"event","experiment time","system time","system time text"
"START",0.000000000E0,1686771590.523,"2023-06-14 21:39:50.523 UTC+02:00"
"PAUSE",3.766797907E1,1686771628.191,"2023-06-14 21:40:28.191 UTC+02:00"
