"event","experiment time","system time","system time text"
"START",0.000000000E0,1686581428.981,"2023-06-12 16:50:28.981 UTC+02:00"
"PAUSE",5.216770321E1,1686581481.149,"2023-06-12 16:51:21.149 UTC+02:00"
