"event","experiment time","system time","system time text"
"START",0.000000000E0,1686059725.408,"2023-06-06 15:55:25.408 UTC+02:00"
"PAUSE",6.746084253E1,1686059792.869,"2023-06-06 15:56:32.869 UTC+02:00"
