"event","experiment time","system time","system time text"
"START",0.000000000E0,1686059825.151,"2023-06-06 15:57:05.151 UTC+02:00"
"PAUSE",5.956799411E1,1686059884.718,"2023-06-06 15:58:04.718 UTC+02:00"
