"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.874199500E-2,5.323081130E1,1.040087850E1,0.000000000E0,0.000000000E0,0.000000000E0,1.200000000E3,0.000000000E0
5.847419950E-1,5.323033070E1,1.040197500E1,3.444468598E1,0.000000000E0,0.000000000E0,1.288990021E2,3.544828415E1
2.861760704E0,5.322943585E1,1.040156162E1,4.382714039E1,0.000000000E0,0.000000000E0,1.642795372E1,2.890741920E1
3.861285752E0,5.322943645E1,1.040156253E1,4.399346182E1,0.000000000E0,0.000000000E0,1.246236515E1,2.238286972E1
4.863023091E0,5.322943712E1,1.040156215E1,4.410271589E1,0.000000000E0,0.000000000E0,8.095541954E0,1.544426060E1
5.861721003E0,5.322943888E1,1.040156153E1,4.378936428E1,0.000000000E0,0.000000000E0,6.602330208E0,1.270563412E1
6.862845686E0,5.322943899E1,1.040156229E1,4.385339008E1,0.000000000E0,0.000000000E0,5.692816734E0,1.112056637E1
7.861841046E0,5.322943912E1,1.040156395E1,4.390569689E1,0.000000000E0,0.000000000E0,4.467919827E0,8.616125107E0
8.862363542E0,5.322944270E1,1.040156141E1,4.348254641E1,0.000000000E0,0.000000000E0,4.374684811E0,8.410463333E0
9.863085621E0,5.322944306E1,1.040156227E1,4.390033233E1,0.000000000E0,0.000000000E0,4.414970875E0,8.400091171E0
1.086231494E1,5.322944280E1,1.040156152E1,4.368005629E1,0.000000000E0,0.000000000E0,4.255960464E0,7.819127560E0
1.186233103E1,5.322944379E1,1.040155999E1,4.343408660E1,0.000000000E0,0.000000000E0,4.343431950E0,7.806185722E0
1.286368149E1,5.322944505E1,1.040155702E1,4.310321786E1,0.000000000E0,0.000000000E0,4.216084003E0,7.213850975E0
1.386242722E1,5.322944515E1,1.040155588E1,4.304651671E1,0.000000000E0,0.000000000E0,4.139009953E0,6.830703259E0
1.486378247E1,5.322944538E1,1.040155632E1,4.306165364E1,0.000000000E0,0.000000000E0,4.186213017E0,6.805063248E0
1.586307247E1,5.322944541E1,1.040155621E1,4.304401456E1,0.000000000E0,0.000000000E0,4.175301075E0,6.553653240E0
1.686303632E1,5.322944533E1,1.040155690E1,4.314386774E1,0.000000000E0,0.000000000E0,4.219019413E0,6.420114994E0
1.786319756E1,5.322944535E1,1.040155752E1,4.323261269E1,0.000000000E0,0.000000000E0,4.423135757E0,6.658994198E0
1.886368620E1,5.322944534E1,1.040155910E1,4.345941883E1,0.000000000E0,0.000000000E0,4.582673073E0,6.707706451E0
1.986316271E1,5.322944527E1,1.040155971E1,4.352820515E1,0.000000000E0,0.000000000E0,4.739887714E0,6.585847855E0
2.086299906E1,5.322944530E1,1.040156041E1,4.364209658E1,0.000000000E0,0.000000000E0,4.673264503E0,6.214225292E0
2.186302781E1,5.322944561E1,1.040156103E1,4.371723114E1,0.000000000E0,0.000000000E0,4.601193428E0,6.300366879E0
2.286343999E1,5.322944569E1,1.040156170E1,4.382300498E1,0.000000000E0,0.000000000E0,4.572360039E0,6.311069965E0
2.386307092E1,5.322944583E1,1.040156196E1,4.388941136E1,0.000000000E0,0.000000000E0,4.343588829E0,5.931224823E0
2.486238508E1,5.322944586E1,1.040156198E1,4.390534157E1,0.000000000E0,0.000000000E0,4.327635765E0,5.837669373E0
2.586312487E1,5.322944589E1,1.040156199E1,4.389911603E1,0.000000000E0,0.000000000E0,4.273671627E0,5.723385811E0
2.686212132E1,5.322944598E1,1.040156216E1,4.392029531E1,0.000000000E0,0.000000000E0,4.161226273E0,5.491865635E0
2.786235611E1,5.322944587E1,1.040156212E1,4.387360326E1,0.000000000E0,0.000000000E0,4.044396400E0,5.279198170E0
2.886070392E1,5.322944586E1,1.040156215E1,4.387439670E1,0.000000000E0,0.000000000E0,3.920046806E0,5.027025700E0
2.986269553E1,5.322944573E1,1.040156207E1,4.381085893E1,0.000000000E0,0.000000000E0,3.850158691E0,4.915670395E0
3.086371422E1,5.322944580E1,1.040156187E1,4.384979952E1,0.000000000E0,0.000000000E0,3.790092468E0,4.635272026E0
3.186310766E1,5.322944580E1,1.040156188E1,4.384754122E1,0.000000000E0,0.000000000E0,3.790092468E0,4.614253521E0
3.286244635E1,5.322944584E1,1.040156202E1,4.383631077E1,0.000000000E0,0.000000000E0,3.790092468E0,4.346434593E0
3.386255634E1,5.322944567E1,1.040156210E1,4.380670843E1,0.000000000E0,0.000000000E0,3.790092468E0,4.228936672E0
3.486200681E1,5.322944558E1,1.040156244E1,4.376386151E1,0.000000000E0,0.000000000E0,3.790092468E0,4.052559376E0
3.586283259E1,5.322944542E1,1.040156295E1,4.366956179E1,0.000000000E0,0.000000000E0,3.790092468E0,3.992558241E0
3.686118420E1,5.322944530E1,1.040156330E1,4.369098484E1,0.000000000E0,0.000000000E0,3.790092468E0,3.954729557E0
3.786112690E1,5.322944521E1,1.040156300E1,4.359808929E1,0.000000000E0,0.000000000E0,3.790092468E0,3.804301023E0
3.886204434E1,5.322944522E1,1.040156299E1,4.358966646E1,0.000000000E0,0.000000000E0,3.790092468E0,3.780404329E0
3.986263882E1,5.322944455E1,1.040156203E1,4.337378439E1,0.000000000E0,0.000000000E0,3.790092468E0,3.694150209E0
4.086300251E1,5.322944481E1,1.040156281E1,4.355511999E1,0.000000000E0,0.000000000E0,3.790092468E0,3.638242960E0
4.186421058E1,5.322944496E1,1.040156291E1,4.356274958E1,0.000000000E0,0.000000000E0,3.790092468E0,3.556904078E0
4.286199865E1,5.322944516E1,1.040156320E1,4.362000077E1,0.000000000E0,0.000000000E0,3.790092468E0,3.681576014E0
4.386281140E1,5.322944525E1,1.040156338E1,4.365570642E1,0.000000000E0,0.000000000E0,3.790092468E0,3.927032471E0
4.486278968E1,5.322944503E1,1.040156311E1,4.358118224E1,0.000000000E0,0.000000000E0,3.790092468E0,4.282553196E0
4.586213171E1,5.322944506E1,1.040156317E1,4.359900453E1,0.000000000E0,0.000000000E0,3.830802917E0,4.538833618E0
4.686260431E1,5.322944505E1,1.040156317E1,4.360254456E1,0.000000000E0,0.000000000E0,3.985968828E0,4.508945942E0
4.786212081E1,5.322944513E1,1.040156328E1,4.365393625E1,0.000000000E0,0.000000000E0,4.117599964E0,4.560548306E0
4.886301315E1,5.322944504E1,1.040156316E1,4.369183898E1,0.000000000E0,0.000000000E0,4.257900715E0,4.639608860E0
4.986343351E1,5.322944505E1,1.040156320E1,4.369775939E1,0.000000000E0,0.000000000E0,4.031856060E0,4.617892742E0
5.086425070E1,5.322944504E1,1.040156322E1,4.369965146E1,0.000000000E0,0.000000000E0,3.957494974E0,4.613575459E0
5.186180475E1,5.322944511E1,1.040156331E1,4.375195867E1,0.000000000E0,0.000000000E0,3.898478746E0,4.630307674E0
5.286400147E1,5.322944520E1,1.040156313E1,4.371021082E1,0.000000000E0,0.000000000E0,3.790092468E0,4.361496925E0
5.386121719E1,5.322944518E1,1.040156314E1,4.370905111E1,0.000000000E0,0.000000000E0,3.790092468E0,4.218211174E0
5.486223094E1,5.322944526E1,1.040156324E1,4.368720062E1,0.000000000E0,0.000000000E0,3.790092468E0,4.096105099E0
5.586253223E1,5.322944525E1,1.040156327E1,4.368909268E1,0.000000000E0,0.000000000E0,3.790092468E0,3.869181395E0
5.686220009E1,5.322944524E1,1.040156326E1,4.368305019E1,0.000000000E0,0.000000000E0,3.790092468E0,3.768668175E0
5.786372749E1,5.322944517E1,1.040156320E1,4.372009844E1,0.000000000E0,0.000000000E0,3.790092468E0,3.742225885E0
5.886184665E1,5.322944505E1,1.040156315E1,4.376837708E1,0.000000000E0,0.000000000E0,3.790092468E0,3.861639261E0
5.986346748E1,5.322944505E1,1.040156321E1,4.376953673E1,0.000000000E0,0.000000000E0,3.790092468E0,3.902783155E0
6.086317805E1,5.322944524E1,1.040156341E1,4.375385093E1,0.000000000E0,0.000000000E0,3.790092468E0,3.892739296E0
6.186246231E1,5.322944518E1,1.040156337E1,4.377417555E1,0.000000000E0,0.000000000E0,3.790092468E0,3.966903925E0
6.286140330E1,5.322944513E1,1.040156337E1,4.380249579E1,0.000000000E0,0.000000000E0,3.790092468E0,4.012768269E0
6.386304386E1,5.322944513E1,1.040156336E1,4.382202704E1,0.000000000E0,0.000000000E0,9.935046196E0,3.933861494E0
6.486209579E1,5.322944503E1,1.040156333E1,4.384900444E1,0.000000000E0,0.000000000E0,9.935046196E0,3.992423058E0
6.586244339E1,5.322944501E1,1.040156336E1,4.385156788E1,0.000000000E0,0.000000000E0,9.935046196E0,3.983925104E0
6.686429823E1,5.322944500E1,1.040156337E1,4.385083544E1,0.000000000E0,0.000000000E0,9.935046196E0,3.919534922E0
6.786209567E1,5.322944500E1,1.040156337E1,4.384900438E1,0.000000000E0,0.000000000E0,9.935046196E0,3.911125422E0
6.886266046E1,5.322944499E1,1.040156337E1,4.384564743E1,0.000000000E0,0.000000000E0,9.935046196E0,3.850981474E0
6.986235795E1,5.322944495E1,1.040156365E1,4.387732453E1,0.000000000E0,0.000000000E0,9.935046196E0,3.770313025E0
7.086266399E1,5.322944493E1,1.040156367E1,4.388403836E1,0.000000000E0,0.000000000E0,9.935046196E0,3.601970911E0
7.186187409E1,5.322944496E1,1.040156377E1,4.387842314E1,0.000000000E0,0.000000000E0,9.935046196E0,3.460217953E0
7.286334273E1,5.322944495E1,1.040156378E1,4.387933865E1,0.000000000E0,0.000000000E0,9.935046196E0,3.338007212E0
7.386314996E1,5.322944500E1,1.040156380E1,4.386328647E1,0.000000000E0,0.000000000E0,9.935046196E0,3.542050362E0
7.486566527E1,5.322944492E1,1.040156384E1,4.389166769E1,0.000000000E0,0.000000000E0,9.935046196E0,3.395169973E0
