"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.575235400E-2,-1.447500038E1,4.912500381E0,-1.434375095E1
5.575235400E-2,-1.387500095E1,4.631250381E0,-1.458750057E1
6.575235400E-2,-1.423125076E1,4.725000381E0,-1.451250076E1
7.575235400E-2,-1.425000095E1,4.612500191E0,-1.470000076E1
8.575235400E-2,-1.417500019E1,4.668750286E0,-1.470000076E1
9.575235400E-2,-1.440000057E1,4.443750381E0,-1.466250038E1
1.057523540E-1,-1.453125095E1,4.425000191E0,-1.464375019E1
1.157523540E-1,-1.470000076E1,4.406250000E0,-1.462500095E1
1.257523540E-1,-1.479375076E1,4.500000000E0,-1.473750019E1
1.357523540E-1,-1.503750038E1,4.275000095E0,-1.477500057E1
1.457523540E-1,-1.509375095E1,3.956250191E0,-1.488750076E1
1.557523540E-1,-1.530000019E1,3.937500238E0,-1.470000076E1
1.657523540E-1,-1.535625076E1,3.843750238E0,-1.466250038E1
1.757523540E-1,-1.526250076E1,3.975000143E0,-1.490625095E1
1.857523540E-1,-1.498125076E1,3.918750048E0,-1.498125076E1
1.957523540E-1,-1.455000019E1,4.106250286E0,-1.516875076E1
2.057523540E-1,-1.423125076E1,3.993750095E0,-1.513125038E1
2.157523540E-1,-1.408125019E1,4.406250000E0,-1.511250019E1
2.257523540E-1,-1.381875038E1,4.781250000E0,-1.496250057E1
2.357523540E-1,-1.359375095E1,5.043750286E0,-1.516875076E1
2.457523540E-1,-1.351875019E1,5.156250000E0,-1.509375095E1
2.557523540E-1,-1.325625038E1,5.175000191E0,-1.501875019E1
2.657523540E-1,-1.336875057E1,5.381250381E0,-1.501875019E1
2.757523540E-1,-1.350000095E1,5.231250286E0,-1.503750038E1
2.857523540E-1,-1.355625057E1,5.456250191E0,-1.501875019E1
2.957523540E-1,-1.338750076E1,5.343750000E0,-1.526250076E1
3.057523540E-1,-1.336875057E1,5.400000095E0,-1.558125019E1
3.157523540E-1,-1.306875038E1,5.456250191E0,-1.575000095E1
