"event","experiment time","system time","system time text"
"START",0.000000000E0,1686581982.096,"2023-06-12 16:59:42.096 UTC+02:00"
"PAUSE",4.997022660E1,1686582032.066,"2023-06-12 17:00:32.066 UTC+02:00"
