"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
-1.981478377E1,5.324216760E1,1.040334620E1,0.000000000E0,0.000000000E0,0.000000000E0,1.299999023E3,0.000000000E0
1.565766514E0,5.323954813E1,1.040454126E1,1.531488750E1,4.099999964E-1,1.119000015E2,1.035206604E1,8.706050873E0
2.563955155E0,5.323956516E1,1.040448865E1,1.702690511E1,0.000000000E0,0.000000000E0,9.298717499E0,8.103256226E0
3.563924577E0,5.323957715E1,1.040445684E1,1.586897441E1,0.000000000E0,0.000000000E0,8.214551926E0,7.124040604E0
4.564554937E0,5.323956788E1,1.040446521E1,1.487817396E1,0.000000000E0,0.000000000E0,7.025946140E0,6.092840195E0
5.566562954E0,5.323957630E1,1.040445927E1,1.607545428E1,0.000000000E0,0.000000000E0,6.247777462E0,5.405668736E0
6.564558314E0,5.323957898E1,1.040444823E1,1.561226604E1,0.000000000E0,0.000000000E0,6.117491722E0,5.289803028E0
7.564685965E0,5.323958897E1,1.040443455E1,1.511002727E1,0.000000000E0,0.000000000E0,5.431912899E0,4.902033806E0
8.565585128E0,5.323959889E1,1.040442795E1,1.631109427E1,0.000000000E0,0.000000000E0,5.027902603E0,4.683145046E0
9.565880748E0,5.323960157E1,1.040441307E1,1.570831983E1,0.000000000E0,0.000000000E0,5.296219349E0,5.026354790E0
1.056528418E1,5.323959378E1,1.040441203E1,1.380279071E1,0.000000000E0,0.000000000E0,4.861248016E0,4.719094276E0
1.156515282E1,5.323960193E1,1.040439798E1,1.367744134E1,0.000000000E0,0.000000000E0,4.697721004E0,4.583772659E0
1.256429407E1,5.323960689E1,1.040438257E1,1.404750990E1,0.000000000E0,0.000000000E0,4.434028149E0,4.333013058E0
1.356478464E1,5.323960765E1,1.040438294E1,1.428042110E1,0.000000000E0,0.000000000E0,4.283435345E0,4.202104568E0
1.456592041E1,5.323960896E1,1.040438145E1,1.482717649E1,0.000000000E0,0.000000000E0,4.201448917E0,4.168571472E0
1.556605864E1,5.323961171E1,1.040438379E1,1.512844948E1,0.000000000E0,0.000000000E0,4.370796204E0,4.382185936E0
1.656583379E1,5.323961281E1,1.040438053E1,1.554532230E1,0.000000000E0,0.000000000E0,4.545227051E0,4.580403328E0
1.756530024E1,5.323961314E1,1.040437939E1,1.557956388E1,0.000000000E0,0.000000000E0,4.469513893E0,4.335659504E0
1.856512961E1,5.323961178E1,1.040437733E1,1.562692574E1,0.000000000E0,0.000000000E0,4.131877422E0,4.160674095E0
1.956395471E1,5.323961170E1,1.040437650E1,1.572738975E1,0.000000000E0,0.000000000E0,4.236838818E0,4.315320492E0
2.056579195E1,5.323960925E1,1.040437626E1,1.573825035E1,0.000000000E0,0.000000000E0,4.323612213E0,4.403057098E0
2.156468559E1,5.323960398E1,1.040437957E1,1.580226715E1,0.000000000E0,0.000000000E0,4.122663498E0,4.210127831E0
2.256455730E1,5.323960317E1,1.040437856E1,1.587074768E1,0.000000000E0,0.000000000E0,4.219036102E0,4.275074482E0
2.356651766E1,5.323960079E1,1.040438152E1,1.605506929E1,0.000000000E0,0.000000000E0,4.209889889E0,4.212091923E0
2.456500141E1,5.323957186E1,1.040439321E1,1.595150591E1,2.059999943E0,1.680000000E2,4.605635166E0,4.192300320E0
2.556403229E1,5.323954636E1,1.040434542E1,1.649115494E1,1.840000033E0,1.888999939E2,4.462281227E0,4.197860718E0
2.656449838E1,5.323954151E1,1.040433734E1,1.778442402E1,1.809999943E0,1.708999939E2,4.762657166E0,4.426753998E0
2.756671567E1,5.323951657E1,1.040435166E1,1.655324137E1,1.399999976E0,1.723999939E2,5.037034512E0,4.481361866E0
2.856600275E1,5.323948364E1,1.040432399E1,1.756674970E1,1.850000024E0,1.873999939E2,5.466097355E0,4.656466961E0
2.956428446E1,5.323947935E1,1.040432759E1,1.731613168E1,1.299999952E0,1.701999969E2,5.326049805E0,4.364786625E0
3.056621446E1,5.323946258E1,1.040433113E1,1.745495999E1,1.639999986E0,1.713999939E2,5.598281384E0,4.221521854E0
3.156540742E1,5.323945342E1,1.040434131E1,1.708293355E1,1.539999962E0,1.663000031E2,5.523149490E0,4.108848572E0
3.256521398E1,5.323943779E1,1.040433440E1,1.780526299E1,1.509999990E0,1.770000000E2,5.791824341E0,4.159258366E0
3.356517871E1,5.323941911E1,1.040431974E1,1.902148669E1,1.570000052E0,1.876999969E2,6.193156719E0,4.250153065E0
3.456463746E1,5.323941452E1,1.040431765E1,1.958050135E1,1.240000010E0,1.910000000E2,5.265743732E0,4.145330429E0
3.556556000E1,5.323940596E1,1.040430853E1,1.997947799E1,1.370000005E0,1.898000031E2,5.239337921E0,4.154459000E0
3.656688005E1,5.323940275E1,1.040430593E1,2.013273320E1,9.399999976E-1,1.868999939E2,5.297577858E0,4.313447952E0
3.756591739E1,5.323939510E1,1.040430911E1,2.022842366E1,1.080000043E0,1.836000061E2,4.986533165E0,4.181802273E0
3.856462176E1,5.323938004E1,1.040431797E1,2.091528758E1,1.259999990E0,1.833999939E2,4.747758865E0,4.084733963E0
3.956667598E1,5.323936517E1,1.040432489E1,2.151853422E1,1.289999962E0,1.818000031E2,4.404429913E0,3.881040573E0
4.056494316E1,5.323935290E1,1.040433066E1,2.205489066E1,1.179999948E0,1.796999969E2,4.330058575E0,3.894857883E0
4.156625998E1,5.323934201E1,1.040433666E1,2.202917638E1,1.159999967E0,1.798000031E2,4.203317165E0,3.822624207E0
4.256703669E1,5.323933002E1,1.040434141E1,2.230912487E1,1.169999957E0,1.746000061E2,4.128949165E0,3.765037537E0
4.356710263E1,5.323932052E1,1.040433966E1,2.208444054E1,1.169999957E0,1.795000000E2,4.102988243E0,3.770138264E0
4.456507017E1,5.323930913E1,1.040433518E1,2.260426102E1,1.159999967E0,1.851000061E2,4.032434940E0,3.651998997E0
4.556706079E1,5.323929940E1,1.040433028E1,2.147100799E1,1.169999957E0,1.770000000E2,4.006577015E0,3.521772861E0
4.656660407E1,5.323928663E1,1.040432519E1,2.061082167E1,1.210000038E0,1.850000000E2,4.004184723E0,3.510675669E0
4.756527672E1,5.323927721E1,1.040432258E1,2.031094242E1,1.179999948E0,1.785000000E2,4.039238930E0,3.529917002E0
4.856490625E1,5.323926898E1,1.040432335E1,1.942482123E1,1.139999986E0,1.651000061E2,4.010134697E0,3.549823046E0
4.956637348E1,5.323925699E1,1.040432132E1,1.994555555E1,1.200000048E0,1.825000000E2,3.972898245E0,3.473349094E0
5.056562832E1,5.323924270E1,1.040431946E1,2.035904755E1,1.139999986E0,1.861000061E2,3.986180305E0,3.509676933E0
5.156439926E1,5.323923288E1,1.040432027E1,1.997628086E1,1.149999976E0,1.746999969E2,4.019131660E0,3.606022596E0
5.256586649E1,5.323922327E1,1.040431818E1,1.910334207E1,1.139999986E0,1.840000000E2,4.012146950E0,3.736197233E0
5.356714211E1,5.323921193E1,1.040431769E1,1.855797582E1,1.139999986E0,1.740000000E2,3.974633217E0,3.757205725E0
5.456521278E1,5.323920199E1,1.040432036E1,1.804001550E1,1.110000014E0,1.693999939E2,3.923767090E0,3.698024511E0
5.556482262E1,5.323919177E1,1.040431846E1,1.784670219E1,1.159999967E0,1.845000000E2,4.145835876E0,4.109886169E0
5.656811027E1,5.323918202E1,1.040431936E1,1.675733158E1,1.149999976E0,1.678000031E2,4.147597313E0,4.232295513E0
5.756649631E1,5.323917054E1,1.040432434E1,1.657133839E1,1.129999995E0,1.640000000E2,4.156073570E0,4.328774929E0
5.856639959E1,5.323915754E1,1.040432950E1,1.645596052E1,1.090000033E0,1.655000000E2,4.210886478E0,4.490464687E0
5.956674203E1,5.323914283E1,1.040433042E1,1.631995148E1,1.159999967E0,1.783999939E2,4.290206909E0,4.644591808E0
6.056768562E1,5.323912844E1,1.040433443E1,1.491721833E1,1.159999967E0,1.641000061E2,4.336374760E0,4.738415718E0
6.156534760E1,5.323911740E1,1.040433816E1,1.543807436E1,1.129999995E0,1.668000031E2,4.373408318E0,4.827867031E0
6.256531504E1,5.323910598E1,1.040433979E1,1.505292461E1,1.159999967E0,1.713999939E2,1.043260479E1,4.835888386E0
6.356747832E1,5.323909158E1,1.040433795E1,1.566087443E1,1.149999976E0,1.788000031E2,1.039099121E1,4.581175804E0
6.456499144E1,5.323907306E1,1.040433885E1,1.502546995E1,1.179999948E0,1.763000031E2,1.034904671E1,4.567314625E0
6.556591393E1,5.323905647E1,1.040433738E1,1.550084797E1,1.190000057E0,1.796999969E2,1.030233192E1,4.602029800E0
6.656683684E1,5.323904410E1,1.040433524E1,1.467532930E1,1.169999957E0,1.821000061E2,1.021381187E1,4.436661243E0
6.756529450E1,5.323903150E1,1.040433657E1,1.424733117E1,1.179999948E0,1.773000031E2,1.023102570E1,4.477070332E0
6.856517715E1,5.323902126E1,1.040433687E1,1.383215434E1,1.159999967E0,1.833999939E2,1.015573406E1,4.381700516E0
6.956365282E1,5.323901168E1,1.040434208E1,1.307621769E1,1.200000048E0,1.688999939E2,1.008533859E1,4.356023312E0
7.056646698E1,5.323900171E1,1.040434811E1,1.291189396E1,1.169999957E0,1.648000031E2,1.005187035E1,4.319634438E0
7.156552083E1,5.323899370E1,1.040435426E1,1.344264154E1,1.159999967E0,1.688000031E2,1.009397984E1,4.416275978E0
7.256576359E1,5.323898521E1,1.040435946E1,1.326617433E1,1.169999957E0,1.560000000E2,1.013758087E1,4.485430717E0
7.356488509E1,5.323897585E1,1.040436089E1,1.411344965E1,1.169999957E0,1.691999969E2,1.022552776E1,4.559140205E0
7.456758196E1,5.323896261E1,1.040436443E1,1.295876528E1,1.179999948E0,1.566000061E2,1.019977093E1,4.518580914E0
7.556644618E1,5.323895016E1,1.040435949E1,1.311518096E1,1.250000000E0,1.821000061E2,1.022122669E1,4.522369385E0
7.656678727E1,5.323893519E1,1.040435911E1,1.247386189E1,1.179999948E0,1.776000061E2,1.022359180E1,4.466362476E0
