"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.056109800E-2,-9.194278717E-1,9.545525908E-1,2.142608166E-1
1.541193100E-2,-9.970076680E-1,1.075503826E0,2.087630332E-1
2.026271200E-2,-1.070311427E0,1.292971611E0,2.075413018E-1
2.511338900E-2,-1.059926748E0,1.388266563E0,2.026543915E-1
2.996401400E-2,-1.026329160E0,1.467068076E0,1.922696829E-1
3.481469200E-2,-9.768491387E-1,1.519602537E0,1.702785641E-1
3.966531700E-2,-9.108757377E-1,1.557476163E0,1.324049383E-1
4.451599400E-2,-8.418480158E-1,1.596571445E0,8.536835015E-2
4.936667100E-2,-7.813724279E-1,1.644218922E0,3.711003438E-2
5.421729600E-2,-7.373901606E-1,1.707748890E0,-1.985310577E-3
5.906797300E-2,-7.147881389E-1,1.780441761E0,-2.519817278E-2
6.391865000E-2,-7.135664225E-1,1.844582558E0,-2.825249545E-2
6.876927500E-2,-7.294489145E-1,1.895284295E0,-1.298087649E-2
7.361995200E-2,-7.636573315E-1,1.949651361E0,2.244928107E-2
7.847062900E-2,-8.058069944E-1,1.992411852E0,6.582067907E-2
8.332125400E-2,-8.455132246E-1,2.019900799E0,1.098029464E-1
8.817193100E-2,-8.766673207E-1,2.027231216E0,1.501200199E-1
9.302255600E-2,-8.986584544E-1,2.011348724E0,1.824958473E-1
9.787323300E-2,-9.145409465E-1,1.971642375E0,2.105956376E-1
1.027239100E-1,-9.230930209E-1,1.911777735E0,2.380845547E-1
1.075745870E-1,-9.200387001E-1,1.854356408E0,2.606865466E-1
1.124252120E-1,-9.035453796E-1,1.804265499E0,2.729038298E-1
1.172758890E-1,-8.791107535E-1,1.771278739E0,2.753472924E-1
1.221265140E-1,-8.467349410E-1,1.754785419E0,2.655734718E-1
1.269771920E-1,-8.094722033E-1,1.746233344E0,2.496909797E-1
1.318278690E-1,-7.697659731E-1,1.738902926E0,2.301433086E-1
1.366784940E-1,-7.276163101E-1,1.722409606E0,2.057087123E-1
1.415291710E-1,-6.848557591E-1,1.688812017E0,1.812741160E-1
1.463798480E-1,-6.353757381E-1,1.639942884E0,1.598938555E-1
1.512304730E-1,-5.816196203E-1,1.574580312E0,1.397353113E-1
1.560811500E-1,-5.260309577E-1,1.493335366E0,1.250745654E-1
