"event","experiment time","system time","system time text"
"START",0.000000000E0,1686819991.715,"2023-06-15 11:06:31.715 UTC+02:00"
"PAUSE",9.020816513E1,1686820081.923,"2023-06-15 11:08:01.923 UTC+02:00"
