"event","experiment time","system time","system time text"
"START",0.000000000E0,1686222606.537,"2023-06-08 13:10:06.537 UTC+02:00"
"PAUSE",3.694890181E1,1686222643.486,"2023-06-08 13:10:43.486 UTC+02:00"
