"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.356636288E0,5.323037920E1,1.040090440E1,3.504509229E1,0.000000000E0,0.000000000E0,1.695999908E1,1.014627814E0
2.060044499E0,5.322997252E1,1.040113584E1,3.763502303E1,0.000000000E0,0.000000000E0,8.000000000E0,7.318170166E1
3.105022190E0,5.323007427E1,1.040093276E1,4.750562660E1,0.000000000E0,0.000000000E0,1.600000000E1,2.326358414E1
4.110068420E0,5.323003859E1,1.040099345E1,4.013547077E1,0.000000000E0,0.000000000E0,2.400000000E1,3.034168816E1
5.105724650E0,5.323004473E1,1.040105498E1,3.340114841E1,0.000000000E0,0.000000000E0,1.200000000E1,1.768703842E1
6.127889688E0,5.323006329E1,1.040103814E1,3.147497840E1,0.000000000E0,0.000000000E0,1.600000000E1,2.607748985E1
7.158977418E0,5.323007573E1,1.040098545E1,2.523598486E1,0.000000000E0,0.000000000E0,1.200000000E1,1.770635605E1
8.147217956E0,5.323009985E1,1.040091573E1,2.437251171E1,8.837310076E-1,3.001101379E2,1.200000000E1,1.359518719E1
9.164214917E0,5.323010322E1,1.040090308E1,2.615241572E1,1.018952847E0,3.106649475E2,8.000000000E0,1.060696507E1
1.064676080E1,5.323012458E1,1.040088666E1,2.971258579E1,1.425192595E0,3.071593018E2,8.000000000E0,7.874481678E0
1.165897638E1,5.323013371E1,1.040087062E1,3.067240513E1,1.395172715E0,2.870672302E2,8.000000000E0,7.189881802E0
1.264804699E1,5.323013500E1,1.040085021E1,3.139247434E1,1.219532371E0,2.826719971E2,6.000000000E0,6.666766167E0
1.365441130E1,5.323013704E1,1.040083066E1,3.168196850E1,1.162325382E0,2.779453735E2,6.000000000E0,6.422194004E0
1.465629237E1,5.323013688E1,1.040081360E1,3.165354251E1,1.132845283E0,2.762069092E2,6.000000000E0,6.195764542E0
1.567191560E1,5.323013647E1,1.040080255E1,3.174443563E1,1.004448295E0,2.745868225E2,6.000000000E0,6.066421509E0
1.665599395E1,5.323013702E1,1.040078368E1,3.188101083E1,1.071588993E0,2.684138184E2,6.000000000E0,5.973977089E0
1.767376310E1,5.323013831E1,1.040076672E1,3.183508698E1,1.105733991E0,2.699639893E2,6.000000000E0,5.875888824E0
1.866045649E1,5.323013982E1,1.040074373E1,3.198463305E1,1.209512353E0,2.753110352E2,6.000000000E0,5.789845943E0
1.965565560E1,5.323014469E1,1.040072510E1,3.221163790E1,1.219092607E0,2.743311462E2,6.000000000E0,5.711509705E0
2.065383026E1,5.323014541E1,1.040072048E1,3.170779327E1,1.051407337E0,2.749727478E2,6.000000000E0,5.645969868E0
2.164946479E1,5.323014489E1,1.040071005E1,3.141334003E1,9.997800589E-1,2.812142029E2,6.000000000E0,5.597902298E0
2.265533002E1,5.323014820E1,1.040069155E1,3.114193445E1,1.069930315E0,2.866520691E2,6.000000000E0,5.552681446E0
2.365813202E1,5.323015653E1,1.040066286E1,3.129088823E1,1.186579108E0,2.912020569E2,6.000000000E0,5.509760380E0
2.466299925E1,5.323016285E1,1.040064478E1,3.133455674E1,1.185639143E0,2.939782410E2,6.000000000E0,5.479938030E0
2.566448529E1,5.323016818E1,1.040062614E1,3.169337460E1,1.181872606E0,2.970472412E2,6.000000000E0,5.458976269E0
2.667266125E1,5.323017118E1,1.040060869E1,3.225193206E1,1.172581553E0,3.020068665E2,6.000000000E0,5.446499825E0
2.765127229E1,5.323017587E1,1.040059514E1,3.243606144E1,1.160295844E0,3.056424255E2,6.000000000E0,5.428399563E0
2.866316148E1,5.323018469E1,1.040058492E1,3.306147844E1,1.188490868E0,3.034572754E2,6.000000000E0,5.173315525E0
2.965654321E1,5.323019748E1,1.040056235E1,3.391501830E1,1.274200201E0,3.033360901E2,6.000000000E0,4.992739201E0
3.064649998E1,5.323020710E1,1.040054086E1,3.430987133E1,1.304150343E0,3.039379578E2,6.000000000E0,4.853985786E0
3.164576432E1,5.323021413E1,1.040052573E1,3.472311540E1,1.270760894E0,3.051659546E2,6.000000000E0,4.790163517E0
3.266556313E1,5.323022093E1,1.040051216E1,3.613937281E1,1.226624489E0,3.044064026E2,6.000000000E0,4.720715046E0
3.365959667E1,5.323022863E1,1.040050526E1,3.641448418E1,1.176568508E0,3.064063721E2,6.000000000E0,4.656861305E0
3.465936005E1,5.323023609E1,1.040049757E1,3.634655982E1,1.177154183E0,3.043109436E2,6.000000000E0,4.610898972E0
3.564674521E1,5.323024207E1,1.040047979E1,3.632209095E1,1.228306890E0,3.077518921E2,6.000000000E0,4.544910908E0
3.664692559E1,5.323025219E1,1.040046003E1,3.648258076E1,1.295926452E0,3.089515991E2,6.000000000E0,4.490917683E0
3.765563636E1,5.323026406E1,1.040044207E1,3.665475489E1,1.326800704E0,3.067675781E2,6.000000000E0,4.464046001E0
3.866106359E1,5.323026822E1,1.040042502E1,3.678590456E1,1.310613513E0,3.053028564E2,6.000000000E0,4.438872814E0
3.965770282E1,5.323027423E1,1.040041354E1,3.694295656E1,1.281337619E0,2.993333435E2,6.000000000E0,4.439218521E0
4.066280551E1,5.323028390E1,1.040039421E1,3.678210845E1,1.305806160E0,2.980125427E2,4.000000000E0,4.374453545E0
4.165642624E1,5.323028806E1,1.040037705E1,3.650175044E1,1.292844176E0,3.036485901E2,4.000000000E0,4.318320751E0
4.265840435E1,5.323029777E1,1.040036250E1,3.668389858E1,1.296465039E0,3.048145752E2,4.000000000E0,4.262852669E0
4.364137935E1,5.323030320E1,1.040035031E1,3.673185800E1,1.268940806E0,3.011264648E2,4.000000000E0,4.205455780E0
4.465867266E1,5.323031033E1,1.040033441E1,3.684780964E1,1.268124104E0,2.964213867E2,4.000000000E0,4.129827976E0
4.565445812E1,5.323031262E1,1.040031912E1,3.702774248E1,1.245076418E0,2.927378235E2,4.000000000E0,4.060208321E0
4.666125112E1,5.323031518E1,1.040030805E1,3.713390215E1,1.203717947E0,2.799023132E2,4.000000000E0,4.005568027E0
4.764729058E1,5.323031428E1,1.040029547E1,3.665851571E1,1.169930696E0,2.722587280E2,4.000000000E0,3.970091343E0
4.865994824E1,5.323031770E1,1.040028299E1,3.648119646E1,1.146791101E0,2.798275146E2,4.000000000E0,3.952369928E0
4.966126223E1,5.323032211E1,1.040026615E1,3.634408067E1,1.152752638E0,2.877234802E2,4.000000000E0,3.951543093E0
5.065164939E1,5.323032698E1,1.040024354E1,3.630407162E1,1.184833527E0,2.879915161E2,4.000000000E0,3.960920095E0
5.166056143E1,5.323032879E1,1.040022417E1,3.628571358E1,1.190154433E0,2.872490845E2,4.000000000E0,3.964150190E0
5.266106773E1,5.323033215E1,1.040020991E1,3.591467359E1,1.169406056E0,2.907784424E2,4.000000000E0,3.976477385E0
5.366384958E1,5.323033562E1,1.040019950E1,3.589825193E1,1.036620140E0,2.907784424E2,4.000000000E0,3.974039555E0
5.466199019E1,5.323033671E1,1.040020340E1,3.571656849E1,8.156921864E-1,2.907784424E2,4.000000000E0,3.829009533E0
5.566055358E1,5.323033350E1,1.040019775E1,3.598826036E1,3.915472031E-1,2.907784424E2,4.000000000E0,3.726936340E0
5.664863192E1,5.323033346E1,1.040019380E1,3.589353058E1,3.606679440E-1,2.968867188E2,4.000000000E0,3.630896807E0
