"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.203328400E-2,-1.530000019E1,-3.969375229E1,-1.076250076E1
5.203328400E-2,-1.498125076E1,-3.961875153E1,-1.121250057E1
6.203328400E-2,-1.483125019E1,-3.963750076E1,-1.153125000E1
7.203328400E-2,-1.488750076E1,-4.020000076E1,-1.201875019E1
8.203328400E-2,-1.475625038E1,-4.014375305E1,-1.218750095E1
9.203328400E-2,-1.421250057E1,-4.025625229E1,-1.260000038E1
1.020332840E-1,-1.380000019E1,-4.038750076E1,-1.280625057E1
1.120332840E-1,-1.363125038E1,-4.040625000E1,-1.308750057E1
1.220332840E-1,-1.335000038E1,-4.057500076E1,-1.370625019E1
1.320332840E-1,-1.278750038E1,-4.072500229E1,-1.398750019E1
1.420332840E-1,-1.224375057E1,-4.083750153E1,-1.423125076E1
1.520332840E-1,-1.186875057E1,-4.078125000E1,-1.445625019E1
1.620332840E-1,-1.155000019E1,-4.083750153E1,-1.458750057E1
1.720332840E-1,-1.177500057E1,-4.051875305E1,-1.500000095E1
1.820332840E-1,-1.164375019E1,-4.044375229E1,-1.535625076E1
1.920332840E-1,-1.126875019E1,-4.044375229E1,-1.586250019E1
2.020332840E-1,-1.093125057E1,-4.040625000E1,-1.616250038E1
2.120332840E-1,-1.110000038E1,-4.031250000E1,-1.678125000E1
2.220332840E-1,-1.126875019E1,-4.048125076E1,-1.732500076E1
2.320332840E-1,-1.096875000E1,-4.059375000E1,-1.807500076E1
2.420332840E-1,-1.089375019E1,-4.072500229E1,-1.890000153E1
2.520332840E-1,-1.038750076E1,-4.123125076E1,-1.890000153E1
2.620332840E-1,-1.038750076E1,-4.145625305E1,-1.914375114E1
2.720332840E-1,-1.036875057E1,-4.171875000E1,-1.891875076E1
2.820332840E-1,-1.042500019E1,-4.220625305E1,-1.899375153E1
2.920332840E-1,-1.005000019E1,-4.275000000E1,-1.893750000E1
3.020332840E-1,-9.806250572E0,-4.297500229E1,-1.886250114E1
3.120332840E-1,-9.881250381E0,-4.316250229E1,-1.858125114E1
3.220332840E-1,-9.581250191E0,-4.372500229E1,-1.835625076E1
3.320332840E-1,-9.618750572E0,-4.421250153E1,-1.848750114E1
3.420332840E-1,-9.431250572E0,-4.445625305E1,-1.831875038E1
3.520332840E-1,-9.506250381E0,-4.466250229E1,-1.860000038E1
3.620332840E-1,-9.412500381E0,-4.479375076E1,-1.854375076E1
3.720332840E-1,-9.843750000E0,-4.492500305E1,-1.869375038E1
3.820332840E-1,-9.918750763E0,-4.513125229E1,-1.895625114E1
3.920332840E-1,-1.005000019E1,-4.535625076E1,-1.910625076E1
4.020332840E-1,-1.061250019E1,-4.520625305E1,-1.906875038E1
4.120332840E-1,-1.093125057E1,-4.500000000E1,-1.891875076E1
4.220332840E-1,-1.136250019E1,-4.511250305E1,-1.910625076E1
4.320332840E-1,-1.171875000E1,-4.526250076E1,-1.882500076E1
4.420332840E-1,-1.209375095E1,-4.531875229E1,-1.871250153E1
4.520332840E-1,-1.239375019E1,-4.560000229E1,-1.816875076E1
4.620332840E-1,-1.263750076E1,-4.567500305E1,-1.764375114E1
4.720332840E-1,-1.252500057E1,-4.578750229E1,-1.730625153E1
4.820332840E-1,-1.209375095E1,-4.603125000E1,-1.696875000E1
4.920332840E-1,-1.215000057E1,-4.612500000E1,-1.696875000E1
5.020332840E-1,-1.211250019E1,-4.633125305E1,-1.666875076E1
5.120332840E-1,-1.151250076E1,-4.646250153E1,-1.663125038E1
5.220332840E-1,-1.108125019E1,-4.642500305E1,-1.663125038E1
5.320332840E-1,-1.025625038E1,-4.623750305E1,-1.676250076E1
5.420332840E-1,-9.900000572E0,-4.627500153E1,-1.661250114E1
5.520332840E-1,-9.637500763E0,-4.627500153E1,-1.642500114E1
5.620332840E-1,-9.393750191E0,-4.614375305E1,-1.642500114E1
5.720332840E-1,-9.206250191E0,-4.629375076E1,-1.612500000E1
5.820332840E-1,-8.943750381E0,-4.629375076E1,-1.578750038E1
5.920332840E-1,-8.925000191E0,-4.621875000E1,-1.524375057E1
6.020332840E-1,-9.056250572E0,-4.606875229E1,-1.479375076E1
