"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.878620000E-2,-4.016436040E-1,-9.392046183E-2,-3.935496211E-1
2.354099200E-2,-5.421425104E-1,-1.244636998E-1,-3.550651670E-1
2.829573200E-2,-6.563742161E-1,-1.324049383E-1,-3.452913165E-1
3.305052300E-2,-7.370083332E-1,-1.299614757E-1,-3.715584874E-1
3.780531500E-2,-7.864884138E-1,-1.256854236E-1,-4.344775677E-1
4.256010700E-2,-8.139773011E-1,-1.214093715E-1,-5.383245945E-1
4.731489800E-2,-8.213077188E-1,-1.232419685E-1,-6.794343591E-1
5.206969000E-2,-8.213077188E-1,-1.409570426E-1,-8.425352573E-1
5.682448200E-2,-8.194751143E-1,-2.020435184E-1,-1.003803492E0
6.157927300E-2,-8.261946440E-1,-3.046688139E-1,-1.143691540E0
6.633406500E-2,-8.555161357E-1,-3.914116025E-1,-1.275027514E0
7.108885700E-2,-9.104939699E-1,-4.977020919E-1,-1.387426615E0
7.584364800E-2,-9.807434082E-1,-6.204859018E-1,-1.467449903E0
8.059844000E-2,-1.056490660E0,-7.567087412E-1,-1.505934358E0
8.535323200E-2,-1.135292172E0,-9.106466770E-1,-1.499825716E0
9.010802300E-2,-1.210428596E0,-1.070082426E0,-1.455843449E0
9.486281500E-2,-1.277623653E0,-1.224631190E0,-1.383150578E0
9.961760700E-2,-1.333212376E0,-1.357799649E0,-1.290910006E0
1.043723980E-1,-1.385135889E0,-1.497687697E0,-1.187062979E0
1.091271900E-1,-1.438892007E0,-1.638186574E0,-1.083826780E0
1.138819820E-1,-1.491426349E0,-1.752418280E0,-9.921970963E-1
1.186367730E-1,-1.556177974E0,-1.843437195E0,-9.280562997E-1
1.233915650E-1,-1.654527307E0,-1.882532477E0,-9.078977704E-1
1.281463570E-1,-1.796247840E0,-1.798844099E0,-9.421061873E-1
1.329011480E-1,-1.897651434E0,-1.602756500E0,-9.976949096E-1
1.376558880E-1,-1.923307776E0,-1.426827431E0,-1.049007535E0
1.424106800E-1,-1.923307776E0,-1.353523612E0,-1.091768026E0
1.471654710E-1,-1.925751209E0,-1.394451618E0,-1.122311354E0
1.519202630E-1,-1.909868717E0,-1.522733212E0,-1.143691540E0
1.566750550E-1,-1.863443017E0,-1.682168841E0,-1.158352375E0
1.614298460E-1,-1.798080444E0,-1.815337420E0,-1.164461017E0
1.661846380E-1,-1.729663610E0,-1.963166714E0,-1.158352375E0
1.709394300E-1,-1.633147001E0,-2.195906162E0,-1.150411129E0
1.756942210E-1,-1.499978423E0,-2.430478334E0,-1.155908823E0
1.804490130E-1,-1.345429659E0,-2.507447243E0,-1.184619546E0
1.852038050E-1,-1.195767760E0,-2.396880627E0,-1.240819097E0
1.899585960E-1,-1.048549414E0,-2.180023670E0,-1.309846759E0
1.947133880E-1,-8.885028362E-1,-1.989433885E0,-1.359326839E0
1.994681800E-1,-7.082977295E-1,-1.883143425E0,-1.394757032E0
2.042229710E-1,-5.262600183E-1,-1.790902853E0,-1.430798054E0
2.089777630E-1,-3.527744114E-1,-1.619860649E0,-1.455232620E0
2.137325030E-1,-1.896735132E-1,-1.369406104E0,-1.458287001E0
2.184872940E-1,-3.268126398E-2,-1.114064693E0,-1.433241487E0
2.232420860E-1,1.188132018E-1,-9.057597518E-1,-1.384983182E0
2.279968780E-1,2.574795187E-1,-7.322741747E-1,-1.320231557E0
2.327516690E-1,3.772090077E-1,-6.082686186E-1,-1.245705962E0
2.375064610E-1,4.755582213E-1,-5.948295593E-1,-1.165682673E0
2.422612530E-1,5.409207344E-1,-6.565269232E-1,-1.083215952E0
2.470160440E-1,5.739074349E-1,-7.420479655E-1,-9.934188724E-1
2.517708360E-1,5.836812854E-1,-8.336777091E-1,-8.907935619E-1
2.565256280E-1,5.739074349E-1,-9.277508855E-1,-7.826704979E-1
2.612804190E-1,5.488619804E-1,-9.998329282E-1,-6.647735834E-1
2.660352110E-1,5.122101307E-1,-1.031597853E0,-5.432115197E-1
2.707900030E-1,4.645626545E-1,-1.036484838E0,-4.253146052E-1
2.755447420E-1,4.126391709E-1,-1.048091292E0,-3.147480786E-1
2.802995340E-1,3.601047993E-1,-1.077412724E0,-2.133445293E-1
2.850543250E-1,3.094030023E-1,-1.118340731E0,-1.204930767E-1
2.898091170E-1,2.641990185E-1,-1.167209864E0,-3.619373962E-2
2.945639090E-1,2.257145345E-1,-1.224631190E0,4.138609022E-2
2.993187000E-1,1.982256174E-1,-1.279608965E0,1.098029464E-1
3.040734920E-1,1.780670881E-1,-1.326034665E0,1.660024971E-1
3.088282840E-1,1.670715213E-1,-1.354745388E0,2.130390853E-1
3.135830750E-1,1.609628648E-1,-1.362686634E0,2.503018379E-1
3.183378670E-1,1.585194170E-1,-1.335808516E0,2.912297845E-1
3.230926590E-1,1.609628648E-1,-1.275332928E0,3.346011937E-1
3.278473980E-1,1.725693047E-1,-1.186146736E0,3.767508566E-1
3.326021900E-1,1.945604384E-1,-1.078023672E0,4.158461988E-1
3.373569820E-1,2.251036763E-1,-9.802852273E-1,4.518872201E-1
3.421117730E-1,2.648098767E-1,-9.167553186E-1,4.751000702E-1
3.468665650E-1,3.149007857E-1,-8.941532969E-1,4.867065251E-1
3.516213570E-1,3.717112243E-1,-9.063706398E-1,4.909825623E-1
3.563761480E-1,4.315759540E-1,-9.338595271E-1,4.940368831E-1
3.611309400E-1,4.920515716E-1,-9.644027948E-1,5.013672709E-1
3.658857320E-1,5.568032265E-1,-1.008385062E0,5.129737258E-1
3.706405230E-1,6.258309484E-1,-1.062752008E0,5.337430835E-1
3.753953150E-1,7.015781999E-1,-1.136055827E0,5.624537468E-1
3.801500550E-1,7.816014886E-1,-1.213024735E0,6.009382010E-1
3.849048460E-1,8.659008145E-1,-1.313817382E0,6.485856771E-1
3.896596380E-1,9.544762373E-1,-1.420107841E0,7.005091906E-1
3.944144300E-1,1.044273376E0,-1.508072376E0,7.536544204E-1
3.991692210E-1,1.139568210E0,-1.600923896E0,8.110756874E-1
4.039240130E-1,1.233030558E0,-1.690721035E0,8.721621633E-1
4.086788050E-1,1.328936338E0,-1.781129003E0,9.332486391E-1
4.134335960E-1,1.432172418E0,-1.801898360E0,9.876156449E-1
4.181883880E-1,1.549458504E0,-1.694386125E0,1.016937137E0
4.229431800E-1,1.671020627E0,-1.507461548E0,1.006552458E0
4.276979190E-1,1.754709125E0,-1.377347350E0,9.253074527E-1
4.324527110E-1,1.767537236E0,-1.337641120E0,7.481566668E-1
4.372075030E-1,1.704618216E0,-1.327867270E0,4.653262496E-1
