"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.065262600E-2,-1.488982886E-1,-1.748600416E-2,8.933897316E-2
1.550231400E-2,-2.393062711E-1,-2.542724647E-2,1.015562713E-1
2.035200100E-2,-3.327685893E-1,-3.886627033E-2,1.039997265E-1
2.520168900E-2,-4.127918780E-1,-4.130972922E-2,1.021671370E-1
3.005137600E-2,-4.763218164E-1,-3.459021822E-2,9.361502528E-2
3.490106400E-2,-5.300779343E-1,-1.870773360E-2,7.956513762E-2
3.975075100E-2,-5.746710300E-1,5.115992390E-3,5.940660089E-2
4.460043900E-2,-6.107120514E-1,6.009382382E-2,3.191768378E-2
4.945012600E-2,-6.382009983E-1,1.236237586E-1,-4.734201822E-3
5.429981400E-2,-6.620246768E-1,1.724929363E-1,-5.177079141E-2
5.914950100E-2,-6.766854525E-1,2.042579055E-1,-1.116355360E-1
6.399918900E-2,-6.797397733E-1,2.262490392E-1,-1.739437431E-1
6.884887600E-2,-6.693550944E-1,2.268599123E-1,-2.270889878E-1
7.369856400E-2,-6.473639607E-1,2.091448307E-1,-2.619082630E-1
7.854825100E-2,-6.125446558E-1,1.822667718E-1,-2.771798968E-1
8.339793900E-2,-5.673406720E-1,1.578321904E-1,-2.820668221E-1
8.824757400E-2,-5.141954422E-1,1.352301836E-1,-2.796233594E-1
9.309726200E-2,-4.598284662E-1,1.077412739E-1,-2.771798968E-1
9.794694900E-2,-4.024071693E-1,5.826122686E-2,-2.765690386E-1
1.027966370E-1,-3.419315517E-1,-1.320995111E-2,-2.784016132E-1
1.076463240E-1,-2.777907550E-1,-8.834631741E-2,-2.747364342E-1
1.124960120E-1,-2.154825479E-1,-1.640935540E-1,-2.631300092E-1
1.173456990E-1,-1.586721241E-1,-2.288452238E-1,-2.631300092E-1
1.221953870E-1,-1.128572673E-1,-2.954294682E-1,-2.667951882E-1
1.270450740E-1,-7.987056673E-2,-3.693441153E-1,-2.667951882E-1
1.318947620E-1,-5.910116807E-2,-4.444804788E-1,-2.478583902E-1
1.367444490E-1,-3.833176568E-2,-4.835758209E-1,-2.283107042E-1
1.415941370E-1,-1.328630932E-2,-4.927388132E-1,-2.325867712E-1
1.464438240E-1,6.872228812E-3,-5.165625215E-1,-2.533561587E-1
1.512935120E-1,1.970038936E-2,-5.672643185E-1,-2.753472924E-1
1.561431990E-1,3.436114267E-2,-6.234638691E-1,-2.924515009E-1
1.609928870E-1,5.268708616E-2,-6.759982109E-1,-3.046688139E-1
1.658425740E-1,7.773254067E-2,-7.120392323E-1,-3.113883138E-1
1.706922620E-1,1.033888608E-1,-7.328086495E-1,-3.193295598E-1
1.755418970E-1,1.143844277E-1,-7.737365961E-1,-3.223838806E-1
1.803915850E-1,1.162170246E-1,-8.268818259E-1,-3.071122766E-1
1.852412720E-1,1.156061590E-1,-8.555924892E-1,-2.912297845E-1
1.900909600E-1,1.119409725E-1,-8.549816012E-1,-2.936732471E-1
1.949406470E-1,9.972367436E-2,-8.568142056E-1,-3.107774556E-1
1.997903350E-1,7.528908551E-2,-8.891900182E-1,-3.211621642E-1
2.046400220E-1,5.085449293E-2,-9.044616818E-1,-3.382663727E-1
2.094897100E-1,4.413498193E-2,-8.708640933E-1,-3.559814394E-1
2.143393970E-1,3.375028074E-2,-8.507055640E-1,-3.486510813E-1
2.191890850E-1,1.603520103E-2,-8.146645427E-1,-3.413206935E-1
2.240387720E-1,-9.621120058E-3,-7.688496709E-1,-3.284925222E-1
2.288884600E-1,-5.360338464E-2,-7.444151044E-1,-3.071122766E-1
2.337381470E-1,-1.140789986E-1,-7.706822753E-1,-2.875646055E-1
2.385878350E-1,-1.672242284E-1,-7.822887301E-1,-2.759581506E-1
2.433452830E-1,-2.044869810E-1,-7.413607836E-1,-2.741255760E-1
2.480999180E-1,-2.386954129E-1,-7.273108959E-1,-2.661843300E-1
2.528545010E-1,-2.667951882E-1,-7.346412539E-1,-2.429714650E-1
2.576091370E-1,-2.863428593E-1,-7.401390672E-1,-2.112064958E-1
2.623637720E-1,-3.058905303E-1,-7.517454624E-1,-1.941022873E-1
2.671184080E-1,-3.077231348E-1,-7.413607836E-1,-1.812741160E-1
2.718730430E-1,-2.912297845E-1,-7.089849114E-1,-1.733328849E-1
2.766276780E-1,-2.704603672E-1,-6.790525317E-1,-1.837175786E-1
2.813823140E-1,-2.478583902E-1,-6.466767192E-1,-2.258672565E-1
2.861369490E-1,-2.344193608E-1,-6.460658908E-1,-2.753472924E-1
2.908915850E-1,-2.313650399E-1,-6.796634197E-1,-3.089448512E-1
2.956462200E-1,-2.423606068E-1,-7.291435003E-1,-3.309359848E-1
3.004008550E-1,-2.356410921E-1,-7.126501203E-1,-3.541488647E-1
3.051554910E-1,-2.258672565E-1,-6.595048904E-1,-3.828594983E-1
3.099100740E-1,-2.307541668E-1,-6.356811523E-1,-3.816377819E-1
3.146647100E-1,-2.551887631E-1,-6.369028687E-1,-3.535379767E-1
3.194193450E-1,-2.906189263E-1,-6.631700993E-1,-3.291034102E-1
3.241739800E-1,-3.193295598E-1,-6.937133074E-1,-3.174969554E-1
3.289286160E-1,-3.181078434E-1,-7.822887301E-1,-2.961167097E-1
3.336832510E-1,-2.955058515E-1,-8.684206605E-1,-2.612974048E-1
3.384378870E-1,-2.765690386E-1,-9.417244196E-1,-2.283107042E-1
3.431925220E-1,-2.557996213E-1,-1.008919597E0,-2.118173689E-1
3.479471580E-1,-2.295324355E-1,-1.067562580E0,-2.075413018E-1
3.527017930E-1,-2.032652497E-1,-1.124983907E0,-2.032652497E-1
