"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.707971000E-2,-6.337500095E0,6.787500381E0,-4.327500153E1
3.856825100E-2,-7.368750095E0,7.650000095E0,-4.325625229E1
4.856825100E-2,-7.200000286E0,8.287500381E0,-4.293750000E1
5.856825100E-2,-7.200000286E0,8.418750763E0,-4.269375229E1
6.856825100E-2,-7.050000191E0,8.831250191E0,-4.267500305E1
7.856825100E-2,-6.975000381E0,8.906250000E0,-4.252500153E1
8.856825100E-2,-6.675000191E0,9.075000763E0,-4.260000229E1
9.856825100E-2,-6.562500477E0,9.243750572E0,-4.288125229E1
1.085682510E-1,-6.562500477E0,9.637500763E0,-4.286250305E1
1.185682510E-1,-6.168750286E0,9.806250572E0,-4.280625153E1
1.285682510E-1,-6.056250095E0,9.918750763E0,-4.288125229E1
1.385682510E-1,-5.887500286E0,1.012500000E1,-4.297500229E1
1.485682510E-1,-6.018750191E0,1.001250076E1,-4.290000153E1
1.585682510E-1,-6.075000286E0,1.001250076E1,-4.305000305E1
1.685682510E-1,-6.337500095E0,1.005000019E1,-4.303125000E1
1.785682510E-1,-6.468750477E0,1.005000019E1,-4.278750229E1
1.885682510E-1,-6.581250191E0,9.937500000E0,-4.263750076E1
1.985682510E-1,-7.087500095E0,9.937500000E0,-4.275000000E1
2.085682510E-1,-7.481250286E0,9.900000572E0,-4.267500305E1
2.185682510E-1,-7.837500095E0,9.918750763E0,-4.271250153E1
2.285682510E-1,-8.025000572E0,1.003125000E1,-4.286250305E1
2.385682510E-1,-8.381250381E0,9.975000381E0,-4.254375076E1
2.485682510E-1,-8.868750572E0,9.787500381E0,-4.265625000E1
2.585682510E-1,-9.318750381E0,9.825000763E0,-4.261875153E1
2.685682510E-1,-9.787500381E0,9.881250381E0,-4.260000229E1
2.785682510E-1,-1.012500000E1,1.008750057E1,-4.241250229E1
2.885682510E-1,-1.035000038E1,1.008750057E1,-4.258125305E1
2.985682510E-1,-1.091250038E1,9.900000572E0,-4.250625229E1
3.085682510E-1,-1.134375000E1,9.993750572E0,-4.224375153E1
3.185682510E-1,-1.158750057E1,1.025625038E1,-4.245000076E1
3.285682510E-1,-1.200000000E1,1.051875019E1,-4.215000153E1
3.385682510E-1,-1.222500038E1,1.029375076E1,-4.211250305E1
3.485682510E-1,-1.269375038E1,1.040625000E1,-4.233750153E1
3.585682510E-1,-1.290000057E1,1.042500019E1,-4.231875229E1
3.685682510E-1,-1.342500019E1,1.031250000E1,-4.196250153E1
3.785682510E-1,-1.366875076E1,1.042500019E1,-4.185000229E1
3.885682510E-1,-1.406250095E1,1.033125019E1,-4.181250000E1
3.985682510E-1,-1.456875038E1,1.036875057E1,-4.156875229E1
4.085682510E-1,-1.477500057E1,1.051875019E1,-4.141875076E1
4.185682510E-1,-1.528125095E1,1.080000019E1,-4.119375229E1
4.285682510E-1,-1.563750076E1,1.095000076E1,-4.087500000E1
4.385682510E-1,-1.623750114E1,1.072500038E1,-4.065000153E1
4.485682510E-1,-1.623750114E1,1.087500000E1,-4.061250305E1
4.585682510E-1,-1.653750038E1,1.093125057E1,-4.038750076E1
4.685682510E-1,-1.674375153E1,1.110000038E1,-4.031250000E1
4.785682510E-1,-1.698750114E1,1.083750057E1,-4.036875153E1
4.885682510E-1,-1.721250153E1,1.065000057E1,-4.040625000E1
4.985682510E-1,-1.747500038E1,1.050000000E1,-4.023750305E1
5.085682510E-1,-1.798125076E1,1.021875000E1,-3.984375000E1
5.185682510E-1,-1.818750000E1,1.031250000E1,-3.978750229E1
5.285682510E-1,-1.906875038E1,1.020000076E1,-3.958125305E1
5.385682510E-1,-1.959375000E1,1.006875038E1,-3.948750305E1
5.485682510E-1,-2.025000000E1,9.900000572E0,-3.928125000E1
