"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685519069611538E9,"2023-05-31 09:44:29.612 UTC+02:00"
"PAUSE",2.071438751250098E2,1.685519276754805E9,"2023-05-31 09:47:56.755 UTC+02:00"
