"event","experiment time","system time","system time text"
"START",0.000000000E0,1686222251.255,"2023-06-08 13:04:11.255 UTC+02:00"
"PAUSE",3.301889563E1,1686222284.274,"2023-06-08 13:04:44.274 UTC+02:00"
