"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686652695644004E9,"2023-06-13 12:38:15.644 UTC+02:00"
"PAUSE",4.914678262500092E1,1.686652744791065E9,"2023-06-13 12:39:04.791 UTC+02:00"
