"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.995985700E-2,1.995000076E1,-5.589375305E1,-2.715000153E1
4.995985700E-2,2.011875153E1,-5.553750229E1,-2.730000114E1
5.995985700E-2,2.051250076E1,-5.550000381E1,-2.733750153E1
6.995985700E-2,2.053125000E1,-5.531250381E1,-2.720625114E1
7.995985700E-2,2.051250076E1,-5.525625229E1,-2.722500038E1
8.995985700E-2,2.064375114E1,-5.529375076E1,-2.720625114E1
9.995985700E-2,2.086875153E1,-5.538750076E1,-2.705625153E1
1.099598570E-1,2.083125114E1,-5.548125076E1,-2.716875076E1
1.199598570E-1,2.107500076E1,-5.538750076E1,-2.728125191E1
1.299598570E-1,2.101875114E1,-5.521875381E1,-2.741250038E1
1.399598570E-1,2.081250000E1,-5.501250076E1,-2.754375076E1
1.499598570E-1,2.105625153E1,-5.497500229E1,-2.761875153E1
1.599598570E-1,2.116875076E1,-5.499375153E1,-2.756250191E1
1.699598570E-1,2.139375114E1,-5.484375381E1,-2.776875114E1
1.799598570E-1,2.146875000E1,-5.448750305E1,-2.799375153E1
1.899598570E-1,2.191875076E1,-5.418750381E1,-2.797500038E1
1.999598570E-1,2.218125153E1,-5.409375381E1,-2.816250038E1
2.099598570E-1,2.246250153E1,-5.415000153E1,-2.799375153E1
2.199598570E-1,2.293125153E1,-5.420625305E1,-2.793750191E1
2.299598570E-1,2.308125114E1,-5.430000305E1,-2.803125191E1
2.399598570E-1,2.317500114E1,-5.422500229E1,-2.835000038E1
2.499598570E-1,2.328750038E1,-5.415000153E1,-2.833125114E1
2.599598570E-1,2.338125038E1,-5.422500229E1,-2.823750114E1
2.699598570E-1,2.325000000E1,-5.428125381E1,-2.833125114E1
2.799598570E-1,2.311875153E1,-5.420625305E1,-2.803125191E1
2.899598570E-1,2.349375153E1,-5.405625153E1,-2.818125153E1
2.999598570E-1,2.349375153E1,-5.400000381E1,-2.818125153E1
3.099598570E-1,2.370000076E1,-5.366250229E1,-2.806875038E1
3.199598570E-1,2.370000076E1,-5.338125229E1,-2.793750191E1
3.299598570E-1,2.398125076E1,-5.328750229E1,-2.775000191E1
3.399598570E-1,2.388750076E1,-5.325000381E1,-2.790000153E1
3.499598570E-1,2.422500038E1,-5.336250305E1,-2.769375038E1
3.599598570E-1,2.461875153E1,-5.326875305E1,-2.791875076E1
3.699598570E-1,2.471250153E1,-5.323125076E1,-2.799375153E1
3.799598570E-1,2.484375191E1,-5.300625229E1,-2.821875191E1
3.899598570E-1,2.478750038E1,-5.283750153E1,-2.838750076E1
3.999598570E-1,2.520000076E1,-5.274375153E1,-2.842500114E1
4.099598570E-1,2.510625076E1,-5.259375381E1,-2.859375191E1
4.199598570E-1,2.559375191E1,-5.250000381E1,-2.872500038E1
4.299598570E-1,2.561250114E1,-5.218125153E1,-2.889375114E1
4.399598570E-1,2.566875076E1,-5.201250076E1,-2.896875191E1
4.499598570E-1,2.566875076E1,-5.201250076E1,-2.893125153E1
4.599598570E-1,2.568750191E1,-5.203125381E1,-2.887500191E1
4.699598570E-1,2.559375191E1,-5.212500381E1,-2.887500191E1
4.799598570E-1,2.563125038E1,-5.216250229E1,-2.900625038E1
4.899598570E-1,2.574375153E1,-5.201250076E1,-2.915625191E1
4.999598570E-1,2.568750191E1,-5.184375381E1,-2.906250191E1
5.099598570E-1,2.574375153E1,-5.169375229E1,-2.911875153E1
5.199598570E-1,2.559375191E1,-5.167500305E1,-2.895000076E1
5.299598570E-1,2.566875076E1,-5.137500381E1,-2.883750153E1
5.399598570E-1,2.580000114E1,-5.130000305E1,-2.861250114E1
5.499598570E-1,2.604375076E1,-5.113125229E1,-2.846250153E1
5.599598570E-1,2.610000038E1,-5.105625153E1,-2.812500191E1
5.699598570E-1,2.623125076E1,-5.122500229E1,-2.808750153E1
5.799598570E-1,2.619375038E1,-5.120625305E1,-2.810625076E1
5.899598570E-1,2.647500038E1,-5.131875229E1,-2.812500191E1
5.999598570E-1,2.658750153E1,-5.139375305E1,-2.805000114E1
6.099598570E-1,2.681250191E1,-5.156250381E1,-2.799375153E1
6.199598570E-1,2.688750076E1,-5.163750076E1,-2.816250038E1
6.299598570E-1,2.683125114E1,-5.193750381E1,-2.795625114E1
6.399598570E-1,2.683125114E1,-5.210625076E1,-2.814375114E1
6.499598570E-1,2.673750114E1,-5.201250076E1,-2.790000153E1
6.599598570E-1,2.670000076E1,-5.191875076E1,-2.765625191E1
6.699598570E-1,2.634375191E1,-5.195625305E1,-2.773125076E1
6.799598570E-1,2.628750038E1,-5.186250305E1,-2.773125076E1
6.899598570E-1,2.610000038E1,-5.169375229E1,-2.791875076E1
6.999598570E-1,2.602500153E1,-5.156250381E1,-2.797500038E1
7.099598570E-1,2.600625038E1,-5.145000076E1,-2.829375076E1
