"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.338922277E0,5.323002550E1,1.039610010E1,3.764604923E1,0.000000000E0,0.000000000E0,1.607999992E1,1.000000000E0
2.495897460E0,5.322999656E1,1.039612019E1,3.200837419E1,0.000000000E0,0.000000000E0,2.400000000E1,4.956883240E1
3.548730228E0,5.323004035E1,1.039613777E1,2.738531276E1,4.400529712E-2,1.578267517E2,2.400000000E1,3.848604202E1
4.510908420E0,5.323007347E1,1.039614711E1,2.415784398E1,5.335223079E-1,3.493721313E2,1.600000000E1,2.969894409E1
5.506337496E0,5.323010095E1,1.039615190E1,2.617058639E1,1.252468467E0,3.416021729E2,1.600000000E1,2.504521370E1
6.523560996E0,5.323015039E1,1.039620322E1,3.591978577E1,1.879280925E0,4.421551228E0,8.000000000E0,1.415047932E1
7.522554418E0,5.323016826E1,1.039620050E1,3.762229475E1,2.026367426E0,7.197165966E0,8.000000000E0,1.075905228E1
8.522554917E0,5.323019047E1,1.039620447E1,3.922045430E1,2.235606194E0,8.857903481E0,8.000000000E0,9.704140663E0
9.515884724E0,5.323021874E1,1.039620847E1,3.894081970E1,2.537466764E0,3.999899149E0,6.000000000E0,8.925448418E0
1.052358368E1,5.323025068E1,1.039621276E1,3.849503016E1,2.817012548E0,7.016339779E0,6.000000000E0,8.361874580E0
1.151383342E1,5.323028710E1,1.039621707E1,3.818081158E1,3.123893261E0,1.370526981E1,6.000000000E0,7.894321918E0
1.251567999E1,5.323032304E1,1.039623568E1,3.968056450E1,3.362090111E0,1.731769180E1,6.000000000E0,7.303910732E0
1.354304291E1,5.323036140E1,1.039625895E1,3.952584341E1,3.571382999E0,1.552535152E1,4.000000000E0,6.740988731E0
1.452473661E1,5.323039870E1,1.039627889E1,4.011818694E1,3.699430466E0,1.351199532E1,4.000000000E0,6.459441662E0
1.552719180E1,5.323043269E1,1.039629492E1,3.960421989E1,3.713962555E0,6.588968754E0,4.000000000E0,6.174476147E0
1.652653518E1,5.323046669E1,1.039630162E1,3.949845674E1,3.712518930E0,6.751297474E0,4.000000000E0,5.955271721E0
1.752358126E1,5.323050286E1,1.039631051E1,3.938674335E1,3.768903494E0,7.744700432E0,4.000000000E0,5.719378471E0
1.852135891E1,5.323053976E1,1.039632302E1,3.865377614E1,3.786822796E0,9.311013222E0,4.000000000E0,5.549970627E0
1.952128964E1,5.323057286E1,1.039633821E1,3.891010030E1,3.752097845E0,1.383493423E1,4.000000000E0,5.437847137E0
2.052491041E1,5.323060786E1,1.039636656E1,3.992276231E1,3.784643650E0,3.294643021E1,4.000000000E0,5.200775623E0
2.151549448E1,5.323063465E1,1.039640985E1,3.949291968E1,3.809349537E0,4.390951920E1,4.000000000E0,5.050309181E0
2.251552133E1,5.323065909E1,1.039645242E1,3.942078896E1,3.812692165E0,4.460579681E1,4.000000000E0,4.976069450E0
2.351953079E1,5.323068118E1,1.039649908E1,3.907663903E1,3.791876793E0,5.891255188E1,4.000000000E0,4.891446114E0
2.453083079E1,5.323069693E1,1.039654730E1,3.906355899E1,3.786377907E0,6.946297455E1,4.000000000E0,4.843613148E0
2.553110479E1,5.323070814E1,1.039661237E1,3.938469980E1,3.840805054E0,7.507853699E1,4.000000000E0,4.688665390E0
2.652703860E1,5.323071029E1,1.039667733E1,3.933649592E1,3.849439144E0,7.767312622E1,4.000000000E0,4.579548359E0
2.752891044E1,5.323071443E1,1.039673119E1,3.917907453E1,3.797601700E0,7.742375183E1,4.000000000E0,4.542492867E0
2.851783052E1,5.323072183E1,1.039678370E1,3.930527228E1,3.734888077E0,7.522265625E1,4.000000000E0,4.470267773E0
2.952984813E1,5.323072587E1,1.039683594E1,3.878962125E1,3.679053307E0,7.642919159E1,4.000000000E0,4.416180134E0
3.053334625E1,5.323073131E1,1.039689347E1,3.871642967E1,3.664270878E0,7.611607361E1,4.000000000E0,4.316243649E0
3.152800390E1,5.323073324E1,1.039695028E1,3.796910278E1,3.661848068E0,9.373645020E1,4.000000000E0,4.166944981E0
3.252264382E1,5.323073056E1,1.039701488E1,3.780733818E1,3.701539993E0,8.297312927E1,4.000000000E0,4.041573524E0
3.351479344E1,5.323073070E1,1.039707651E1,3.799052264E1,3.715185642E0,8.080438995E1,4.000000000E0,3.915896654E0
3.452630563E1,5.323073235E1,1.039712673E1,3.792175002E1,3.657515287E0,8.287181091E1,4.000000000E0,3.837227583E0
3.552649986E1,5.323073071E1,1.039716562E1,3.715261970E1,3.541160107E0,8.374231720E1,4.000000000E0,3.770917892E0
3.653139578E1,5.323072952E1,1.039720061E1,3.768563664E1,3.406559944E0,8.161302185E1,4.000000000E0,3.723128080E0
3.753264382E1,5.323072604E1,1.039722041E1,3.799995809E1,2.931917429E0,8.161302185E1,4.000000000E0,3.670010567E0
3.851636316E1,5.323071996E1,1.039722558E1,3.774525358E1,2.346236944E0,8.161302185E1,4.000000000E0,3.525295258E0
3.953536228E1,5.323071689E1,1.039722657E1,3.758922715E1,6.713886559E-2,8.161302185E1,4.000000000E0,3.407852650E0
4.053173166E1,5.323071647E1,1.039722725E1,3.749274186E1,9.633604288E-1,8.161302185E1,4.000000000E0,3.302031517E0
