"event","experiment time","system time","system time text"
"START",0.000000000E0,1686771462.379,"2023-06-14 21:37:42.379 UTC+02:00"
"PAUSE",3.987509538E1,1686771502.254,"2023-06-14 21:38:22.254 UTC+02:00"
