"event","experiment time","system time","system time text"
"START",0.000000000E0,1686653396.299,"2023-06-13 12:49:56.299 UTC+02:00"
"PAUSE",2.925165060E1,1686653425.551,"2023-06-13 12:50:25.551 UTC+02:00"
