"event","experiment time","system time","system time text"
"START",0.000000000E0,1686653218.088,"2023-06-13 12:46:58.088 UTC+02:00"
"PAUSE",2.394769801E1,1686653242.036,"2023-06-13 12:47:22.036 UTC+02:00"
