"event","experiment time","system time","system time text"
"START",0.000000000E0,1685963626.084,"2023-06-05 13:13:46.084 UTC+02:00"
"PAUSE",7.223962145E1,1685963698.324,"2023-06-05 13:14:58.324 UTC+02:00"
