"event","experiment time","system time","system time text"
"START",0.000000000E0,1686041640.453,"2023-06-06 10:54:00.453 UTC+02:00"
"PAUSE",2.117675770E2,1686041852.221,"2023-06-06 10:57:32.221 UTC+02:00"
