"event","experiment time","system time","system time text"
"START",0.000000000E0,1686052724.229,"2023-06-06 13:58:44.229 UTC+02:00"
"PAUSE",9.966736412E1,1686052823.897,"2023-06-06 14:00:23.897 UTC+02:00"
