"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.482193470E-1,5.322972829E1,1.039498549E1,3.526482664E1,0.000000000E0,1.339788532E1,7.529156788E0,7.529156788E0
1.648226857E0,5.322973897E1,1.039498679E1,3.549851970E1,0.000000000E0,1.339788532E1,7.641907858E0,7.641907858E0
2.648233414E0,5.322977277E1,1.039500534E1,3.564717643E1,3.038017557E0,1.339788532E1,7.751669346E0,7.751669346E0
3.648240447E0,5.322979668E1,1.039501973E1,3.572725089E1,2.836738221E0,1.339788532E1,7.825852761E0,7.825852761E0
4.648247600E0,5.322980887E1,1.039502635E1,3.558875937E1,0.000000000E0,1.339788532E1,7.894052265E0,7.894052265E0
5.648254275E0,5.322983627E1,1.039503646E1,3.562422243E1,1.969302797E0,1.346933270E1,7.891691774E0,7.891691774E0
6.648260832E0,5.322983030E1,1.039503451E1,3.574666474E1,0.000000000E0,1.346933270E1,7.718009388E0,7.718009388E0
7.648268700E0,5.322983063E1,1.039503480E1,3.568675222E1,0.000000000E0,1.346933270E1,7.578102538E0,7.578102538E0
8.648274899E0,5.322983694E1,1.039503600E1,3.577334532E1,0.000000000E0,1.346933270E1,7.492178455E0,7.492178455E0
9.648282290E0,5.322986442E1,1.039503379E1,3.591412390E1,2.232120403E0,1.346933270E1,7.511510464E0,7.511510464E0
1.064828897E1,5.322988681E1,1.039506295E1,3.597876258E1,3.000317389E0,1.346933270E1,7.493617199E0,7.493617199E0
1.164829636E1,5.322990853E1,1.039506067E1,3.597724239E1,3.701033747E0,3.201215273E2,7.684973706E0,7.684973706E0
1.264830327E1,5.322992550E1,1.039487320E1,3.595348785E1,4.933419478E0,2.679411316E2,7.883377415E0,7.883377415E0
1.364831054E1,5.322992026E1,1.039480587E1,3.625827432E1,4.305864717E0,2.679411316E2,7.930894455E0,7.930894455E0
1.464831734E1,5.322991427E1,1.039475873E1,3.630882077E1,3.369958912E0,2.665745850E2,7.993455477E0,7.993455477E0
1.564832366E1,5.322991109E1,1.039470515E1,3.649458086E1,3.857446092E0,2.665745850E2,8.226512915E0,8.226512915E0
1.664833117E1,5.322990237E1,1.039462458E1,3.672157210E1,5.892010927E0,2.665745850E2,8.619021581E0,8.619021581E0
1.764833832E1,5.322990303E1,1.039452157E1,3.723619948E1,6.946888683E0,2.665745850E2,9.102604973E0,9.102604973E0
1.864834511E1,5.322990428E1,1.039439649E1,3.742480786E1,8.337322757E0,2.662775269E2,9.561286769E0,9.561286769E0
1.964835167E1,5.322989025E1,1.039427299E1,3.771015341E1,8.788648174E0,2.662775269E2,8.124129787E0,8.124129787E0
2.064835882E1,5.322989642E1,1.039414132E1,3.780719432E1,9.046076584E0,2.662775269E2,7.881907323E0,7.881907323E0
2.164836514E1,5.322990333E1,1.039400299E1,3.783581895E1,8.946487004E0,2.665683899E2,7.900674306E0,7.900674306E0
2.264837217E1,5.322990801E1,1.039387336E1,3.783605536E1,8.963695756E0,2.665683899E2,7.876026582E0,7.876026582E0
2.364837992E1,5.322989623E1,1.039372938E1,3.757168952E1,9.217354644E0,2.665683899E2,7.876958849E0,7.876958849E0
2.464838672E1,5.322989130E1,1.039359253E1,3.766093006E1,9.310283394E0,2.665683899E2,7.741585251E0,7.741585251E0
2.564839339E1,5.322988626E1,1.039345239E1,3.773114243E1,9.378714187E0,2.665683899E2,7.643705838E0,7.643705838E0
2.664840066E1,5.322988001E1,1.039331583E1,3.795405440E1,9.370286041E0,2.659954224E2,7.504919155E0,7.504919155E0
2.764840746E1,5.322987775E1,1.039317689E1,3.784550438E1,9.442714158E0,2.675996094E2,7.520077804E0,7.520077804E0
2.864841378E1,5.322987386E1,1.039303513E1,3.777594063E1,9.517421484E0,2.665157776E2,7.425820449E0,7.425820449E0
2.964842117E1,5.322986868E1,1.039289317E1,3.756708505E1,9.670160126E0,2.665157776E2,7.416314110E0,7.416314110E0
3.064842796E1,5.322986333E1,1.039275113E1,3.759435002E1,9.865454434E0,2.659440613E2,7.538238746E0,7.538238746E0
3.164843500E1,5.322984965E1,1.039259993E1,3.762564470E1,1.007503651E1,2.659440613E2,5.827488841E0,5.827488841E0
3.264844239E1,5.322984313E1,1.039245034E1,3.745841072E1,9.666119349E0,2.659440613E2,5.900591947E0,5.900591947E0
3.364844930E1,5.322983678E1,1.039231106E1,3.731011977E1,9.140527036E0,2.659440613E2,5.954102771E0,5.954102771E0
3.464845574E1,5.322982991E1,1.039215371E1,3.727787478E1,9.485674176E0,2.659440613E2,5.987562838E0,5.987562838E0
3.564846277E1,5.322982326E1,1.039200535E1,3.728897715E1,9.711289424E0,2.639526367E2,6.037130555E0,6.037130555E0
3.664846969E1,5.322981407E1,1.039186471E1,3.741986454E1,9.642265720E0,2.639526367E2,6.108363646E0,6.108363646E0
3.764847708E1,5.322980247E1,1.039172230E1,3.736783879E1,9.512658494E0,2.599866638E2,6.202299470E0,6.202299470E0
3.864848399E1,5.322978771E1,1.039158696E1,3.716070157E1,9.116196250E0,2.599866638E2,6.370412509E0,6.370412509E0
3.964849019E1,5.322977273E1,1.039146164E1,3.696986387E1,8.755328280E0,2.549657745E2,6.546721360E0,6.546721360E0
4.064849782E1,5.322975462E1,1.039135871E1,3.695876089E1,8.221005578E0,2.525139923E2,6.791688521E0,6.791688521E0
4.164850473E1,5.322973366E1,1.039123158E1,3.675287740E1,8.101975920E0,2.503563385E2,6.732816297E0,6.732816297E0
4.264851213E1,5.322971287E1,1.039110085E1,3.684621141E1,8.285536976E0,2.503563385E2,6.691779981E0,6.691779981E0
4.364851880E1,5.322968262E1,1.039097419E1,3.687500084E1,8.436497009E0,2.441874084E2,6.653173127E0,6.653173127E0
4.464852548E1,5.322965180E1,1.039086458E1,3.693353738E1,8.511881728E0,2.417565002E2,6.832051660E0,6.832051660E0
4.564853239E1,5.322961067E1,1.039076778E1,3.667873172E1,8.611310307E0,2.383021851E2,6.899693676E0,6.899693676E0
4.664853907E1,5.322955855E1,1.039066250E1,3.632667754E1,8.636666424E0,2.360868835E2,6.763574146E0,6.763574146E0
4.764854598E1,5.322950215E1,1.039054675E1,3.624038307E1,8.879338089E0,2.329835510E2,6.515747073E0,6.515747073E0
4.864855289E1,5.322944636E1,1.039043759E1,3.618236332E1,8.854384113E0,2.310909424E2,6.500927851E0,6.500927851E0
4.964855981E1,5.322939931E1,1.039034397E1,3.615864966E1,8.533217334E0,2.288054504E2,6.642830734E0,6.642830734E0
5.064856696E1,5.322935169E1,1.039024787E1,3.622249713E1,8.307656708E0,2.288054504E2,6.824836832E0,6.824836832E0
5.164857399E1,5.322929688E1,1.039015928E1,3.607424149E1,7.959620483E0,2.261770325E2,7.100167956E0,7.100167956E0
5.264858067E1,5.322924404E1,1.039007555E1,3.565405569E1,7.566621423E0,2.230932770E2,7.393920992E0,7.393920992E0
5.364858806E1,5.322920437E1,1.038999995E1,3.551850220E1,6.479533728E0,2.214002686E2,7.568066775E0,7.568066775E0
5.464859557E1,5.322916906E1,1.038994032E1,3.540184563E1,5.355962175E0,2.214002686E2,7.895991456E0,7.895991456E0
5.564860201E1,5.322913904E1,1.038990949E1,3.520701993E1,5.558607166E0,2.600108988E2,8.282689821E0,8.282689821E0
5.664860868E1,5.322914560E1,1.038972647E1,3.544382679E1,6.605650512E0,3.145134888E2,8.478934174E0,8.478934174E0
