"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.240095615E-2,5.325111905E1,1.042188974E1,2.254926682E1,-1.000000000E0,-1.000000000E0,8.942926812E1,8.942926812E1
4.366879463E-1,5.325110327E1,1.042200756E1,2.037299919E1,-1.000000000E0,-1.000000000E0,3.669085307E1,3.669085307E1
1.092749715E0,5.325111986E1,1.042197952E1,1.687615398E1,7.318565845E-1,4.865846249E1,3.266780163E1,3.266780163E1
2.092752695E0,5.325113154E1,1.042194879E1,1.704559591E1,7.318565845E-1,2.688960595E1,2.533650183E1,2.533650183E1
3.042755365E0,5.325112244E1,1.042191922E1,1.709543885E1,6.160901189E-1,1.435058065E1,2.061779906E1,2.061779906E1
3.992758870E0,5.325112552E1,1.042188972E1,1.705829190E1,5.339415073E-1,3.280091586E2,1.564562077E1,1.564562077E1
4.942761302E0,5.325111110E1,1.042188131E1,1.702658930E1,5.339415073E-1,3.093363713E2,1.286673600E1,1.286673600E1
5.892763972E0,5.325111107E1,1.042185940E1,1.695706706E1,9.474049211E-1,2.982692545E2,9.985391631E0,9.985391631E0
6.842831016E0,5.325111285E1,1.042182787E1,1.690057868E1,1.564069510E0,2.911883637E2,8.436704277E0,8.436704277E0
7.831266761E0,5.325110635E1,1.042180067E1,1.683060942E1,1.564069510E0,2.848450904E2,7.534731168E0,7.534731168E0
8.831269860E0,5.325110108E1,1.042177069E1,1.673449185E1,1.564069510E0,2.758298569E2,6.246235782E0,6.246235782E0
9.831852436E0,5.325109894E1,1.042174638E1,1.671161279E1,1.477153301E0,2.809143391E2,5.520874929E0,5.520874929E0
1.083171344E1,5.325109573E1,1.042172788E1,1.655555398E1,1.426039815E0,2.880056005E2,7.863364195E0,7.863364195E0
1.183171618E1,5.325109979E1,1.042170804E1,1.640242757E1,1.513587952E0,2.763454020E2,6.966067195E0,6.966067195E0
1.283220100E1,5.325109847E1,1.042168672E1,1.631746610E1,1.426039815E0,2.740026761E2,8.354804100E0,8.354804100E0
1.383210111E1,5.325109936E1,1.042166541E1,1.631746633E1,1.426039815E0,2.740026590E2,8.354804100E0,8.354804100E0
1.483210349E1,5.325109381E1,1.042164643E1,1.615309473E1,1.513587952E0,2.852127327E2,6.684526833E0,6.684526833E0
1.583204222E1,5.325109521E1,1.042162882E1,1.603846873E1,1.458342910E0,2.837959058E2,7.834927667E0,7.834927667E0
1.683168018E1,5.325109841E1,1.042160398E1,1.592818477E1,1.497434855E0,2.831144448E2,5.483600986E0,5.483600986E0
1.783168328E1,5.325110229E1,1.042157968E1,1.587517136E1,1.497434855E0,2.801208992E2,5.079106319E0,5.079106319E0
1.883154213E1,5.325110774E1,1.042155711E1,1.573783315E1,1.540094972E0,2.794992791E2,8.172226229E0,8.172226229E0
1.983157277E1,5.325110196E1,1.042154407E1,1.561676343E1,1.540094972E0,2.729254822E2,6.232482918E0,6.232482918E0
2.083157587E1,5.325111588E1,1.042152214E1,1.550458052E1,1.486476064E0,2.873842351E2,5.444347597E0,5.444347597E0
2.183157921E1,5.325112177E1,1.042149843E1,1.538818643E1,1.498108268E0,2.760803387E2,4.618178968E0,4.618178968E0
2.283158147E1,5.325113387E1,1.042146704E1,1.524230943E1,1.498108268E0,2.801987853E2,4.580417565E0,4.580417565E0
