"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.716966629E-3,5.324895268E1,1.042245903E1,2.132060337E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
7.945060730E-3,5.324895565E1,1.042245326E1,2.129887199E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
7.945060730E-3,5.324895872E1,1.042244742E1,2.129011726E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
4.803374052E0,5.324892403E1,1.042250861E1,2.130153465E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
1.135202408E1,5.324897656E1,1.042240678E1,2.131177235E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
1.255202103E1,5.324899225E1,1.042237707E1,2.131595993E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
1.896877706E1,5.324893885E1,1.042247809E1,2.131453514E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
2.538719702E1,5.324892998E1,1.042250088E1,2.132796764E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
3.181938601E1,5.324895614E1,1.042245325E1,2.133629894E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
3.831322002E1,5.324894847E1,1.042246615E1,2.135088825E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
4.473741996E1,5.324893602E1,1.042248690E1,2.144544220E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
5.117687404E1,5.324892009E1,1.042251479E1,2.148988342E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
5.761494005E1,5.324894162E1,1.042247879E1,2.148921871E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
6.404942405E1,5.324893968E1,1.042250971E1,2.148276043E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
7.046409500E1,5.324901989E1,1.042235182E1,2.141434860E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
7.166644406E1,5.324903725E1,1.042231523E1,2.138790035E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
7.809897506E1,5.324894578E1,1.042247446E1,2.136439419E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
8.451791298E1,5.324897021E1,1.042242910E1,2.133018017E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
9.095456600E1,5.324899323E1,1.042237745E1,2.131431770E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
9.216158402E1,5.324899771E1,1.042236772E1,2.130814552E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
9.859171808E1,5.324894410E1,1.042246481E1,2.128444672E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
1.050739210E2,5.324894344E1,1.042247149E1,2.126516819E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
1.114966630E2,5.324894667E1,1.042246972E1,2.130206966E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
