"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.305661669E0,5.322902530E1,1.040304580E1,3.624236533E1,0.000000000E0,0.000000000E0,8.917600250E1,2.855427742E0
4.073737728E0,5.322901338E1,1.040332495E1,3.195746719E1,0.000000000E0,0.000000000E0,1.600000000E1,1.464758911E2
5.097376227E0,5.322904379E1,1.040329706E1,3.391923894E1,0.000000000E0,0.000000000E0,4.800000000E1,8.900122070E1
6.119654573E0,5.322932165E1,1.040311694E1,4.193921774E1,0.000000000E0,0.000000000E0,8.000000000E0,1.102574825E1
7.128902610E0,5.322935625E1,1.040311622E1,4.141409729E1,0.000000000E0,0.000000000E0,1.200000000E1,2.645629120E1
8.133605725E0,5.322939037E1,1.040311343E1,4.098276333E1,0.000000000E0,0.000000000E0,8.000000000E0,1.450335789E1
9.139622455E0,5.322941224E1,1.040310926E1,4.168169212E1,0.000000000E0,0.000000000E0,6.000000000E0,7.686147213E0
1.015063115E1,5.322940988E1,1.040306891E1,3.894506790E1,0.000000000E0,0.000000000E0,6.000000000E0,1.033718872E1
1.115633226E1,5.322941776E1,1.040305465E1,3.946500856E1,0.000000000E0,0.000000000E0,1.200000000E1,2.251099205E1
1.214559303E1,5.322943036E1,1.040304875E1,3.929226266E1,0.000000000E0,0.000000000E0,1.600000000E1,2.895627022E1
1.316040007E1,5.322943379E1,1.040304802E1,3.823844822E1,0.000000000E0,0.000000000E0,8.000000000E0,1.501226425E1
1.414313860E1,5.322943777E1,1.040302363E1,3.848966454E1,0.000000000E0,0.000000000E0,8.000000000E0,2.024015999E1
1.514878060E1,5.322942694E1,1.040301000E1,3.932345999E1,0.000000000E0,0.000000000E0,8.000000000E0,1.130014133E1
1.615130426E1,5.322941200E1,1.040299897E1,3.974233142E1,0.000000000E0,0.000000000E0,1.200000000E1,1.818323326E1
1.715154395E1,5.322941556E1,1.040298483E1,3.902072400E1,0.000000000E0,0.000000000E0,1.200000000E1,1.477403831E1
1.816218972E1,5.322941490E1,1.040296125E1,3.801180811E1,0.000000000E0,0.000000000E0,1.600000000E1,3.110364151E1
1.915247303E1,5.322940155E1,1.040289799E1,2.805200275E1,6.199666858E-1,2.603368530E2,1.200000000E1,1.568781948E1
2.014397595E1,5.322941370E1,1.040286852E1,2.770867930E1,1.350798845E0,2.627339783E2,8.000000000E0,1.281492043E1
2.161342329E1,5.322941126E1,1.040285719E1,2.659286631E1,1.036981344E0,2.626324158E2,8.000000000E0,1.042387486E1
2.262022179E1,5.322940615E1,1.040284028E1,2.717605097E1,1.099179983E0,2.621329346E2,8.000000000E0,9.786823273E0
2.362212633E1,5.322939923E1,1.040281755E1,2.715731972E1,1.210695982E0,2.634957581E2,6.000000000E0,9.349437714E0
2.462941694E1,5.322939423E1,1.040280627E1,2.722223659E1,1.143795133E0,2.625852356E2,6.000000000E0,8.986895561E0
2.563038914E1,5.322939207E1,1.040279121E1,2.709236314E1,1.102357268E0,2.615201721E2,6.000000000E0,8.622718811E0
2.661954821E1,5.322939106E1,1.040276994E1,2.743113445E1,1.114402413E0,2.606017151E2,6.000000000E0,8.414738655E0
2.761884952E1,5.322938957E1,1.040275161E1,2.810921159E1,1.111935139E0,2.622695312E2,6.000000000E0,8.096389771E0
2.862105829E1,5.322938324E1,1.040272876E1,2.834055568E1,1.184932828E0,2.705311584E2,6.000000000E0,7.845409870E0
2.963065898E1,5.322938453E1,1.040270570E1,2.878163039E1,1.233760476E0,2.795806885E2,6.000000000E0,7.595385075E0
3.061744609E1,5.322938759E1,1.040268106E1,2.878074757E1,1.267023563E0,2.798410339E2,6.000000000E0,7.422550201E0
3.163717690E1,5.322939170E1,1.040265610E1,2.923837089E1,1.281236172E0,2.802140808E2,6.000000000E0,7.258416653E0
3.263121402E1,5.322938860E1,1.040263923E1,2.889084718E1,1.231201530E0,2.576063538E2,6.000000000E0,7.159489632E0
3.361653832E1,5.322938809E1,1.040262986E1,2.838846338E1,1.155929923E0,2.580652161E2,6.000000000E0,7.078686714E0
3.461502394E1,5.322938661E1,1.040261628E1,2.806049387E1,1.128725648E0,2.685946350E2,6.000000000E0,7.010528564E0
3.561967617E1,5.322938622E1,1.040259852E1,2.789380689E1,1.143971801E0,2.718785095E2,6.000000000E0,6.961688042E0
