"event","experiment time","system time","system time text"
"START",0.000000000E0,1686222350.445,"2023-06-08 13:05:50.445 UTC+02:00"
"PAUSE",3.638332301E1,1686222386.828,"2023-06-08 13:06:26.828 UTC+02:00"
