Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
4.003228042,-2549969.3814326045,4289626.699171357,-794595.7266417819
4.013154042,-2542161.4517971654,4299750.3471775055,-792315.4152025145
4.023081042,-2534337.8464115458,4309724.600069217,-790029.4633992801
4.033007042,-2526498.8569887886,4319549.974988811,-787737.928825985
4.042934042,-2518644.7715795124,4329226.9918739945,-785440.86882625
4.052860042,-2510775.8745946595,4338756.173490889,-783138.3404987002
4.062787042,-2502892.4468291374,4348138.045464657,-780830.4007024545
4.072713042,-2494994.7654863014,4357373.136307798,-778517.1060628066
4.082640042,-2487083.104203244,4366461.977446161,-776198.5129770762
4.092566042,-2479157.7330768793,4375405.10324271,-773874.6776206116
4.102493042,-2471218.9186908137,4384203.0510190725,-771545.6559529142
4.112419042,-2463266.924143018,4392856.361074857,-769211.5037238604
4.122346042,-2455302.0090742987,4401365.576704794,-766872.2764799945
4.132272042,-2447324.429697572,4409731.244213746,-764528.0295708772
4.142199042,-2439334.4388279603,4417953.912929715,-762178.8181554785
4.152125042,-2431332.285913708,4426034.135214933,-759824.6972086092
4.162052042,-2423318.2170678927,4433972.46647516,-757465.7215273816
4.171979042,-2415292.4751009187,4441769.465167286,-755101.9457376876
4.181905042,-2407255.2995537813,4449425.692805374,-752733.4243006808
4.191832042,-2399206.9267320964,4456941.713965239,-750360.2115192431
4.201758042,-2391147.5897409096,4464318.09628767,-747982.3615444283
4.211685042,-2383077.518520292,4471555.410480375,-745599.9283818658
4.221611042,-2374996.9398817276,4478654.230318735,-743212.9658981105
4.231538042,-2366906.0775452894,4485615.13264541,-740821.5278269239
4.241464042,-2358805.1521775993,4492438.697368879,-738425.6677754745
4.251391042,-2350694.3814305747,4499125.507460971,-736025.4392304439
4.261317042,-2342573.9799809693,4505676.1489534285,-733620.8955640245
4.271244042,-2334444.159570714,4512091.210933542,-731212.0900397954
4.281170042,-2326305.12904807,4518371.285538918,-728799.0758184615
4.291097042,-2318157.0944095943,4524516.967951454,-726381.905963434
4.301023042,-2310000.258842914,4530528.856390589,-723960.6334462316
4.310950042,-2301834.822770319,4536407.552105868,-721535.3111516862
4.320877042,-2293660.983893181,4542153.659368868,-719105.9918829437
4.330803042,-2285478.9372371878,4547767.785464477,-716672.7283662447
4.340730042,-2277288.8751983643,4553250.540681516,-714235.5732554795
4.350656042,-2269090.9875898473,4558602.5383026665,-711794.5791365189
4.360583042,-2260885.461689376,4563824.394593671,-709349.798531335
4.370509042,-2252672.4822874633,4568916.728791767,-706901.2839019215
4.380436042,-2244452.231736225,4573880.163093294,-704449.0876540272
4.390362042,-2236224.8899988136,4578715.322640431,-701993.2621407164
4.400289042,-2227990.6346994243,4583422.835507033,-699533.8596657738
4.410215042,-2219749.641173834,4588003.332683533,-697070.9324869699
4.420142042,-2211502.082520424,4592457.448060894,-694604.532819203
4.430068042,-2203248.129651627,4596785.818413634,-692134.7128375245
4.439995042,-2194987.951345741,4600989.0833818745,-689661.5246800507
4.449919667,-2186721.7142990413,4605067.885452434,-687185.0204507696
4.459846667,-2178449.583178121,4609022.869938979,-684705.2522222525
4.469772667,-2170171.7206723727,4612854.684961234,-682222.272038286
4.479699667,-2161888.287546553,4616563.98142328,-679736.1319164413
4.489626667,-2153599.4426933606,4620151.41299093,-677246.8838506016
4.499552667,-2145305.343185936,4623617.636068199,-674754.5798134627
4.509479667,-2137006.144330205,4626963.309772856,-672259.2717590238
4.519405667,-2128701.99971698,4630189.095911013,-669761.0116250811
4.529332667,-2120393.061273748,4633295.658950766,-667259.8513357253
4.539258667,-2112079.47931606,4636283.665994868,-664755.8428038418
4.549185667,-2103761.402598473,4639153.786752428,-662249.0379336161
4.559111667,-2095438.9783650087,4641906.693509592,-659739.4886230463
4.569038667,-2087112.3523990803,4644543.061099135,-657227.2467664562
4.578964667,-2078781.6690728287,4647063.56686892,-654712.3642570046
4.588891667,-2070447.0713958163,4649468.890649154,-652194.8929891859
4.598817667,-2062108.7010630465,4651759.714718382,-649674.8848613091
4.608744667,-2053766.6985022728,4653936.723768121,-647152.3917779492
4.618670667,-2045421.2029205754,4656000.604866067,-644627.4656523676
4.628597667,-2037072.3523502024,4657952.0474178465,-642100.1584088907
4.638523667,-2028720.2836936445,4659791.743127295,-639570.5219852319
4.648450667,-2020365.1327679022,4661520.385955279,-637038.6083347468
4.658377667,-2012007.0343479102,4663138.672077067,-634504.4694286207
4.668303667,-2003646.122209072,4664647.299838204,-631968.1572579826
4.678230667,-1995282.5291688554,4666046.96970886,-629429.723835943
4.688156667,-1986916.3871273904,4667338.384236615,-626889.2211995547
4.698083667,-1978547.8271070463,4668522.247997604,-624346.7014117
4.708009667,-1970176.9792909794,4669599.267546017,-621802.2165629042
4.717936667,-1961803.973060659,4670570.151361942,-619255.8187730819
4.727862667,-1953428.937032391,4671435.609797534,-616707.5601932155
4.737789667,-1945051.9990928648,4672196.355021477,-614157.4930069657
4.747715667,-1936673.2864337368,4672853.100961801,-611605.6694322072
4.757642667,-1928292.9255852858,4673406.563247018,-609052.1417224825
4.767568667,-1919911.0424491607,4673857.459145602,-606496.9621683679
4.777495667,-1911527.7623302445,4674206.507503778,-603940.1830987483
4.787421667,-1903143.2099676516,4674454.428681572,-601381.8568819972
4.797348667,-1894757.5095648926,4674601.944487111,-598822.0359270574
4.807274667,-1886370.7848192279,4674649.778109123,-596260.7726844156
4.817201667,-1877983.1589502273,4674598.654047647,-593698.1196469622
4.827127667,-1869594.7547275564,4674449.298042891,-591134.1293507236
4.837054667,-1861205.6944980035,4674202.437002228,-588568.8543754559
4.846980667,-1852816.1002117514,4673858.798925255,-586002.3473450895
4.856907667,-1844426.0934479039,4673419.112826908,-583434.6609280217
4.866834667,-1836035.7954392736,4672884.108658573,-580865.8478372555
4.876760667,-1827645.3270964364,4672254.517227182,-578295.9608303892
4.886687667,-1819254.8090310376,4671531.070112279,-575725.0527094548
4.896613667,-1810864.361578334,4670714.499581048,-573153.1763206102
4.906540667,-1802474.1048189546,4669805.538501358,-570580.384553687
4.916466667,-1794084.1585998603,4668804.920252824,-568006.7303415954
4.926393667,-1785694.6425544815,4667713.378635956,-565432.2666595879
4.936319667,-1777305.6761220195,4666531.647779369,-562857.0465243792
4.946246667,-1768917.3785658854,4665260.4620451005,-560281.1229931249
4.956172667,-1760529.8689912723,4663900.555932068,-557704.5491622629
4.966099667,-1752143.266361871,4662452.6639777245,-555127.3781662242
4.976025667,-1743757.6895157348,4660917.520657927,-552549.6631760168
4.985952667,-1735373.257180298,4659295.860285025,-549971.457397682
4.995878667,-1726990.0879865678,4657588.41690421,-547392.8140706243
5.005805667,-1718608.3004825127,4655795.924188177,-544813.7864658148
5.015731667,-1710228.0131456635,4653919.115330128,-542234.4278838709
5.025658667,-1701849.3443949502,4651958.722935142,-539654.7916530116
5.035584667,-1693472.4126018055,4649915.478909952,-537074.9311268964
5.045511667,-1685097.336100579,4647790.114351183,-534494.8996823558
5.055437667,-1676724.233198313,4645583.359432164,-531914.7507170152
5.065364667,-1668353.2221839179,4643295.943288399,-529334.5376468109
5.075290667,-1659984.4213367947,4640928.593901814,-526754.3139033936
5.085217667,-1651617.9489349532,4638482.037983808,-524174.13293142524
5.095143667,-1643253.9232626713,4635957.000857143,-521594.04818577325
5.105070667,-1634892.462617738,4633354.206336723,-519014.11312860454
