"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.268537500E-2,-2.208058319E0,6.359974365E0,7.078929291E0
3.261237500E-2,-1.972597961E0,6.242618408E0,7.058721313E0
4.253837500E-2,-1.689237213E0,6.565347290E0,6.749614105E0
5.246537500E-2,-1.656156006E0,6.678212585E0,7.139403534E0
6.239137500E-2,-2.000889130E0,6.447542267E0,7.410040741E0
7.231837500E-2,-2.191293182E0,6.335425415E0,7.378755798E0
8.224437500E-2,-2.338586884E0,6.236780548E0,7.512278137E0
9.217137500E-2,-2.534230042E0,6.196963348E0,7.471862183E0
1.020973750E-1,-2.848576355E0,6.305337982E0,7.345524902E0
1.120243750E-1,-2.977458344E0,6.343957672E0,7.169790344E0
1.219503750E-1,-2.854114838E0,6.311175842E0,7.163204041E0
1.318773750E-1,-2.698438568E0,6.155499573E0,7.230563965E0
1.418033750E-1,-2.373164978E0,5.616620178E0,7.554939423E0
1.517303750E-1,-2.331850891E0,5.301226044E0,7.599696350E0
1.616563750E-1,-2.329156494E0,5.324278107E0,7.529492340E0
1.715833750E-1,-2.434387665E0,5.598058777E0,7.404202881E0
1.815093750E-1,-2.423610077E0,5.866001587E0,7.364984436E0
1.914363750E-1,-2.472258911E0,5.906866608E0,7.385042725E0
2.013623750E-1,-2.775977325E0,5.883215790E0,7.460336151E0
2.112893750E-1,-2.991229706E0,6.006110229E0,7.625442810E0
2.212163750E-1,-2.814447327E0,5.990991669E0,7.468419342E0
2.311423750E-1,-2.025737457E0,5.786965942E0,7.361840973E0
2.410693750E-1,-1.467847595E0,5.581143951E0,7.527845764E0
2.509953750E-1,-1.488804016E0,5.414690094E0,7.584727478E0
2.609223750E-1,-1.603315887E0,5.383405151E0,7.658673706E0
2.708483750E-1,-1.757644958E0,5.515879669E0,7.793393555E0
2.807753750E-1,-1.964814148E0,5.695506134E0,7.935298462E0
2.907013750E-1,-2.015408936E0,5.817652130E0,8.034242706E0
3.006283750E-1,-2.071542206E0,5.829926605E0,8.125702515E0
3.105543750E-1,-2.097737732E0,5.847440186E0,8.170010376E0
3.204813750E-1,-1.957629089E0,5.862409058E0,8.067922668E0
3.304073750E-1,-1.841919708E0,5.774242401E0,7.924071808E0
3.403343750E-1,-1.931433563E0,5.743855591E0,7.871980133E0
3.502603750E-1,-2.162552948E0,5.777535553E0,7.871082001E0
3.601873750E-1,-2.394869843E0,5.736820221E0,7.858059082E0
3.701133750E-1,-2.372117157E0,5.640121307E0,7.898624725E0
3.800403750E-1,-2.187401276E0,5.526208191E0,8.010741577E0
3.899663750E-1,-2.100132751E0,5.444178772E0,8.134085083E0
3.998933750E-1,-2.028731232E0,5.419480133E0,8.047265625E0
4.098193750E-1,-1.953138428E0,5.344486084E0,7.988138580E0
4.197463750E-1,-2.009421387E0,5.261259155E0,7.954308929E0
4.296723750E-1,-2.124532013E0,5.222190399E0,7.928562469E0
4.395990000E-1,-2.291135559E0,5.199587402E0,7.899223480E0
4.495250000E-1,-2.525847473E0,5.186414795E0,7.829618225E0
4.594520000E-1,-2.631078644E0,5.120252380E0,7.810458069E0
4.693780000E-1,-2.927013245E0,5.095404053E0,7.670798492E0
4.793050000E-1,-3.185076599E0,4.913831635E0,7.822882233E0
4.892310000E-1,-3.283871155E0,4.310436401E0,8.560398560E0
4.991580000E-1,-3.032394104E0,3.685036926E0,9.266929321E0
5.090850000E-1,-2.862796783E0,3.242108002E0,9.598340149E0
5.190110000E-1,-2.435734863E0,2.443069611E0,9.711504822E0
5.289370000E-1,-2.117496643E0,2.159559174E0,1.294762527E1
5.388640000E-1,-2.223176880E0,3.296594696E0,1.291454407E1
5.487910000E-1,-4.016148376E-1,4.061504059E0,1.092428284E1
5.587170000E-1,1.005309448E0,4.270469513E0,1.173350006E1
5.686440000E-1,1.716330872E0,4.491110687E0,1.130194748E1
5.785700000E-1,2.536175995E0,5.283113708E0,6.313421173E0
5.884970000E-1,3.751049652E0,5.281467133E0,3.948788452E0
5.984230000E-1,4.019142151E0,4.958738251E0,3.383563843E0
6.083500000E-1,4.040996704E0,1.631607056E0,4.760550385E0
6.182760000E-1,3.880231018E0,-2.130968628E0,6.754104767E0
6.282030000E-1,3.058739319E0,-4.785548401E0,7.732769623E0
6.381290000E-1,1.938019867E0,-4.857099609E0,7.056925049E0
6.480560000E-1,1.622176666E0,-3.364403687E0,5.724246368E0
6.579820000E-1,1.195863190E0,-2.268382874E0,5.750441895E0
6.679090000E-1,1.920655975E0,-1.786684570E0,6.293961639E0
6.778350000E-1,2.175126801E0,-1.607207794E0,6.810238037E0
6.877620000E-1,2.011517029E0,-7.490423584E-1,6.986271973E0
6.976880000E-1,1.737287292E0,-9.430389404E-2,6.695127411E0
7.076150000E-1,1.522783356E0,-4.481680298E-1,6.041586456E0
7.175410000E-1,-5.770500183E-1,-1.822909241E0,5.065915375E0
7.274680000E-1,-3.252137146E0,-3.688928833E0,7.295828247E0
7.373940000E-1,-1.946252747E0,-2.293231201E-1,8.012837219E0
7.473210000E-1,8.571176147E-1,1.666035461E0,7.214996338E0
7.572470000E-1,2.792143707E0,2.899470520E-1,4.915927277E0
7.671740000E-1,4.007915497E0,-5.782475281E-1,2.588417358E0
7.771000000E-1,3.863316193E0,-7.068301392E-1,2.762056274E0
7.870270000E-1,2.764900360E0,-6.493496704E-1,3.651057587E0
7.969530000E-1,2.736160126E0,-8.304730225E-1,4.973407745E0
8.068800000E-1,2.495460663E0,-1.412911835E0,5.162763977E0
8.168060000E-1,2.247725830E0,-1.685045929E0,4.210444336E0
8.267330000E-1,2.587818604E0,-1.559606781E0,3.436254272E0
8.366590000E-1,3.110082550E0,-1.829196167E0,3.453618164E0
8.465860000E-1,3.703149261E0,-2.391726379E0,3.597618713E0
8.565130000E-1,4.164938965E0,-2.894381104E0,3.085084534E0
8.664390000E-1,4.758155365E0,-3.670816498E0,3.161874847E0
8.763660000E-1,5.154980164E0,-4.382286987E0,3.391946411E0
8.862920000E-1,5.452411652E0,-4.967719574E0,3.732637939E0
8.962190000E-1,6.595135345E0,-5.366340637E0,4.135899353E0
9.061450000E-1,8.812324677E0,-5.463638306E0,5.179229736E0
9.160720000E-1,6.794969788E0,-6.614295502E0,4.522994385E0
9.259980000E-1,8.375982056E0,-6.981931000E0,4.544100494E0
9.359250000E-1,9.713151398E0,-7.485334167E0,4.154760132E0
9.458510000E-1,1.009740234E1,-7.871830444E0,3.797602844E0
9.557780000E-1,1.005504044E1,-8.206983490E0,3.734883270E0
9.657040000E-1,1.079704742E1,-8.749006348E0,4.018244019E0
9.756310000E-1,1.220262451E1,-1.002375549E1,4.489164734E0
9.855570000E-1,1.404424484E1,-1.158186539E1,2.894530792E0
9.954840000E-1,1.335852081E1,-1.343965210E1,4.700974274E0
1.005410000E0,1.210248276E1,-1.350476669E1,7.283254395E0
1.015337000E0,1.352272934E1,-1.201311859E1,4.473896484E0
1.025263000E0,1.420965088E1,-1.190878555E1,2.382745056E0
1.035190000E0,1.410441971E1,-1.258088791E1,2.546654205E0
1.045116000E0,1.384545822E1,-1.281634827E1,3.069816284E0
1.055043000E0,1.351958588E1,-1.266740799E1,2.350561981E0
1.064969000E0,1.381686768E1,-1.258522888E1,1.971550140E0
1.074896000E0,1.434975952E1,-1.286799088E1,2.098336487E0
1.084822000E0,1.523816208E1,-1.300884796E1,1.805096283E0
1.094749000E0,1.623434052E1,-1.219289474E1,1.318158875E0
1.104675000E0,1.637220383E1,-1.131706604E1,1.188229065E0
1.114602000E0,1.631801651E1,-1.095407089E1,8.476872253E-1
1.124528000E0,1.599364105E1,-1.039528290E1,4.839436340E-1
1.134455000E0,1.536779251E1,-9.366322632E0,2.077679443E-1
1.144381000E0,1.481124985E1,-8.922794952E0,1.242416382E-2
1.154308000E0,1.402523438E1,-9.470805359E0,-2.930905151E-1
1.164235000E0,1.315629135E1,-9.600735168E0,-4.334985352E-1
1.174161000E0,1.215981354E1,-9.450747070E0,-4.243675232E-1
1.184088000E0,1.152094208E1,-9.364975433E0,-4.743635559E-1
1.194014000E0,1.126108246E1,-8.973539429E0,-7.872129822E-1
1.203941000E0,1.092069031E1,-9.257798309E0,-4.323010254E-1
1.213867000E0,1.115615067E1,-9.360035706E0,-9.580078125E-1
1.223794000E0,1.034887939E1,-9.700727234E0,-4.903802490E-1
1.233720000E0,9.696685638E0,-9.931547241E0,-1.231938171E-1
1.243647000E0,1.028526169E1,-8.612190857E0,-1.436263275E0
1.253573000E0,9.490264893E0,-8.395890656E0,-1.733844452E0
1.263500000E0,9.063951416E0,-9.106163635E0,-1.758842468E0
1.273426000E0,9.098080444E0,-8.317603455E0,-2.956501923E0
1.283353000E0,7.890691223E0,-8.323890381E0,-2.508333893E0
1.293279000E0,6.925498352E0,-9.083410950E0,-2.021097107E0
1.303206000E0,6.365512848E0,-8.863667908E0,-1.577120361E0
1.313132000E0,5.234614563E0,-8.703351288E0,-6.242019653E-1
1.323059000E0,4.295018463E0,-8.406219177E0,-7.619155884E-1
