"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.864895344E-2,5.322942828E1,1.040147550E1,3.539861298E1,-1.000000000E0,-1.000000000E0,1.766158963E2,1.766158963E2
4.400069714E-1,5.322976847E1,1.040127523E1,3.970006561E1,-1.000000000E0,-1.000000000E0,4.941712735E1,4.941712735E1
1.601114273E0,5.322959245E1,1.040148108E1,3.536090448E1,2.290349960E0,1.331519048E0,3.432529837E1,3.432529837E1
2.601124763E0,5.322959341E1,1.040152276E1,3.518110875E1,2.290349960E0,1.060337200E1,3.533921301E1,3.533921301E1
3.551131368E0,5.322955155E1,1.040152714E1,3.509112109E1,2.065007448E0,1.669066487E1,2.771214161E1,2.771214161E1
4.501139522E0,5.322954458E1,1.040159042E1,3.505370342E1,1.374292970E0,3.742788815E1,2.303018083E1,2.303018083E1
5.451147199E0,5.322951570E1,1.040158389E1,3.500561459E1,1.373070836E0,4.781248305E1,2.306697452E1,2.306697452E1
6.401153684E0,5.322949281E1,1.040158036E1,3.499000052E1,8.213996291E-1,6.131649803E1,1.920680271E1,1.920680271E1
7.352548361E0,5.322949440E1,1.040159444E1,3.499762181E1,8.742328286E-1,5.254214941E1,1.647896598E1,1.647896598E1
8.302215219E0,5.322948014E1,1.040158927E1,3.500298448E1,8.213996291E-1,5.710388891E1,1.745628914E1,1.745628914E1
9.254220486E0,5.322947033E1,1.040154061E1,3.503178655E1,7.938086987E-1,5.703744673E1,1.619191652E1,1.619191652E1
1.020220721E1,5.322945864E1,1.040151487E1,3.505665842E1,2.323856801E-1,4.842231441E1,1.893558702E1,1.893558702E1
1.115219879E1,5.322944032E1,1.040148156E1,3.510276345E1,1.878122054E-2,8.894459335E1,1.942802444E1,1.942802444E1
1.210220683E1,5.322944032E1,1.040148156E1,3.510276345E1,0.000000000E0,8.894459335E1,1.012680344E1,1.012680344E1
1.305251861E1,5.322944032E1,1.040148156E1,3.510276345E1,0.000000000E0,8.894459335E1,9.510296399E0,9.510296399E0
1.402118814E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,9.510296399E0,9.510296399E0
1.502119672E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.229226418E1,1.229226418E1
1.602119946E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.849620974E1,1.849620974E1
1.702124894E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,2.307733558E1,2.307733558E1
1.802126384E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.889601327E1,1.889601327E1
1.902121699E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.582628641E1,1.582628641E1
2.002131164E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.718623535E1,1.718623535E1
2.102133226E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.635028296E1,1.635028296E1
2.202135217E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.763685364E1,1.763685364E1
2.302137148E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,2.059064631E1,2.059064631E1
2.402138937E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.900130216E1,1.900130216E1
2.502140749E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.375373501E1,1.375373501E1
2.602142537E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.329089612E1,1.329089612E1
2.702144146E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.373240753E1,1.373240753E1
2.802145803E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.146467450E1,1.146467450E1
2.902147317E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.318235687E1,1.318235687E1
3.002148831E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.390598758E1,1.390598758E1
3.102150309E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,1.020074259E1,1.020074259E1
3.202151740E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,6.154704730E0,6.154704730E0
3.302153146E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,6.129745163E0,6.129745163E0
3.402154613E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,4.850036959E0,4.850036959E0
3.502155852E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,4.841999687E0,4.841999687E0
3.602157223E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,4.833560569E0,4.833560569E0
3.702158439E1,5.322944032E1,1.040148156E1,3.510276352E1,0.000000000E0,-1.000000000E0,4.821976990E0,4.821976990E0
