"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.204708329E-3,-3.150498505E0,4.705614624E0,8.187523956E0
8.723291685E-3,-2.805615692E0,4.876259766E0,8.787626038E0
1.865029166E-2,-2.421364746E0,5.122048645E0,9.317823486E0
2.857829168E-2,-1.852996674E0,4.991071014E0,8.950487366E0
3.850529168E-2,-1.758393402E0,4.700375519E0,8.606053619E0
4.843329167E-2,-1.896107025E0,4.715194702E0,8.550818481E0
5.836029167E-2,-1.872456207E0,5.010979614E0,8.509654083E0
6.828829166E-2,-1.811832275E0,5.112468567E0,8.315956879E0
7.821529167E-2,-1.871408386E0,5.005141754E0,8.190368042E0
8.814329168E-2,-2.014061737E0,4.940925293E0,8.206085358E0
9.807029166E-2,-2.076781311E0,4.889132996E0,8.383466492E0
1.079982917E-1,-2.038610687E0,4.639452209E0,8.393495636E0
1.179252917E-1,-1.858984222E0,4.427043915E0,8.463100891E0
1.278522917E-1,-1.668430481E0,4.336332550E0,8.452922058E0
1.377802917E-1,-1.473535767E0,4.378544769E0,8.523126068E0
1.477072917E-1,-1.320404205E0,4.449646912E0,8.688532104E0
1.576352917E-1,-1.459614716E0,4.567152557E0,8.703201599E0
1.675622917E-1,-1.557660828E0,4.769980774E0,8.758287048E0
1.774902917E-1,-1.094972992E0,4.535717926E0,8.787476349E0
1.874172917E-1,-1.152902527E0,4.498595123E0,8.485404510E0
1.973452917E-1,-1.601819000E0,4.588108978E0,8.516539764E0
2.072722917E-1,-2.046244812E0,4.520898743E0,8.420888672E0
2.172002917E-1,-2.103276215E0,4.499193878E0,8.760083313E0
2.271272917E-1,-1.878743134E0,4.476441193E0,8.807684326E0
2.370551667E-1,-1.707349548E0,4.443060608E0,8.758436737E0
2.469821667E-1,-1.546434174E0,4.392465820E0,8.752299500E0
2.569101667E-1,-1.352287903E0,4.356540527E0,8.761729889E0
2.668371667E-1,-1.227896576E0,4.274211731E0,8.633296967E0
2.767641667E-1,-1.284029846E0,3.934268646E0,8.424481201E0
2.866921667E-1,-1.387165375E0,3.676354980E0,8.384514313E0
2.966191667E-1,-1.416504364E0,3.552113342E0,8.239765320E0
3.065471667E-1,-1.502126312E0,3.497327271E0,8.174950104E0
3.164741667E-1,-1.625170441E0,3.449426880E0,8.151598663E0
3.264021667E-1,-1.732796631E0,3.313509521E0,7.985893250E0
3.363291667E-1,-1.805096283E0,3.083437958E0,7.866291962E0
3.462571667E-1,-1.583257599E0,2.962788849E0,7.771688690E0
3.561841667E-1,-1.319057007E0,2.805915070E0,7.485783234E0
3.661121667E-1,-1.372495880E0,2.710114288E0,7.312294006E0
3.760391667E-1,-1.507814484E0,2.622097321E0,7.078779602E0
3.859671667E-1,-1.513203278E0,2.326611786E0,6.885082397E0
3.958941667E-1,-1.409319305E0,1.896406403E0,6.592590637E0
4.058221667E-1,-1.396446075E0,1.453028412E0,6.320306854E0
4.157491667E-1,-1.498833160E0,1.033001862E0,6.366261292E0
4.256761667E-1,-1.679806824E0,7.372169495E-1,6.634054413E0
4.356041667E-1,-1.894310760E0,6.598278809E-1,6.833439789E0
4.455311667E-1,-2.103276215E0,7.171586609E-1,7.010521545E0
4.554591667E-1,-2.373314667E0,8.207432556E-1,7.297474823E0
4.653861667E-1,-2.705174561E0,8.946894836E-1,7.548053741E0
4.753141667E-1,-3.010389862E0,9.279203796E-1,7.695946198E0
4.852411667E-1,-3.325783997E0,8.611592102E-1,7.677534485E0
4.951691667E-1,-3.611090698E0,6.249504089E-1,7.516170044E0
5.050961667E-1,-3.815565491E0,2.588117981E-1,7.484585724E0
5.150241667E-1,-4.071682892E0,-3.517684937E-2,7.606881409E0
5.249511667E-1,-4.201612701E0,-1.610650635E-1,7.776029663E0
5.348791667E-1,-4.340374146E0,-4.303550720E-1,8.027955780E0
5.448061667E-1,-4.727020111E0,-6.971003723E-1,8.089477844E0
5.547331667E-1,-5.185217285E0,-8.428971863E-1,8.039032745E0
5.646611667E-1,-5.568869476E0,-8.258326721E-1,8.117020569E0
5.745881667E-1,-5.955066376E0,-6.376739502E-1,8.166567535E0
5.845161667E-1,-6.117029572E0,-4.706213379E-1,8.092022552E0
5.944431667E-1,-6.180946655E0,-6.586303711E-1,7.920030212E0
6.043711667E-1,-6.442452850E0,-1.148262177E0,7.823331299E0
6.142981667E-1,-6.547833710E0,-1.596130829E0,7.631879425E0
6.242261667E-1,-6.397246857E0,-1.963916016E0,7.670798492E0
6.341531667E-1,-6.670279083E0,-2.486778717E0,8.253237305E0
6.440811667E-1,-7.133865051E0,-2.749632111E0,8.688232727E0
6.540081667E-1,-7.240293732E0,-2.549947357E0,8.588839417E0
6.639361667E-1,-7.214996338E0,-2.183209991E0,8.195008392E0
6.738631667E-1,-7.364685059E0,-1.850152588E0,7.973169708E0
6.837901667E-1,-7.437433777E0,-1.811832275E0,7.810757446E0
6.937181667E-1,-7.295528870E0,-2.116299133E0,7.615563354E0
7.036451667E-1,-7.221432953E0,-2.822380829E0,7.422165527E0
7.135731667E-1,-7.398514709E0,-3.605851593E0,7.369175720E0
7.235001667E-1,-7.660469971E0,-4.142934723E0,7.527396698E0
7.334281667E-1,-7.935597839E0,-4.469256134E0,7.551496582E0
7.433551667E-1,-8.244854736E0,-4.518054657E0,7.461833038E0
7.532831667E-1,-8.342751160E0,-4.415817261E0,7.311545563E0
7.632101667E-1,-8.299191742E0,-4.372557220E0,7.088209991E0
7.731381667E-1,-8.440797272E0,-4.478237457E0,6.879244537E0
7.830651667E-1,-8.503516846E0,-4.538112946E0,6.743177490E0
7.929931667E-1,-8.436156921E0,-4.358636169E0,6.749015350E0
8.029201667E-1,-8.127349091E0,-4.277804260E0,6.771019592E0
8.128481667E-1,-7.815248108E0,-4.534969482E0,6.834487610E0
8.227751667E-1,-7.789651337E0,-5.148393860E0,7.069049835E0
8.327021667E-1,-7.996072083E0,-5.863606567E0,7.281009064E0
8.426301667E-1,-7.986641693E0,-6.528823242E0,7.450307007E0
8.525571667E-1,-7.871980133E0,-6.784641266E0,7.435038757E0
8.624851667E-1,-7.806117096E0,-6.693331146E0,7.437733154E0
8.724121667E-1,-7.913593597E0,-6.551426239E0,7.291487274E0
8.823401667E-1,-8.041727142E0,-6.476581879E0,6.911277924E0
8.922671667E-1,-8.015830994E0,-6.696923676E0,6.588848419E0
9.021951667E-1,-8.132288818E0,-7.034920807E0,6.510411530E0
9.121221667E-1,-8.186027069E0,-7.178921356E0,6.400689697E0
9.220501667E-1,-8.185128937E0,-7.040010223E0,6.187682648E0
9.319771667E-1,-8.249495087E0,-6.671027527E0,5.981561279E0
9.419051667E-1,-8.250991974E0,-6.309678955E0,5.819897461E0
9.518321667E-1,-8.270750885E0,-5.971981201E0,5.744604034E0
9.617601667E-1,-8.344996490E0,-6.008505249E0,5.665269012E0
9.716871667E-1,-8.284222870E0,-6.565047913E0,5.445525970E0
9.816141667E-1,-7.997269592E0,-6.828949127E0,5.069956970E0
9.915421667E-1,-7.573800201E0,-6.712940369E0,4.902904358E0
1.001469167E0,-7.330855408E0,-6.583759003E0,4.875511322E0
1.011397167E0,-7.356003113E0,-6.811136169E0,4.633464661E0
1.021324167E0,-7.227420502E0,-7.178921356E0,4.355193329E0
1.031252167E0,-6.995552673E0,-7.472011871E0,4.318669281E0
1.041179167E0,-6.988966370E0,-7.698341217E0,4.373605042E0
1.051107167E0,-7.001989288E0,-7.776179352E0,4.533322906E0
1.061034167E0,-6.991062012E0,-7.969128113E0,4.387226715E0
1.070962167E0,-6.749464417E0,-8.135881348E0,3.925586700E0
1.080889167E0,-7.026238861E0,-7.856412506E0,3.659440155E0
1.090817167E0,-7.385192413E0,-7.553292847E0,3.694467316E0
1.100744167E0,-7.632178802E0,-7.518265686E0,3.606749725E0
1.110671167E0,-7.792345734E0,-7.473508759E0,3.358565826E0
1.120599167E0,-7.859256592E0,-7.627837830E0,3.111280060E0
1.130526167E0,-7.833659821E0,-8.038433990E0,2.758314056E0
1.140454167E0,-7.799231415E0,-8.368048553E0,2.288590851E0
1.150381167E0,-7.788603516E0,-8.208181000E0,2.185455322E0
1.160309167E0,-7.997419281E0,-7.483088837E0,2.374063110E0
1.170236167E0,-7.898475037E0,-6.387666779E0,2.468816071E0
1.180164167E0,-7.633975067E0,-5.587430878E0,2.916834412E0
1.190091167E0,-7.427105255E0,-5.456004181E0,3.076851654E0
1.200019167E0,-7.194938049E0,-5.455555115E0,2.637664948E0
1.209946167E0,-7.220235443E0,-5.253475342E0,1.994003448E0
1.219874167E0,-7.490273895E0,-4.925657043E0,2.139500885E0
1.229801167E0,-7.461383972E0,-4.516557770E0,2.625540161E0
1.239729250E0,-7.083719330E0,-4.577780457E0,2.787203979E0
1.249656250E0,-6.402485962E0,-4.614603882E0,2.799777832E0
1.259583250E0,-5.451363831E0,-4.699477386E0,2.501448212E0
1.269511250E0,-4.394112396E0,-4.840933228E0,2.387235718E0
