"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685433669975056E9,"2023-05-30 10:01:09.975 UTC+02:00"
"PAUSE",1.307660486249952E2,1.685433800738900E9,"2023-05-30 10:03:20.739 UTC+02:00"
