"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.505208355E-3,-4.251009979E0,4.530778198E0,7.216642914E0
1.343220833E-2,-4.517904968E0,4.794380035E0,7.629634094E0
2.335920831E-2,-4.461472321E0,4.854255524E0,7.650889893E0
3.328620835E-2,-4.178560638E0,4.646637268E0,7.493417358E0
4.321320832E-2,-3.997437286E0,4.467010803E0,7.490872650E0
5.314020830E-2,-3.913162537E0,4.447551270E0,7.529791718E0
6.306720834E-2,-3.939058685E0,4.515809326E0,7.578889618E0
7.299420831E-2,-3.999532928E0,4.643942871E0,7.622748413E0
8.292120835E-2,-4.169429626E0,4.684957581E0,7.646399231E0
9.284820833E-2,-4.341871033E0,4.645739136E0,7.579937439E0
1.027752083E-1,-4.480183411E0,4.531826019E0,7.474107513E0
1.127022083E-1,-4.663851471E0,4.347110138E0,7.458839264E0
1.226292083E-1,-4.812492371E0,4.032464447E0,7.313491516E0
1.325562084E-1,-4.944667511E0,3.614234161E0,7.082521820E0
1.424832083E-1,-4.997807007E0,3.219055939E0,6.888824615E0
1.524102083E-1,-5.054089966E0,2.901117096E0,6.840175781E0
1.623372083E-1,-4.995112610E0,2.987487488E0,6.954837341E0
1.722642083E-1,-4.872966614E0,2.806064758E0,7.192842407E0
1.821912084E-1,-4.900209961E0,2.750380554E0,7.678731995E0
1.921182083E-1,-5.049898682E0,3.196452942E0,7.421117706E0
2.020452083E-1,-5.181175690E0,3.380570068E0,7.206015015E0
2.119722083E-1,-5.275629272E0,3.512296143E0,6.864724731E0
2.218992083E-1,-5.314847717E0,3.632196808E0,6.616989899E0
2.318262084E-1,-5.515580292E0,3.739074554E0,6.559958496E0
2.417532083E-1,-5.755082245E0,3.844156036E0,6.577621765E0
2.516802083E-1,-5.669759674E0,3.883224792E0,6.539151764E0
2.616072083E-1,-5.442681885E0,3.618724823E0,6.393055573E0
2.715342083E-1,-5.274132385E0,2.908451843E0,6.253994751E0
2.814612083E-1,-4.988226929E0,2.079775085E0,6.191424866E0
2.913882083E-1,-4.671036530E0,1.506766663E0,5.961353302E0
3.013152083E-1,-4.411775665E0,1.309027863E0,5.717660065E0
3.112422084E-1,-4.233646088E0,1.267863464E0,5.389243011E0
3.211692083E-1,-3.824995880E0,9.045689392E-1,5.346581726E0
3.310962083E-1,-3.497626648E0,4.123924255E-1,5.212610321E0
3.410232083E-1,-2.964435425E0,-3.257226562E-1,5.391937408E0
3.509502083E-1,-2.255958710E0,-1.162931671E0,5.258864136E0
3.608772084E-1,-1.660047913E0,-1.762884064E0,5.166955261E0
3.708042083E-1,-1.565145264E0,-1.902992706E0,4.889432373E0
3.807312083E-1,-1.310075684E0,-2.128573608E0,5.279221802E0
3.906582083E-1,-1.220262451E0,-2.436632996E0,4.881498871E0
4.005852083E-1,-1.107247467E0,-2.831811218E0,4.956492920E0
4.105122084E-1,-1.260977783E0,-3.391647034E0,5.163213043E0
4.204392083E-1,-1.893712006E0,-3.912563782E0,5.012177124E0
4.303662083E-1,-2.582429810E0,-4.501588898E0,4.831652527E0
4.402932083E-1,-3.157982941E0,-5.091811523E0,4.823419647E0
4.502192083E-1,-3.843257904E0,-5.698649597E0,5.002297668E0
4.601472083E-1,-4.664001160E0,-6.457571411E0,5.297483826E0
4.700742083E-1,-5.569168854E0,-7.209158478E0,5.276826782E0
4.800012083E-1,-6.473737793E0,-7.734865265E0,5.361999664E0
4.899282083E-1,-7.416926422E0,-8.116272125E0,5.762416992E0
4.998552083E-1,-8.301886139E0,-8.421188049E0,6.100414124E0
5.097822083E-1,-9.104517059E0,-8.527467041E0,6.560407562E0
5.197092083E-1,-9.580826569E0,-8.556806030E0,7.034471741E0
5.296352083E-1,-9.788145447E0,-8.825796661E0,7.133116608E0
5.395622083E-1,-1.018886215E1,-9.222322083E0,6.819668427E0
5.494892083E-1,-1.069780380E1,-9.666448517E0,6.402336273E0
5.594162083E-1,-1.103370529E1,-9.947114868E0,6.271508331E0
5.693432083E-1,-1.134969818E1,-1.014605118E1,6.294710083E0
5.792702083E-1,-1.171957901E1,-1.025637177E1,6.436315613E0
5.891982084E-1,-1.186926773E1,-1.021281235E1,6.516249390E0
5.991242083E-1,-1.188902664E1,-1.016087036E1,6.509363708E0
6.090512083E-1,-1.204275696E1,-1.016895355E1,6.472540283E0
6.189782083E-1,-1.217059113E1,-1.005683670E1,6.370901642E0
6.289014167E-1,-1.215098190E1,-9.934990082E0,6.136040039E0
6.388284166E-1,-1.214798813E1,-9.898166656E0,5.593418427E0
6.487554167E-1,-1.226220062E1,-9.902058563E0,4.841831360E0
6.586824167E-1,-1.222058716E1,-9.807904358E0,4.355492706E0
6.686094166E-1,-1.204455322E1,-9.704768829E0,3.941902771E0
6.785364167E-1,-1.221010895E1,-9.904154205E0,3.453318787E0
6.884634166E-1,-1.240754837E1,-1.001926483E1,3.016078033E0
6.983904167E-1,-1.233255432E1,-9.764344940E0,2.232756958E0
7.083174167E-1,-1.218645813E1,-9.884844360E0,1.197210388E0
7.182444166E-1,-1.194051956E1,-1.037522461E1,2.677931213E-1
7.281714167E-1,-1.187121368E1,-1.078641953E1,-7.846682739E-1
7.380984167E-1,-1.211894852E1,-1.118489090E1,-1.444047089E0
7.480254167E-1,-1.223196350E1,-1.135927826E1,-1.193767548E0
7.579524167E-1,-1.232462082E1,-1.129581024E1,2.411485291E-1
7.678794166E-1,-1.136032608E1,-1.143696671E1,2.105820923E0
7.778064167E-1,-1.048509613E1,-1.176972473E1,3.545976105E0
7.877334167E-1,-9.821376343E0,-1.143097916E1,4.406686249E0
7.976604167E-1,-9.188642120E0,-1.035816010E1,4.427942047E0
8.075874167E-1,-8.193062439E0,-9.079519043E0,4.695585480E0
8.175144166E-1,-7.542814636E0,-7.896379395E0,4.773722992E0
8.274414167E-1,-7.198829956E0,-7.086413727E0,4.131109314E0
8.373684167E-1,-7.251370697E0,-6.447242889E0,3.031196594E0
8.472954166E-1,-7.837402039E0,-5.878126373E0,2.215842133E0
8.572224167E-1,-8.396190033E0,-5.365292816E0,1.250948639E0
8.671494166E-1,-8.886420593E0,-4.938230896E0,9.346563721E-1
8.770764167E-1,-9.276808777E0,-4.954097900E0,1.412013702E0
8.870034167E-1,-9.593250732E0,-4.633464661E0,1.524579620E0
8.969304166E-1,-9.307794342E0,-4.722529449E0,1.567839661E0
9.068574167E-1,-8.984017639E0,-4.984634399E0,1.514700165E0
9.167844167E-1,-8.388106842E0,-4.857997742E0,1.591640167E0
9.267114167E-1,-7.334897003E0,-4.626578979E0,2.180665283E0
9.366384167E-1,-6.380032654E0,-4.339026947E0,3.110980682E0
9.465654166E-1,-5.765410767E0,-3.923640747E0,3.900588684E0
9.564924167E-1,-5.614374847E0,-4.370461578E0,3.793561249E0
9.664194167E-1,-5.106930084E0,-5.861061859E0,2.658172302E0
9.763464167E-1,-4.642595673E0,-6.811734924E0,2.039957886E0
9.862734167E-1,-4.463268585E0,-6.518644409E0,2.119592285E0
9.962004166E-1,-4.990921326E0,-5.054988098E0,2.413281555E0
1.006127417E0,-5.330565033E0,-4.526287537E0,1.571581879E0
1.016054417E0,-5.237308960E0,-5.362149353E0,1.104553070E0
1.025981417E0,-5.056934052E0,-5.510490875E0,1.377585297E0
