"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685440298380961E9,"2023-05-30 11:51:38.381 UTC+02:00"
"PAUSE",1.065739328333293E2,1.685440404953077E9,"2023-05-30 11:53:24.953 UTC+02:00"
