"event","experiment time","system time","system time text"
"START",0.000000000E0,1686219969.967,"2023-06-08 12:26:09.967 UTC+02:00"
"PAUSE",6.573261389E1,1686220035.699,"2023-06-08 12:27:15.699 UTC+02:00"
