"event","experiment time","system time","system time text"
"START",0.000000000E0,1686082816.783,"2023-06-06 22:20:16.783 UTC+02:00"
"PAUSE",9.127549076E1,1686082908.058,"2023-06-06 22:21:48.058 UTC+02:00"
