"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.341550184E0,5.323088200E1,1.039942350E1,3.694632264E1,0.000000000E0,0.000000000E0,2.874399948E1,1.000000000E0
2.056804345E0,5.323073892E1,1.040016828E1,2.652963451E1,0.000000000E0,0.000000000E0,4.800000000E1,4.192649078E1
3.100322075E0,5.323094790E1,1.039957077E1,3.315904981E1,0.000000000E0,0.000000000E0,8.000000000E0,9.407560349E0
4.120784843E0,5.323094704E1,1.039968537E1,3.405277820E1,0.000000000E0,0.000000000E0,6.000000000E0,7.221395016E0
5.125834150E0,5.323094129E1,1.039968588E1,3.484412184E1,0.000000000E0,0.000000000E0,1.200000000E1,1.501166630E1
6.147549265E0,5.323090604E1,1.039965984E1,3.766324203E1,8.201099634E-1,2.637971191E2,1.200000000E1,1.197524071E1
7.143587418E0,5.323089050E1,1.039963828E1,3.737180109E1,1.444336772E0,2.645368652E2,1.200000000E1,9.288327217E0
7.765858417E0,5.323088436E1,1.039962231E1,3.808212171E1,1.246354580E0,2.704063721E2,8.000000000E0,7.514548302E0
8.785712070E0,5.323087486E1,1.039960425E1,3.839667024E1,1.141492963E0,2.615098267E2,8.000000000E0,6.423108578E0
9.791276570E0,5.323087424E1,1.039958491E1,3.807366087E1,1.249934912E0,2.570520630E2,8.000000000E0,5.676682472E0
1.079115757E1,5.323087437E1,1.039956356E1,3.773803316E1,1.246036530E0,2.645705872E2,6.000000000E0,5.158481121E0
1.179101245E1,5.323087433E1,1.039954441E1,3.747081590E1,1.328685760E0,2.643382874E2,6.000000000E0,4.789583683E0
1.280349941E1,5.323087453E1,1.039952274E1,3.713584937E1,1.297559857E0,2.622707520E2,6.000000000E0,4.484302998E0
1.377706422E1,5.323087326E1,1.039950141E1,3.708774690E1,1.262702823E0,2.633187561E2,6.000000000E0,4.405880928E0
1.479570484E1,5.323087263E1,1.039948163E1,3.705612286E1,1.273874521E0,2.634244995E2,6.000000000E0,4.353482246E0
1.578835034E1,5.323087245E1,1.039946088E1,3.712356507E1,1.304630995E0,2.623954773E2,6.000000000E0,4.308207989E0
1.679220757E1,5.323086999E1,1.039943844E1,3.704499101E1,1.348112822E0,2.578007507E2,6.000000000E0,4.278306961E0
1.778177399E1,5.323086946E1,1.039941856E1,3.711107051E1,1.333343744E0,2.620409241E2,6.000000000E0,4.250767708E0
1.878867991E1,5.323086985E1,1.039939770E1,3.704200972E1,1.347739816E0,2.650509644E2,6.000000000E0,4.225466251E0
1.978198306E1,5.323086998E1,1.039937590E1,3.688904390E1,1.359637618E0,2.669233398E2,6.000000000E0,4.206154823E0
2.078694183E1,5.323086899E1,1.039935599E1,3.681082450E1,1.336558700E0,2.657561951E2,6.000000000E0,4.201870918E0
2.180042310E1,5.323086753E1,1.039933992E1,3.677361779E1,1.283615470E0,2.616245728E2,6.000000000E0,4.197057724E0
2.279038783E1,5.323086731E1,1.039931869E1,3.681049102E1,1.302453995E0,2.638586121E2,6.000000000E0,4.200555325E0
2.380311260E1,5.323086688E1,1.039929727E1,3.715628023E1,1.315869331E0,2.661437073E2,6.000000000E0,3.964678049E0
2.478664206E1,5.323086314E1,1.039927927E1,3.607333423E1,1.309987545E0,2.529709778E2,6.000000000E0,3.801787376E0
2.578635725E1,5.323086044E1,1.039926040E1,3.633388219E1,1.293827415E0,2.586980896E2,6.000000000E0,3.706106424E0
2.678101252E1,5.323085815E1,1.039924469E1,3.595785293E1,1.246090412E0,2.554279327E2,4.000000000E0,3.601089478E0
2.779398583E1,5.323085558E1,1.039923121E1,3.595362286E1,1.203321934E0,2.539848938E2,4.000000000E0,3.513210535E0
2.878929436E1,5.323085359E1,1.039921478E1,3.610161393E1,1.178879499E0,2.568644409E2,4.000000000E0,3.460738897E0
