"event","experiment time","system time","system time text"
"START",0.000000000E0,1686820243.257,"2023-06-15 11:10:43.257 UTC+02:00"
"PAUSE",9.764710712E0,1686820253.021,"2023-06-15 11:10:53.021 UTC+02:00"
