"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.075701516E0,5.322974615E1,1.040098188E1,3.736813844E1,1.500000060E-1,2.136999969E2,8.273858070E0,1.071461010E1
1.485793537E0,5.322971196E1,1.040099710E1,3.799472951E1,3.000000119E-1,2.321000061E2,8.989776611E0,1.155067635E1
2.486054782E0,5.322970826E1,1.040104544E1,3.909126642E1,0.000000000E0,0.000000000E0,6.672472954E0,8.224292755E0
3.484899309E0,5.322971938E1,1.040108762E1,4.324459054E1,0.000000000E0,0.000000000E0,6.249245644E0,7.708682537E0
4.485126335E0,5.322971282E1,1.040112734E1,4.200012236E1,0.000000000E0,0.000000000E0,6.165028095E0,7.579398632E0
5.485196383E0,5.322970343E1,1.040113800E1,4.249894505E1,0.000000000E0,0.000000000E0,5.816594124E0,7.179225922E0
6.484444712E0,5.322970195E1,1.040115288E1,4.212430437E1,0.000000000E0,0.000000000E0,5.539557457E0,6.781245708E0
7.485373353E0,5.322968410E1,1.040115390E1,4.119678659E1,0.000000000E0,0.000000000E0,5.320538044E0,6.464117527E0
8.485734598E0,5.322969525E1,1.040120156E1,4.242164226E1,2.319999933E0,9.359999847E1,4.992042065E0,6.060167789E0
9.486335011E0,5.322971844E1,1.040123446E1,4.280972889E1,1.330000043E0,9.219999695E1,4.672172070E0,5.955492496E0
1.048606532E1,5.322970981E1,1.040128163E1,4.293036753E1,1.320000052E0,9.269999695E1,4.455550194E0,5.727340221E0
1.148523052E1,5.322969702E1,1.040131604E1,4.184653604E1,1.370000005E0,7.869999695E1,4.392029285E0,5.723122597E0
1.248955755E1,5.322969562E1,1.040134864E1,4.064876983E1,1.600000024E0,8.009999847E1,4.203089714E0,5.310008049E0
1.348949520E1,5.322969732E1,1.040137125E1,3.784780102E1,1.200000048E0,8.000000000E1,4.105840206E0,5.311002731E0
1.448851645E1,5.322969502E1,1.040139304E1,4.024238301E1,1.299999952E0,8.500000000E1,3.790092468E0,4.860263824E0
1.548881998E1,5.322969369E1,1.040141300E1,3.992035328E1,1.169999957E0,8.959999847E1,3.790092468E0,4.672116756E0
1.648907514E1,5.322969130E1,1.040142820E1,4.004247624E1,9.300000072E-1,9.369999695E1,3.790092468E0,4.442703724E0
1.748880039E1,5.322968808E1,1.040144500E1,3.873094266E1,1.100000024E0,9.209999847E1,3.790092468E0,4.149282932E0
1.848857060E1,5.322968482E1,1.040146211E1,3.943350804E1,1.059999943E0,9.030000305E1,3.790092468E0,4.444500446E0
1.948733064E1,5.322968330E1,1.040147892E1,3.872402783E1,1.059999943E0,8.669999695E1,3.790092468E0,4.372487068E0
2.048941496E1,5.322968145E1,1.040149480E1,3.829884916E1,1.019999981E0,8.430000305E1,3.790092468E0,4.542542458E0
2.148639641E1,5.322968016E1,1.040151234E1,3.782179095E1,1.080000043E0,8.669999695E1,3.790092468E0,4.492416859E0
2.248899438E1,5.322967752E1,1.040153193E1,3.699780621E1,1.049999952E0,8.930000305E1,3.790092468E0,4.889049530E0
2.348858734E1,5.322967523E1,1.040155093E1,3.678746964E1,1.120000005E0,9.359999847E1,3.790092468E0,4.877895832E0
2.448821416E1,5.322967422E1,1.040156935E1,3.568339742E1,1.090000033E0,8.740000153E1,3.790092468E0,4.822419643E0
2.548788509E1,5.322967360E1,1.040158737E1,3.563486791E1,1.149999976E0,9.319999695E1,3.790092468E0,4.717494488E0
2.648825572E1,5.322967464E1,1.040160584E1,3.575400437E1,1.129999995E0,8.590000153E1,3.790092468E0,4.641181469E0
2.748761983E1,5.322967609E1,1.040162282E1,3.539181867E1,1.110000014E0,8.840000153E1,3.790092468E0,4.834105968E0
2.848853362E1,5.322967490E1,1.040164280E1,3.572512361E1,1.190000057E0,1.075000000E2,3.790092468E0,4.867944241E0
2.948793664E1,5.322967263E1,1.040166280E1,3.578413492E1,1.139999986E0,9.669999695E1,3.790092468E0,4.961780548E0
3.049018788E1,5.322966680E1,1.040167280E1,3.380267760E1,1.149999976E0,1.244000015E2,3.790092468E0,4.989984035E0
3.149299163E1,5.322965970E1,1.040168516E1,3.359087093E1,1.049999952E0,1.255999985E2,3.790092468E0,4.873073578E0
3.248893954E1,5.322965427E1,1.040169896E1,3.391428364E1,1.080000043E0,1.171999969E2,3.790092468E0,4.981399536E0
3.348961995E1,5.322965064E1,1.040171508E1,3.326437074E1,1.070000052E0,1.114000015E2,3.790092468E0,4.692277431E0
3.448832766E1,5.322964625E1,1.040173368E1,3.485432407E1,1.090000033E0,1.158000031E2,3.790092468E0,4.506720543E0
3.548904406E1,5.322963938E1,1.040174833E1,3.439294428E1,1.129999995E0,1.336999969E2,3.790092468E0,4.576343536E0
3.649042119E1,5.322963429E1,1.040176289E1,3.421477036E1,1.049999952E0,1.133000031E2,3.790092468E0,4.676648617E0
3.748942212E1,5.322962798E1,1.040177670E1,3.451584287E1,1.159999967E0,1.375000000E2,3.790092468E0,4.418998718E0
3.848858920E1,5.322962128E1,1.040178711E1,3.276497491E1,1.019999981E0,1.336999969E2,3.790092468E0,4.188083172E0
3.948761701E1,5.322961391E1,1.040179269E1,3.084851907E1,1.070000052E0,1.525000000E2,3.790092468E0,4.161294460E0
4.049296247E1,5.322960414E1,1.040179880E1,3.139763557E1,1.059999943E0,1.603999939E2,3.790092468E0,3.881271601E0
4.148795705E1,5.322959241E1,1.040180053E1,3.191476802E1,1.149999976E0,1.821999969E2,3.790092468E0,3.541577339E0
4.248849194E1,5.322958201E1,1.040180245E1,3.246785216E1,1.120000005E0,1.773000031E2,3.790092468E0,3.551791906E0
4.348717012E1,5.322957187E1,1.040180246E1,3.192047341E1,1.080000043E0,1.838000031E2,3.790092468E0,3.335574150E0
4.448798933E1,5.322956153E1,1.040179950E1,3.168022419E1,1.039999962E0,1.871000061E2,3.790092468E0,3.179736853E0
4.548823959E1,5.322955058E1,1.040179927E1,3.237924322E1,1.210000038E0,1.766000061E2,3.790092468E0,3.046610117E0
4.648885911E1,5.322953948E1,1.040180252E1,3.310743573E1,1.210000038E0,1.590000000E2,3.790092468E0,2.979947090E0
4.748845900E1,5.322952974E1,1.040180547E1,3.225005912E1,1.110000014E0,1.693000031E2,3.790092468E0,2.955861330E0
4.848915358E1,5.322952028E1,1.040180474E1,3.160642920E1,1.019999981E0,1.713999939E2,3.790092468E0,2.987355232E0
4.948873915E1,5.322951015E1,1.040180213E1,3.129867531E1,1.169999957E0,1.873999939E2,3.790092468E0,2.782017946E0
5.048787024E1,5.322950013E1,1.040180043E1,3.092744474E1,1.110000014E0,1.841999969E2,3.790092468E0,2.730823278E0
