"event","experiment time","system time","system time text"
"START",0.000000000E0,1686652913.579,"2023-06-13 12:41:53.579 UTC+02:00"
"PAUSE",3.008235567E1,1686652943.662,"2023-06-13 12:42:23.662 UTC+02:00"
