"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.410360098E-1,5.325099692E1,1.042704975E1,2.732800988E1,0.000000000E0,2.069302064E2,4.813223630E0,4.813223630E0
1.541038275E0,5.325099677E1,1.042704935E1,2.715253726E1,0.000000000E0,2.069302060E2,4.814889543E0,4.814889543E0
2.541039467E0,5.325100204E1,1.042707959E1,2.746218538E1,0.000000000E0,2.069302318E2,4.825963706E0,4.825963706E0
3.541040897E0,5.325100207E1,1.042706632E1,2.742939926E1,8.921854939E-1,2.587511083E2,4.813518952E0,4.813518952E0
4.541042924E0,5.325100759E1,1.042703402E1,2.756199193E1,2.033888976E0,2.704588094E2,4.816162524E0,4.816162524E0
5.541043520E0,5.325101625E1,1.042697398E1,2.778150347E1,3.461474876E0,2.740943647E2,4.811613571E0,4.811613571E0
6.541045427E0,5.325102919E1,1.042691117E1,2.831420399E1,3.980886569E0,2.795708187E2,4.809201953E0,4.809201953E0
7.541046977E0,5.325103968E1,1.042685345E1,2.707726995E1,3.780603697E0,2.829715874E2,4.819453110E0,4.819453110E0
8.541048527E0,5.325103700E1,1.042677430E1,2.680767168E1,4.070867461E0,2.746820536E2,4.836514852E0,4.836514852E0
9.541050673E0,5.325104714E1,1.042669366E1,2.609424397E1,4.650631748E0,2.786244109E2,4.855841160E0,4.855841160E0
1.054105210E1,5.325104403E1,1.042662715E1,2.640184550E1,4.729390591E0,2.761775717E2,4.876572475E0,4.876572475E0
1.154105330E1,5.325103158E1,1.042658523E1,2.675063092E1,4.147972098E0,2.716341683E2,4.892787371E0,4.892787371E0
1.254105508E1,5.325103662E1,1.042652595E1,2.634203950E1,4.339553844E0,2.767136334E2,4.926151390E0,4.926151390E0
1.354105687E1,5.325102539E1,1.042647414E1,2.619647288E1,4.136734546E0,2.693571523E2,4.962766717E0,4.962766717E0
1.454105818E1,5.325101721E1,1.042643769E1,2.512469755E1,3.524136235E0,2.657810190E2,5.002044207E0,5.002044207E0
1.554105961E1,5.325102059E1,1.042637974E1,2.642848757E1,3.613850415E0,2.666607633E2,5.033050993E0,5.033050993E0
1.654106176E1,5.325099968E1,1.042632747E1,2.563280062E1,3.668993020E0,2.520202307E2,5.078412705E0,5.078412705E0
1.754106259E1,5.325099710E1,1.042627631E1,2.594162197E1,3.485919471E0,2.586675089E2,5.122235798E0,5.122235798E0
1.854106474E1,5.325099288E1,1.042622821E1,2.562235007E1,3.231273949E0,2.624554255E2,5.163015592E0,5.163015592E0
1.954106629E1,5.325098399E1,1.042620271E1,2.586836851E1,2.778123335E0,2.485658095E2,5.174110185E0,5.174110185E0
2.054106700E1,5.325099591E1,1.042614270E1,2.553641302E1,3.289250360E0,2.563262443E2,5.177235432E0,5.177235432E0
