"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.546067238E-3,5.323175823E1,1.040364999E1,3.618715858E1,-1.000000000E0,-1.000000000E0,5.977648736E1,5.977648736E1
3.529000282E-2,5.323175823E1,1.040364999E1,3.618715858E1,-1.000000000E0,-1.000000000E0,6.161438955E1,6.161438955E1
4.675160646E-1,5.323166617E1,1.040343187E1,3.525367928E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
3.095782161E0,5.323168065E1,1.040340994E1,3.025815969E1,1.016545534E0,2.410021899E2,1.695915227E1,1.695915227E1
4.045777678E0,5.323169113E1,1.040343949E1,3.045400376E1,9.922248125E-1,2.402535536E2,1.713642372E1,1.713642372E1
4.995772719E0,5.323168951E1,1.040347379E1,3.053231211E1,6.361479163E-1,1.974212895E2,1.464307738E1,1.464307738E1
5.945768952E0,5.323168746E1,1.040348998E1,3.057436521E1,3.778070211E-1,1.609716983E2,1.453212047E1,1.453212047E1
6.895764828E0,5.323170200E1,1.040350485E1,3.059847045E1,2.847056389E-1,1.332319580E2,2.274159634E1,2.274159634E1
7.845160127E0,5.323170563E1,1.040350637E1,3.061534823E1,3.036493063E-1,1.293220864E2,1.733271906E1,1.733271906E1
8.795024872E0,5.323171179E1,1.040350329E1,3.062865171E1,1.829164624E-1,1.039799081E2,1.235692381E1,1.235692381E1
9.745021343E0,5.323171054E1,1.040349605E1,3.063960756E1,8.427268267E-2,2.510426825E2,1.362341993E1,1.362341993E1
1.069557285E1,5.323170824E1,1.040349053E1,3.064762184E1,1.829164624E-1,2.486767707E2,1.341916423E1,1.341916423E1
1.164543259E1,5.323170835E1,1.040349878E1,3.065318660E1,6.258776188E-1,2.467441274E2,1.506478996E1,1.506478996E1
1.259542811E1,5.323170450E1,1.040349720E1,3.065937164E1,8.863372207E-1,2.462091483E2,1.337947570E1,1.337947570E1
1.354507160E1,5.323170804E1,1.040348763E1,3.065762803E1,7.443642020E-1,2.590266813E2,1.001152470E1,1.001152470E1
1.449514771E1,5.323170683E1,1.040347724E1,3.065762814E1,7.443642020E-1,2.590266730E2,1.001152470E1,1.001152470E1
1.544514406E1,5.323171327E1,1.040345843E1,3.066746613E1,7.443642020E-1,2.690759371E2,9.718828353E0,9.718828353E0
1.639542377E1,5.323171611E1,1.040344293E1,3.067645761E1,7.443642020E-1,2.752117268E2,8.932115362E0,8.932115362E0
1.734541893E1,5.323172354E1,1.040342785E1,3.069450076E1,7.435101271E-1,2.846459078E2,8.659918657E0,8.659918657E0
1.829480290E1,5.323172051E1,1.040340818E1,3.072388014E1,7.508021593E-1,2.713854789E2,8.108130778E0,8.108130778E0
1.924516690E1,5.323171997E1,1.040339393E1,3.074860569E1,7.501990795E-1,2.653655211E2,7.877633444E0,7.877633444E0
2.022116256E1,5.323171375E1,1.040337571E1,3.076514971E1,7.501990795E-1,2.544515247E2,1.096301510E1,1.096301510E1
2.122101629E1,5.323171345E1,1.040335109E1,3.078292298E1,7.501990795E-1,2.641018349E2,1.179309568E1,1.179309568E1
2.222101188E1,5.323170971E1,1.040331784E1,3.080955630E1,7.497525215E-1,2.554302083E2,1.440181999E1,1.440181999E1
2.322100663E1,5.323172072E1,1.040329340E1,3.084617718E1,7.497525215E-1,2.768723931E2,1.204159217E1,1.204159217E1
2.422100282E1,5.323171556E1,1.040326997E1,3.090178643E1,7.482951283E-1,2.588021086E2,1.460533054E1,1.460533054E1
2.522099829E1,5.323171042E1,1.040325061E1,3.095025628E1,7.482951283E-1,2.471680750E2,1.648412531E1,1.648412531E1
2.622099388E1,5.323171285E1,1.040320815E1,3.096951608E1,7.500411868E-1,2.580946242E2,1.736302363E1,1.736302363E1
