"event","experiment time","system time","system time text"
"START",0.000000000E0,1686221473.337,"2023-06-08 12:51:13.337 UTC+02:00"
"PAUSE",3.401939463E1,1686221507.356,"2023-06-08 12:51:47.356 UTC+02:00"
