"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
9.755789300E-2,5.323393740E1,1.041001500E1,1.664766903E1,0.000000000E0,0.000000000E0,2.911300087E1,2.006791115E0
2.206308801E0,5.323402982E1,1.041059496E1,2.323626852E0,1.599999964E-1,1.381000061E2,1.176136398E1,1.272315407E1
3.206518071E0,5.323399558E1,1.041063595E1,8.224379784E0,0.000000000E0,0.000000000E0,8.202540398E0,9.430498123E0
4.206334217E0,5.323398920E1,1.041063038E1,8.618292716E0,0.000000000E0,0.000000000E0,8.041803360E0,9.040845871E0
5.206569425E0,5.323396456E1,1.041064796E1,1.099141866E1,3.300000131E-1,3.650000000E1,6.277936935E0,6.954948902E0
6.206092133E0,5.323397583E1,1.041066668E1,1.173373952E1,2.380000114E0,2.850000000E1,6.457115650E0,6.964757919E0
7.206325779E0,5.323398182E1,1.041068729E1,1.192771191E1,1.879999995E0,3.459999847E1,7.133316040E0,7.047842026E0
8.206330101E0,5.323399647E1,1.041075134E1,1.617277031E1,2.019999981E0,3.779999924E1,5.524409294E0,5.638336658E0
9.206750152E0,5.323400074E1,1.041076051E1,1.530253468E1,2.869999886E0,4.309999847E1,4.307574272E0,5.098419666E0
1.020696588E1,5.323402053E1,1.041079125E1,1.492084131E1,2.799999952E0,3.490000153E1,3.790092468E0,4.450749397E0
1.120609244E1,5.323403749E1,1.041081872E1,1.579683509E1,2.299999952E0,3.790000153E1,3.790092468E0,3.886065483E0
1.220676291E1,5.323405612E1,1.041084471E1,1.529722151E1,2.759999990E0,3.720000076E1,3.819691896E0,3.685494423E0
1.320623666E1,5.323407550E1,1.041086750E1,1.767456321E1,2.309999943E0,2.870000076E1,3.790092468E0,3.456004143E0
1.420634072E1,5.323409702E1,1.041088908E1,1.850192074E1,2.460000038E0,2.970000076E1,3.790092468E0,3.197111130E0
1.520698578E1,5.323411785E1,1.041091145E1,1.958654017E1,2.109999895E0,3.309999847E1,3.790092468E0,3.127976894E0
1.620609650E1,5.323413906E1,1.041093479E1,2.070631611E1,2.349999905E0,3.300000000E1,3.790092468E0,3.216479778E0
1.720647854E1,5.323416835E1,1.041096555E1,2.016661717E1,3.700000048E0,3.179999924E1,4.447210789E0,3.376204729E0
1.820701952E1,5.323420167E1,1.041099803E1,2.051425292E1,3.609999895E0,2.939999962E1,5.797148705E0,3.513462782E0
1.920625687E1,5.323423205E1,1.041103134E1,1.995184976E1,3.460000038E0,3.060000038E1,7.865144253E0,3.637566328E0
2.020702817E1,5.323426574E1,1.041106167E1,2.046458685E1,3.950000048E0,3.100000000E1,5.998009682E0,3.684819937E0
2.120700468E1,5.323429928E1,1.041109964E1,2.079305617E1,4.010000229E0,3.379999924E1,5.763572216E0,3.691578865E0
2.220618947E1,5.323433703E1,1.041113712E1,1.835969124E1,3.849999905E0,3.150000000E1,4.540002346E0,3.569251537E0
2.320668968E1,5.323436615E1,1.041117236E1,1.931284952E1,3.180000067E0,3.440000153E1,3.999335527E0,3.370848417E0
2.420643963E1,5.323439032E1,1.041119959E1,1.872510921E1,2.569999933E0,3.359999847E1,3.790092468E0,3.141624928E0
2.520684244E1,5.323441338E1,1.041123039E1,1.984836464E1,3.119999886E0,3.870000076E1,3.790092468E0,2.859422684E0
2.620609942E1,5.323443465E1,1.041126044E1,2.121203506E1,2.579999924E0,3.809999847E1,3.790092468E0,2.789041519E0
2.720678285E1,5.323445322E1,1.041129082E1,2.048341611E1,2.599999905E0,4.140000153E1,3.790092468E0,2.862334967E0
2.820620640E1,5.323447315E1,1.041132784E1,2.010056131E1,2.809999943E0,4.309999847E1,3.790092468E0,3.036108494E0
2.920655317E1,5.323449714E1,1.041136987E1,2.056347527E1,3.549999952E0,4.429999924E1,3.790092468E0,3.039507627E0
3.020631874E1,5.323452675E1,1.041141489E1,2.144320594E1,3.609999895E0,3.970000076E1,3.790092468E0,2.963845015E0
3.120700353E1,5.323457204E1,1.041146584E1,2.016402306E1,3.809999943E0,3.000000000E1,3.790092468E0,3.146034002E0
3.220678228E1,5.323461220E1,1.041150792E1,2.070697870E1,3.160000086E0,3.189999962E1,3.790092468E0,3.048491955E0
