"event","experiment time","system time","system time text"
"START",0.000000000E0,1686819555.289,"2023-06-15 10:59:15.289 UTC+02:00"
"PAUSE",8.148735114E1,1686819636.776,"2023-06-15 11:00:36.776 UTC+02:00"
