"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.767008781E-3,5.322692500E1,1.040282846E1,3.570058441E1,-1.000000000E0,-1.000000000E0,7.349778390E2,7.349778390E2
3.826308250E-2,5.322676036E1,1.040290607E1,3.570058441E1,-1.000000000E0,-1.000000000E0,7.384101967E2,7.384101967E2
4.621140957E-1,5.322888610E1,1.040184116E1,3.583378410E1,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.093317509E0,5.322877805E1,1.040189680E1,3.544667881E1,1.699796170E-1,2.937148858E2,3.511983017E1,3.511983017E1
3.043324828E0,5.322877805E1,1.040189680E1,3.544667888E1,1.699796170E-1,-1.000000000E0,3.511983017E1,3.511983017E1
3.993331790E0,5.322871268E1,1.040191284E1,3.550454055E1,1.285720915E-1,-1.000000000E0,2.451116111E1,2.451116111E1
4.943338633E0,5.322868758E1,1.040189658E1,3.556849763E1,1.699796170E-1,-1.000000000E0,1.936433780E1,1.936433780E1
5.914345741E0,5.322866124E1,1.040189214E1,3.561630108E1,5.102391243E-1,8.455317546E1,1.521007940E1,1.521007940E1
6.914750099E0,5.322864293E1,1.040190342E1,3.565650252E1,1.264617324E0,1.062027966E2,1.277535525E1,1.277535525E1
7.913985729E0,5.322861599E1,1.040192117E1,3.570071228E1,1.264617324E0,1.135339357E2,1.056326269E1,1.056326269E1
8.913993478E0,5.322861084E1,1.040193702E1,3.573502658E1,1.172427416E0,1.029027919E2,1.638142607E1,1.638142607E1
9.913847208E0,5.322859414E1,1.040195245E1,3.576045323E1,1.172427416E0,1.103571488E2,9.567504796E0,9.567504796E0
1.091362357E1,5.322859435E1,1.040199384E1,3.575432633E1,1.185327053E0,1.108425712E2,1.362414039E1,1.362414039E1
1.191363120E1,5.322859697E1,1.040202186E1,3.572536295E1,1.438215613E0,1.040732790E2,1.345461838E1,1.345461838E1
1.291404343E1,5.322859784E1,1.040204651E1,3.571067089E1,1.438215613E0,1.013302885E2,6.865403171E0,6.865403171E0
1.391449082E1,5.322858887E1,1.040207888E1,3.568853007E1,1.436739922E0,9.332951154E1,7.401345429E0,7.401345429E0
1.491449869E1,5.322858476E1,1.040211054E1,3.563895346E1,1.406640053E0,1.017388545E2,9.419038692E0,9.419038692E0
1.591384959E1,5.322857842E1,1.040212593E1,3.563729177E1,1.112573385E0,1.026274580E2,1.693303388E1,1.693303388E1
1.691407847E1,5.322857634E1,1.040215066E1,3.564474398E1,1.186734796E0,8.268025090E1,1.490220007E1,1.490220007E1
1.791408670E1,5.322856945E1,1.040217296E1,3.564557638E1,1.186734796E0,9.068572564E1,1.190660420E1,1.190660420E1
1.891435933E1,5.322856274E1,1.040220059E1,3.562219051E1,1.222440243E0,1.033348582E2,1.216964493E1,1.216964493E1
1.991392994E1,5.322855862E1,1.040223595E1,3.563665850E1,1.322078586E0,9.287658720E1,1.999251375E1,1.999251375E1
2.091393721E1,5.322855814E1,1.040227451E1,3.564556374E1,1.603893757E0,8.429923555E1,1.825930033E1,1.825930033E1
2.191394424E1,5.322854749E1,1.040232270E1,3.563588496E1,1.940745115E0,9.062295220E1,2.482260048E1,2.482260048E1
2.291395211E1,5.322851597E1,1.040243071E1,3.535148233E1,8.484379221E-1,7.945916560E1,8.755650727E0,8.755650727E0
2.391395938E1,5.322851868E1,1.040244694E1,3.539409640E1,8.997263539E-1,6.933945217E1,7.475459935E0,7.475459935E0
2.491396654E1,5.322851945E1,1.040248194E1,3.537946784E1,1.383395616E0,8.597421685E1,7.162696712E0,7.162696712E0
2.591397500E1,5.322852166E1,1.040247700E1,3.549084087E1,1.325249168E0,9.101198117E1,6.886211330E0,6.886211330E0
2.691398251E1,5.322852397E1,1.040248477E1,3.551299958E1,6.924658410E-1,9.710765639E1,6.660742032E0,6.660742032E0
2.791298950E1,5.322852899E1,1.040251787E1,3.556668860E1,1.315510947E0,9.853621349E1,6.286488891E0,6.286488891E0
2.891299701E1,5.322853635E1,1.040253366E1,3.566363964E1,1.100175340E0,6.708394168E1,6.059066260E0,6.059066260E0
2.991300511E1,5.322852699E1,1.040255676E1,3.555822232E1,8.744551328E-1,9.808845317E1,5.869709010E0,5.869709010E0
3.091301191E1,5.322854091E1,1.040259158E1,3.467219834E1,1.693697824E0,7.088663359E1,5.745754083E0,5.745754083E0
3.191301954E1,5.322855040E1,1.040260032E1,3.436516287E1,1.053726184E0,5.727757888E1,5.563558205E0,5.563558205E0
3.291302693E1,5.322855858E1,1.040263374E1,3.417217182E1,1.488242684E0,6.138668485E1,5.529775362E0,5.529775362E0
3.391303480E1,5.322856411E1,1.040264676E1,3.424857252E1,1.203614394E0,5.875722642E1,5.323141437E0,5.323141437E0
3.491304219E1,5.322856817E1,1.040266636E1,3.436170498E1,1.048966503E0,6.123754132E1,5.265575940E0,5.265575940E0
3.591304958E1,5.322856682E1,1.040270363E1,3.456999143E1,1.373900426E0,7.868640282E1,5.131335130E0,5.131335130E0
3.691305721E1,5.322857081E1,1.040272292E1,3.432252376E1,1.442177846E0,7.873789672E1,4.988241228E0,4.988241228E0
3.791306520E1,5.322857585E1,1.040272886E1,3.442215537E1,1.178214210E0,7.160737040E1,4.953564968E0,4.953564968E0
3.891307259E1,5.322857994E1,1.040275391E1,3.419657748E1,1.343122429E0,6.631749381E1,4.932066871E0,4.932066871E0
3.991307998E1,5.322858020E1,1.040278146E1,3.461903811E1,1.506400863E0,7.119045953E1,4.919339397E0,4.919339397E0
4.091308796E1,5.322858633E1,1.040280004E1,3.490448566E1,1.405518843E0,6.552741659E1,4.907768102E0,4.907768102E0
4.191309524E1,5.322858636E1,1.040281317E1,3.491712905E1,1.073251536E0,7.130200295E1,4.901682511E0,4.901682511E0
4.291310263E1,5.322859130E1,1.040283727E1,3.501479911E1,1.297177912E0,6.955358318E1,4.895005099E0,4.895005099E0
4.391311026E1,5.322859261E1,1.040285063E1,3.499255171E1,1.221573759E0,7.016848460E1,4.893058513E0,4.893058513E0
4.491311812E1,5.322859626E1,1.040286717E1,3.495021730E1,1.245763371E0,7.068169386E1,4.892766413E0,4.892766413E0
4.591312611E1,5.322859509E1,1.040289047E1,3.481398515E1,1.330175920E0,7.999274646E1,4.878563984E0,4.878563984E0
4.691313314E1,5.322859708E1,1.040291216E1,3.441593759E1,1.427694010E0,8.143430482E1,4.888079376E0,4.888079376E0
4.791314077E1,5.322859930E1,1.040293042E1,3.463948411E1,1.323147535E0,7.995375304E1,4.893117890E0,4.893117890E0
