"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.057039953E0,5.322941934E1,1.040156597E1,2.998958945E1,7.900000215E-1,1.533000031E2,6.062200546E0,8.619860649E0
1.138736211E0,5.322941573E1,1.040156882E1,2.992201714E1,7.799999714E-1,1.535000000E2,6.403493404E0,8.658462524E0
2.140657196E0,5.322940694E1,1.040156361E1,2.787445897E1,9.399999976E-1,1.328000031E2,4.930701733E0,7.015212536E0
3.138966045E0,5.322941717E1,1.040154795E1,2.815768257E1,3.000000119E-1,1.491000061E2,4.314094067E0,6.513862610E0
4.139902030E0,5.322941993E1,1.040155589E1,2.977474974E1,0.000000000E0,0.000000000E0,4.108417988E0,6.144231319E0
5.140273328E0,5.322943137E1,1.040156063E1,3.185234139E1,0.000000000E0,0.000000000E0,4.044352531E0,6.019280910E0
6.140788896E0,5.322943144E1,1.040156562E1,3.317246933E1,0.000000000E0,0.000000000E0,4.041607857E0,5.977277756E0
7.140784621E0,5.322943268E1,1.040156853E1,3.387010215E1,0.000000000E0,0.000000000E0,3.882567644E0,5.548408031E0
8.142763367E0,5.322943602E1,1.040155825E1,3.389049619E1,0.000000000E0,0.000000000E0,3.857697725E0,5.508332729E0
9.140798987E0,5.322943810E1,1.040155336E1,3.438378702E1,0.000000000E0,0.000000000E0,3.847890615E0,5.456650734E0
1.014098622E1,5.322943980E1,1.040155098E1,3.348425422E1,0.000000000E0,0.000000000E0,3.840453386E0,5.410822392E0
1.114115908E1,5.322943865E1,1.040154943E1,3.440319826E1,0.000000000E0,0.000000000E0,3.884992123E0,5.408806801E0
1.214037158E1,5.322943971E1,1.040154539E1,3.487195114E1,0.000000000E0,0.000000000E0,4.053442955E0,5.403316498E0
1.314042350E1,5.322943844E1,1.040154266E1,3.546179380E1,0.000000000E0,0.000000000E0,4.403674126E0,5.534647942E0
1.414222610E1,5.322943734E1,1.040154018E1,3.525170989E1,0.000000000E0,0.000000000E0,4.651963711E0,5.171535015E0
1.514089880E1,5.322943551E1,1.040154233E1,3.514819080E1,0.000000000E0,0.000000000E0,4.230597973E0,4.908767223E0
1.614030484E1,5.322943499E1,1.040154430E1,3.509252533E1,0.000000000E0,0.000000000E0,4.195801258E0,4.787358284E0
1.714095765E1,5.322943428E1,1.040154593E1,3.551745050E1,0.000000000E0,0.000000000E0,4.169469357E0,4.684741497E0
1.814091723E1,5.322943338E1,1.040154652E1,3.573406271E1,0.000000000E0,0.000000000E0,4.318265915E0,4.870543003E0
1.914054806E1,5.322943355E1,1.040154644E1,3.546624073E1,0.000000000E0,0.000000000E0,4.392115116E0,4.615466595E0
2.014060310E1,5.322943375E1,1.040154688E1,3.523442938E1,0.000000000E0,0.000000000E0,4.732866764E0,4.537376881E0
2.114128070E1,5.322943416E1,1.040154751E1,3.500628039E1,0.000000000E0,0.000000000E0,5.065122128E0,4.563407898E0
2.214148851E1,5.322943441E1,1.040154822E1,3.506835331E1,0.000000000E0,0.000000000E0,5.264932156E0,4.718064785E0
2.313952194E1,5.322943549E1,1.040155049E1,3.507274878E1,0.000000000E0,0.000000000E0,5.157445431E0,4.840916157E0
2.413944543E1,5.322943559E1,1.040155120E1,3.575322966E1,0.000000000E0,0.000000000E0,5.350143433E0,5.290415287E0
2.514049371E1,5.322943547E1,1.040155187E1,3.546062673E1,0.000000000E0,0.000000000E0,5.494078636E0,5.556227207E0
2.613998131E1,5.322943468E1,1.040155352E1,3.541564211E1,0.000000000E0,0.000000000E0,5.452267170E0,5.531469822E0
2.713903463E1,5.322943387E1,1.040155471E1,3.558354821E1,0.000000000E0,0.000000000E0,5.430200100E0,5.655683994E0
2.814027427E1,5.322943427E1,1.040155514E1,3.581542125E1,0.000000000E0,0.000000000E0,5.236703396E0,5.575959206E0
2.914104494E1,5.322943487E1,1.040155538E1,3.560472873E1,0.000000000E0,0.000000000E0,5.090582848E0,5.460078239E0
