"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.347053400E-2,-2.073750114E1,-1.590000057E1,4.912500381E0
3.347053400E-2,-2.066250038E1,-1.578750038E1,5.212500095E0
4.347053400E-2,-2.038125038E1,-1.558125019E1,5.718750000E0
5.347053400E-2,-2.021250153E1,-1.563750076E1,6.112500191E0
6.347053400E-2,-2.006250000E1,-1.569375038E1,6.356250286E0
7.347053400E-2,-2.010000038E1,-1.578750038E1,6.675000191E0
8.347053400E-2,-1.998750114E1,-1.571250057E1,6.581250191E0
9.347053400E-2,-2.000625038E1,-1.554375076E1,6.356250286E0
1.034705340E-1,-1.989375114E1,-1.552500057E1,6.637500286E0
1.134705340E-1,-1.987500000E1,-1.556250095E1,6.225000381E0
1.234705340E-1,-2.004375076E1,-1.554375076E1,6.056250095E0
1.334705340E-1,-1.989375114E1,-1.545000076E1,6.225000381E0
1.434705340E-1,-2.000625038E1,-1.543125057E1,6.206250191E0
1.534705340E-1,-1.987500000E1,-1.520625019E1,6.206250191E0
1.634705340E-1,-2.006250000E1,-1.507500076E1,6.318750381E0
1.734705340E-1,-1.991250038E1,-1.522500038E1,6.337500095E0
1.834705340E-1,-1.996875000E1,-1.528125095E1,6.243750095E0
1.934705340E-1,-1.989375114E1,-1.516875076E1,6.675000191E0
2.034705340E-1,-1.991250038E1,-1.511250019E1,6.937500477E0
2.134705340E-1,-2.000625038E1,-1.507500076E1,6.937500477E0
2.234705340E-1,-1.993125153E1,-1.505625057E1,6.806250095E0
2.334705340E-1,-2.017500114E1,-1.515000057E1,6.693750381E0
2.434705340E-1,-2.004375076E1,-1.537500095E1,7.031250477E0
2.534705340E-1,-2.028750038E1,-1.530000019E1,7.087500095E0
2.634705340E-1,-2.036250114E1,-1.509375095E1,7.200000286E0
2.734705340E-1,-2.055000114E1,-1.500000095E1,7.200000286E0
2.834705340E-1,-2.064375114E1,-1.494375038E1,7.406250477E0
2.934705340E-1,-2.070000076E1,-1.494375038E1,7.237500191E0
3.034705340E-1,-2.058750153E1,-1.488750076E1,7.443750381E0
3.134705340E-1,-2.038125038E1,-1.498125076E1,7.518750191E0
3.234705340E-1,-2.030625153E1,-1.494375038E1,7.181250095E0
3.334705340E-1,-2.017500114E1,-1.507500076E1,6.862500191E0
3.434705340E-1,-2.032500076E1,-1.522500038E1,6.506250381E0
3.534705340E-1,-2.013750076E1,-1.537500095E1,5.981250286E0
3.634705340E-1,-2.017500114E1,-1.533750057E1,5.456250191E0
3.734705340E-1,-2.008125114E1,-1.531875038E1,5.250000000E0
3.834705340E-1,-2.025000000E1,-1.516875076E1,4.950000286E0
3.934705340E-1,-2.041875076E1,-1.516875076E1,4.818750381E0
4.034705340E-1,-2.041875076E1,-1.481250095E1,4.331250191E0
4.134705340E-1,-2.055000114E1,-1.464375019E1,4.125000000E0
4.234705340E-1,-2.043750000E1,-1.455000019E1,3.768750191E0
4.334705340E-1,-2.060625076E1,-1.445625019E1,3.693750143E0
4.434705340E-1,-2.062500000E1,-1.485000038E1,3.412500143E0
4.534705340E-1,-2.071875000E1,-1.477500057E1,3.206250191E0
4.634705340E-1,-2.079375076E1,-1.481250095E1,3.112500191E0
4.734705340E-1,-2.055000114E1,-1.473750019E1,2.887500048E0
4.834705340E-1,-2.064375114E1,-1.490625095E1,2.850000143E0
4.934705340E-1,-2.081250000E1,-1.511250019E1,2.962500095E0
