"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.368884186E0,5.323084820E1,1.039846870E1,3.684657053E1,0.000000000E0,0.000000000E0,1.272099972E1,1.000000000E0
3.351522959E0,5.323093062E1,1.039774890E1,3.899246924E1,0.000000000E0,0.000000000E0,3.200000000E1,3.464768600E1
4.384268073E0,5.323082584E1,1.039748822E1,5.014684486E1,0.000000000E0,0.000000000E0,1.600000000E1,1.770024109E2
5.389119034E0,5.323084512E1,1.039779845E1,4.346000637E1,4.008700371E0,9.176148224E1,1.600000000E1,3.077681732E1
1.745766256E1,5.323087089E1,1.039841673E1,3.569487705E1,0.000000000E0,0.000000000E0,8.000000000E0,8.756941795E0
1.844891564E1,5.323087260E1,1.039852134E1,3.732887077E1,9.694799185E-1,9.653211975E1,8.000000000E0,8.211441040E0
1.943435552E1,5.323087510E1,1.039856133E1,3.696863535E1,1.714550853E0,9.193730164E1,8.000000000E0,7.560082912E0
2.076431102E1,5.323087288E1,1.039861265E1,3.692227272E1,1.845955610E0,8.935425568E1,6.000000000E0,6.642212868E0
2.178191802E1,5.323087282E1,1.039863896E1,3.732259499E1,1.743933916E0,8.582003784E1,6.000000000E0,6.286981583E0
2.276702183E1,5.323087599E1,1.039865937E1,3.732982251E1,1.616669416E0,8.040451050E1,6.000000000E0,6.011038303E0
2.377578964E1,5.323087486E1,1.039868706E1,3.719441019E1,1.637702346E0,7.889115143E1,6.000000000E0,5.774091721E0
2.477128517E1,5.323087446E1,1.039871101E1,3.727462762E1,1.606884003E0,8.621073151E1,6.000000000E0,5.588663101E0
2.577222864E1,5.323087290E1,1.039873621E1,3.718055644E1,1.620136499E0,8.489517212E1,6.000000000E0,5.431425095E0
2.677274286E1,5.323087384E1,1.039876548E1,3.718433756E1,1.664284348E0,8.368797302E1,6.000000000E0,5.284761906E0
2.777656786E1,5.323087547E1,1.039879175E1,3.736266331E1,1.662528157E0,7.999974823E1,6.000000000E0,5.135341644E0
2.876317306E1,5.323087552E1,1.039881571E1,3.737978064E1,1.646706700E0,8.181884003E1,6.000000000E0,5.008341312E0
2.976003017E1,5.323087700E1,1.039883907E1,3.726760636E1,1.627805471E0,8.185221863E1,6.000000000E0,4.876036644E0
3.077144275E1,5.323087881E1,1.039886430E1,3.708412657E1,1.619228721E0,8.002792358E1,6.000000000E0,4.767581940E0
3.177291167E1,5.323088096E1,1.039888760E1,3.708020855E1,1.612216234E0,8.113971710E1,6.000000000E0,4.700776577E0
3.276244109E1,5.323088111E1,1.039891587E1,3.697111944E1,1.651087880E0,8.603026581E1,6.000000000E0,4.669581890E0
3.377066917E1,5.323088052E1,1.039894833E1,3.674585631E1,1.705577970E0,8.216032410E1,6.000000000E0,4.434582233E0
3.476446751E1,5.323088086E1,1.039897672E1,3.669040203E1,1.709923267E0,8.007508850E1,6.000000000E0,4.271934032E0
3.576914667E1,5.323088246E1,1.039899906E1,3.655435440E1,1.686943769E0,7.941385651E1,6.000000000E0,4.136265755E0
3.677698420E1,5.323088152E1,1.039903061E1,3.642784932E1,1.718356490E0,8.800363922E1,4.000000000E0,4.038387775E0
3.777390751E1,5.323087991E1,1.039905968E1,3.638564737E1,1.724436879E0,8.684108734E1,4.000000000E0,3.946992636E0
3.877172651E1,5.323087710E1,1.039908431E1,3.656116917E1,1.711210012E0,8.707631683E1,4.000000000E0,3.880141735E0
3.977494566E1,5.323087455E1,1.039911014E1,3.677674169E1,1.696887374E0,8.892023468E1,4.000000000E0,3.833418369E0
4.077567216E1,5.323087275E1,1.039913159E1,3.684529551E1,1.669540286E0,8.660078430E1,6.000000000E0,3.782196999E0
4.178796039E1,5.323087074E1,1.039916056E1,3.689543277E1,1.679896355E0,8.720584869E1,6.000000000E0,3.728012562E0
4.275902405E1,5.323086826E1,1.039918918E1,3.711450697E1,1.681429505E0,8.765029144E1,6.000000000E0,3.695702791E0
4.376705374E1,5.323086629E1,1.039921786E1,3.725195270E1,1.683780551E0,8.749657440E1,6.000000000E0,3.649145365E0
4.477976954E1,5.323086496E1,1.039924514E1,3.725444980E1,1.694924593E0,8.429705048E1,6.000000000E0,3.604848146E0
4.577264766E1,5.323086483E1,1.039927123E1,3.731340920E1,1.706388116E0,8.455268860E1,6.000000000E0,3.574246883E0
4.676759131E1,5.323086455E1,1.039929856E1,3.733719287E1,1.707172990E0,8.262110901E1,6.000000000E0,3.532807350E0
