"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.410843849E-1,5.322869306E1,1.040445303E1,3.281864110E1,0.000000000E0,3.490567684E2,4.789313044E0,4.789313044E0
1.441079736E0,5.322869496E1,1.040445080E1,3.273810344E1,0.000000000E0,3.490567667E2,4.798690842E0,4.798690842E0
2.441075683E0,5.322869561E1,1.040444812E1,3.275872591E1,0.000000000E0,3.490567647E2,4.792424413E0,4.792424413E0
3.441070557E0,5.322869737E1,1.040444287E1,3.254089629E1,0.000000000E0,3.490567607E2,4.803024357E0,4.803024357E0
4.441066623E0,5.322869846E1,1.040444046E1,3.263627320E1,0.000000000E0,3.490567589E2,4.809962283E0,4.809962283E0
5.441061974E0,5.322869846E1,1.040444046E1,3.263627320E1,0.000000000E0,3.490567589E2,4.819301278E0,4.819301278E0
6.441057801E0,5.322869846E1,1.040444046E1,3.263627320E1,0.000000000E0,3.490567589E2,4.830587542E0,4.830587542E0
7.441052914E0,5.322868852E1,1.040445556E1,3.267597423E1,0.000000000E0,3.490567704E2,4.865977108E0,4.865977108E0
8.441048861E0,5.322869320E1,1.040447004E1,3.285681775E1,0.000000000E0,3.490567811E2,4.892507665E0,4.892507665E0
9.441043496E0,5.322869858E1,1.040449492E1,3.294572488E1,1.087806293E0,4.505793342E1,4.871327382E0,4.871327382E0
1.044103909E1,5.322869648E1,1.040450674E1,3.289947314E1,9.294086059E-1,6.064707402E1,4.862441826E0,4.862441826E0
1.144103491E1,5.322868996E1,1.040454744E1,3.280225967E1,1.294280038E0,8.036482387E1,4.858957453E0,4.858957453E0
1.244103014E1,5.322869997E1,1.040457681E1,3.268207356E1,1.677247949E0,7.119453154E1,4.858583281E0,4.858583281E0
1.344102573E1,5.322869204E1,1.040462595E1,3.291728263E1,2.528262381E0,8.773268367E1,4.858582222E0,4.858582222E0
1.444102156E1,5.322867840E1,1.040467625E1,3.295343752E1,3.213460559E0,9.704574428E1,4.862813124E0,4.862813124E0
1.544101703E1,5.322867385E1,1.040470546E1,3.318716672E1,2.964757502E0,9.613341575E1,4.877801406E0,4.877801406E0
1.644101274E1,5.322865898E1,1.040472811E1,3.344687080E1,2.487700908E0,1.086967229E2,4.906989889E0,4.906989889E0
1.744100761E1,5.322864506E1,1.040476033E1,3.268988343E1,2.430391393E0,1.170832731E2,4.901774824E0,4.901774824E0
1.844100356E1,5.322864787E1,1.040478212E1,3.292703038E1,1.762230791E0,1.108515240E2,4.884088906E0,4.884088906E0
1.944099867E1,5.322862009E1,1.040483718E1,3.319082698E1,3.262822183E0,1.258020263E2,4.890252595E0,4.890252595E0
2.044099474E1,5.322859298E1,1.040489330E1,3.280728889E1,4.416387613E0,1.297217621E2,4.911853001E0,4.911853001E0
