"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.348013878E-3,5.322172142E1,1.038557843E1,3.340956230E1,3.889727831E0,3.380461552E2,8.524492583E0,8.524492583E0
8.885953426E-1,5.322176476E1,1.038554203E1,3.317222440E1,3.276177168E0,3.365692089E2,7.318777928E0,7.318777928E0
1.888602018E0,5.322179000E1,1.038552372E1,3.310033868E1,3.118786812E0,3.361007868E2,7.343157476E0,7.343157476E0
2.888609529E0,5.322181508E1,1.038550916E1,3.302314133E1,3.118786812E0,3.379065581E2,8.642435939E0,8.642435939E0
3.888616681E0,5.322183329E1,1.038550517E1,3.296721078E1,2.839887381E0,3.423251800E2,7.543747873E0,7.543747873E0
4.888623476E0,5.322184568E1,1.038551108E1,3.291596392E1,2.367887735E0,3.509833120E2,7.678640011E0,7.678640011E0
5.888630033E0,5.322184908E1,1.038553273E1,3.285210374E1,1.659376383E0,8.915481536E0,7.657493150E0,7.657493150E0
6.888636470E0,5.322185450E1,1.038554605E1,3.278522513E1,1.659376383E0,1.851755731E1,7.781791914E0,7.781791914E0
7.888643622E0,5.322185035E1,1.038555236E1,3.272580873E1,1.351698995E0,2.656427919E1,9.003789749E0,9.003789749E0
8.888651490E0,5.322184699E1,1.038554959E1,3.274094313E1,8.531526923E-1,2.922402607E1,1.000038692E1,1.000038692E1
9.888658285E0,5.322184030E1,1.038554336E1,3.274094307E1,0.000000000E0,2.922402107E1,8.195852731E0,8.195852731E0
1.088866484E1,5.322184030E1,1.038554336E1,3.274094307E1,0.000000000E0,2.922402107E1,1.308856938E1,1.308856938E1
1.188867164E1,5.322184030E1,1.038554336E1,3.274094307E1,0.000000000E0,2.922402107E1,1.393593252E1,1.393593252E1
1.288867855E1,5.322184030E1,1.038554336E1,3.274094307E1,0.000000000E0,2.922402107E1,7.825510329E0,7.825510329E0
1.388868618E1,5.322186983E1,1.038560634E1,3.271072956E1,1.216624260E0,6.163041157E1,7.917169574E0,7.917169574E0
1.488869274E1,5.322186570E1,1.038560014E1,3.276063287E1,1.893765721E0,3.726027247E1,7.213396920E0,7.213396920E0
1.588869941E1,5.322191023E1,1.038559194E1,3.297376361E1,3.138133530E0,2.585989328E0,7.440037457E0,7.440037457E0
1.688870668E1,5.322197161E1,1.038554425E1,3.351435699E1,4.921727165E0,3.403978617E2,7.619401220E0,7.619401220E0
1.788871336E1,5.322203533E1,1.038549616E1,3.406076523E1,6.129253045E0,3.338366457E2,7.860681734E0,7.860681734E0
1.888872039E1,5.322209619E1,1.038541756E1,3.387902354E1,7.083967266E0,3.256462725E2,8.177986700E0,8.177986700E0
1.988872743E1,5.322216078E1,1.038531905E1,3.319243576E1,8.168369593E0,3.202632771E2,8.629380649E0,8.629380649E0
2.088873434E1,5.322220391E1,1.038520983E1,3.258349252E1,8.373148332E0,3.126377744E2,9.130069596E0,9.130069596E0
2.188874114E1,5.322222063E1,1.038506427E1,3.237418654E1,8.741015462E0,3.076810003E2,9.383603111E0,9.383603111E0
2.288874817E1,5.322227120E1,1.038496745E1,3.213444564E1,8.669286603E0,3.058382902E2,9.901248431E0,9.901248431E0
2.388875568E1,5.322232033E1,1.038485159E1,3.208383391E1,8.768096106E0,3.038448041E2,1.023495969E1,1.023495969E1
2.488876247E1,5.322236533E1,1.038472619E1,3.271777947E1,8.967027430E0,3.018110272E2,1.068742250E1,1.068742250E1
2.588876891E1,5.322242945E1,1.038459210E1,3.178873575E1,9.471417930E0,3.021932387E2,1.103830219E1,1.103830219E1
2.688877654E1,5.322249550E1,1.038446027E1,3.096165357E1,9.827613014E0,3.039221338E2,1.143042073E1,1.143042073E1
2.788878262E1,5.322255450E1,1.038433002E1,3.098909467E1,1.005981633E1,3.047034239E2,1.137011826E1,1.137011826E1
2.888879001E1,5.322261729E1,1.038419915E1,2.995457886E1,1.034375547E1,3.051639941E2,1.152268423E1,1.152268423E1
2.988879704E1,5.322272958E1,1.038411461E1,3.015414835E1,1.067392385E1,3.074508362E2,1.149215549E1,1.149215549E1
3.088880420E1,5.322279503E1,1.038397223E1,3.100656438E1,1.093958788E1,3.074508362E2,1.158318025E1,1.158318025E1
3.188881052E1,5.322287439E1,1.038380416E1,3.044082353E1,1.118142596E1,3.083741455E2,7.214094167E0,7.214094167E0
3.288881743E1,5.322293856E1,1.038367530E1,3.095478318E1,1.122588921E1,3.099605408E2,7.210211308E0,7.210211308E0
3.388882530E1,5.322300211E1,1.038355111E1,3.044998963E1,1.113858830E1,3.118356018E2,7.159591167E0,7.159591167E0
3.488883185E1,5.322306807E1,1.038342834E1,2.918900568E1,1.106513486E1,3.118356018E2,7.070164143E0,7.070164143E0
3.588883865E1,5.322313377E1,1.038331077E1,2.917309803E1,1.092736527E1,3.126219788E2,7.203522921E0,7.203522921E0
3.688884568E1,5.322320478E1,1.038318601E1,2.959342286E1,1.100440951E1,3.136607056E2,7.311065021E0,7.311065021E0
3.788885212E1,5.322327243E1,1.038306789E1,3.016856850E1,1.103903808E1,3.136607056E2,7.372069631E0,7.372069631E0
3.888886011E1,5.322334663E1,1.038293835E1,3.063753536E1,1.133488562E1,3.136607056E2,7.356528989E0,7.356528989E0
3.988886619E1,5.322341846E1,1.038281379E1,2.987780623E1,1.142989151E1,3.138980103E2,7.372870707E0,7.372870707E0
4.088887298E1,5.322349262E1,1.038268539E1,3.054094573E1,1.154478511E1,3.138980103E2,7.577053051E0,7.577053051E0
4.188888085E1,5.322357003E1,1.038254201E1,3.112251129E1,1.204346343E1,3.113523560E2,7.862648741E0,7.862648741E0
4.288888764E1,5.322365183E1,1.038240652E1,3.115069558E1,1.238772318E1,3.134785461E2,8.103934560E0,8.103934560E0
4.388889456E1,5.322372394E1,1.038227981E1,3.092414595E1,1.211832434E1,3.134785461E2,8.216732473E0,8.216732473E0
4.488890123E1,5.322378569E1,1.038215894E1,3.151151888E1,1.128762315E1,3.090855103E2,8.571847775E0,8.571847775E0
4.588890803E1,5.322384904E1,1.038203610E1,3.126335952E1,1.113939081E1,3.090855103E2,9.126733627E0,9.126733627E0
4.688891542E1,5.322389605E1,1.038190131E1,3.084052016E1,1.092180584E1,2.955466919E2,9.686400901E0,9.686400901E0
4.788892162E1,5.322391894E1,1.038174104E1,3.080431215E1,1.084940350E1,2.877033386E2,1.040554017E1,1.040554017E1
4.888892925E1,5.322394681E1,1.038161181E1,3.103788283E1,1.062618709E1,2.841441650E2,1.098387006E1,1.098387006E1
4.988893628E1,5.322393738E1,1.038151599E1,3.073520237E1,9.677560735E0,2.820655518E2,1.076957079E1,1.076957079E1
5.088894320E1,5.322394914E1,1.038146053E1,3.155206627E1,7.973844958E0,2.794389343E2,1.061047049E1,1.061047049E1
5.188894939E1,5.322395049E1,1.038148151E1,3.272087514E1,5.121596267E0,2.794389343E2,9.932714641E0,9.932714641E0
5.288895679E1,5.322405153E1,1.038146636E1,3.289624007E1,3.433584912E0,3.588160095E2,9.325809884E0,9.325809884E0
5.388896334E1,5.322412251E1,1.038146392E1,3.346095736E1,4.518748128E0,3.588160095E2,8.823055298E0,8.823055298E0
5.488897026E1,5.322419432E1,1.038146144E1,3.251347349E1,6.440548534E0,3.588160095E2,8.632041996E0,8.632041996E0
5.588897777E1,5.322424858E1,1.038143115E1,3.250315062E1,6.812992350E0,3.501100464E2,8.739358879E0,8.739358879E0
5.688898480E1,5.322431401E1,1.038128975E1,3.131174141E1,7.665900235E0,3.212701111E2,8.513552429E0,8.513552429E0
5.788899112E1,5.322436250E1,1.038116888E1,3.156986854E1,7.909510943E0,3.146758728E2,8.214673211E0,8.214673211E0
5.888899815E1,5.322441431E1,1.038107395E1,3.207175527E1,7.899586679E0,3.146758728E2,8.218893963E0,8.218893963E0
5.988900530E1,5.322447113E1,1.038096572E1,3.119437946E1,8.233966659E0,3.146431580E2,8.339061078E0,8.339061078E0
6.088901234E1,5.322454451E1,1.038085976E1,3.245352557E1,8.828297104E0,3.142432861E2,8.053576390E0,8.053576390E0
6.188901949E1,5.322461036E1,1.038074847E1,3.446917251E1,9.281966721E0,3.142432861E2,8.093239426E0,8.093239426E0
6.288902640E1,5.322467546E1,1.038063231E1,3.186053348E1,9.643078855E0,3.142432861E2,8.067716140E0,8.067716140E0
6.388903332E1,5.322472990E1,1.038053619E1,3.173630622E1,9.321366751E0,3.136960754E2,8.071158756E0,8.071158756E0
6.488903999E1,5.322478595E1,1.038043077E1,3.222270767E1,9.294859023E0,3.136960754E2,8.102006111E0,8.102006111E0
6.588904703E1,5.322484844E1,1.038032034E1,3.217282331E1,9.441110465E0,3.136549377E2,8.123593064E0,8.123593064E0
