"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686075386939682E9,"2023-06-06 20:16:26.940 UTC+02:00"
"PAUSE",5.393720025000221E1,1.686075440876411E9,"2023-06-06 20:17:20.876 UTC+02:00"
"START",5.393720025000221E1,1.686075443567903E9,"2023-06-06 20:17:23.568 UTC+02:00"
