"event","experiment time","system time","system time text"
"START",0.000000000E0,1686082277.537,"2023-06-06 22:11:17.537 UTC+02:00"
"PAUSE",1.698449258E2,1686082447.382,"2023-06-06 22:14:07.382 UTC+02:00"
