"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.447474241E-1,5.323228512E1,1.040523895E1,2.576479925E1,0.000000000E0,3.429782807E1,4.859569783E0,4.859569783E0
1.344742775E0,5.323230290E1,1.040523014E1,2.569184074E1,0.000000000E0,3.429782196E1,4.858931835E0,4.858931835E0
2.344738722E0,5.323229624E1,1.040523010E1,2.562699536E1,0.000000000E0,3.429782169E1,4.833599697E0,4.833599697E0
3.344733477E0,5.323228900E1,1.040523199E1,2.553289076E1,0.000000000E0,3.429782286E1,4.834718448E0,4.834718448E0
4.344729066E0,5.323228900E1,1.040523199E1,2.553289076E1,0.000000000E0,3.429782286E1,4.835469214E0,4.835469214E0
5.344725251E0,5.323228900E1,1.040523199E1,2.553289076E1,0.000000000E0,3.429782286E1,4.818761748E0,4.818761748E0
6.344720721E0,5.323229353E1,1.040523541E1,2.575947118E1,8.347492904E-1,2.376078243E1,4.821577407E0,4.821577407E0
7.344715714E0,5.323230991E1,1.040523566E1,2.551580251E1,1.367488027E0,7.945441141E0,4.825030672E0,4.825030672E0
8.344710946E0,5.323232951E1,1.040523451E1,2.568644324E1,1.869107580E0,2.908066726E0,4.828279257E0,4.828279257E0
9.344706416E0,5.323235792E1,1.040522507E1,2.585787402E1,2.530697597E0,3.563985495E2,4.832501178E0,4.832501178E0
1.034470236E1,5.323237744E1,1.040523157E1,2.580845328E1,2.539138247E0,6.524071210E-1,4.827878352E0,4.827878352E0
1.134469783E1,5.323239973E1,1.040524064E1,2.624928064E1,2.612588404E0,4.036211128E0,4.826891198E0,4.826891198E0
1.234469318E1,5.323242652E1,1.040524698E1,2.595963256E1,2.839615847E0,5.023793042E0,4.831352205E0,4.831352205E0
1.334468901E1,5.323245661E1,1.040525617E1,2.605899913E1,3.134654607E0,6.610417894E0,4.844984003E0,4.844984003E0
1.434468389E1,5.323248645E1,1.040525587E1,2.574450742E1,3.259381913E0,4.236212348E0,4.873042211E0,4.873042211E0
