"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685964251003497E9,"2023-06-05 13:24:11.003 UTC+02:00"
"PAUSE",1.195890270416676E2,1.685964370591984E9,"2023-06-05 13:26:10.592 UTC+02:00"
