"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685448171608694E9,"2023-05-30 14:02:51.609 UTC+02:00"
"PAUSE",4.996205437497702E1,1.685448221570199E9,"2023-05-30 14:03:41.570 UTC+02:00"
