"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.363146160E0,5.323035490E1,1.040011990E1,3.594530143E1,0.000000000E0,0.000000000E0,1.349400043E1,1.701872230E0
4.120378728E0,5.323045941E1,1.040025148E1,4.347517810E1,0.000000000E0,0.000000000E0,2.400000000E1,3.584432983E1
5.134461689E0,5.323040424E1,1.040030219E1,5.279034323E0,0.000000000E0,0.000000000E0,6.000000000E0,9.974432945E0
6.108882150E0,5.323037801E1,1.040021517E1,1.009341027E1,7.154438496E-1,2.917744141E2,8.000000000E0,1.026362514E1
7.123611111E0,5.323036633E1,1.040017994E1,1.656011070E1,9.521812201E-1,3.110091248E2,8.000000000E0,9.357112885E0
7.803482456E0,5.323037089E1,1.040015647E1,2.005531159E1,1.269550323E0,3.213968811E2,8.000000000E0,8.579559326E0
8.788499994E0,5.323038528E1,1.040013277E1,2.229527343E1,8.689100146E-1,3.076111450E2,8.000000000E0,7.874939919E0
9.804735455E0,5.323039171E1,1.040012137E1,2.457223906E1,8.472856283E-1,2.952413330E2,6.000000000E0,7.298487663E0
1.082085738E1,5.323039569E1,1.040010797E1,2.580788583E1,7.476528883E-1,2.985366516E2,6.000000000E0,6.904127598E0
1.182000203E1,5.323040223E1,1.040009431E1,2.712810966E1,8.783257604E-1,3.113014221E2,6.000000000E0,6.581598282E0
1.282149665E1,5.323040788E1,1.040008038E1,2.768818388E1,7.375587821E-1,3.233985291E2,6.000000000E0,6.351064682E0
1.382504299E1,5.323041201E1,1.040006977E1,2.846372392E1,1.104392052E0,3.234085083E2,6.000000000E0,6.135387897E0
1.482647568E1,5.323041954E1,1.040005572E1,2.900321931E1,9.372855425E-1,3.254804382E2,6.000000000E0,5.926712513E0
1.582085403E1,5.323042823E1,1.040004313E1,2.933256438E1,8.831580877E-1,3.320028992E2,6.000000000E0,5.718643188E0
