"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.666652200E-2,-2.531250191E1,6.937500238E-1,-6.487500191E0
3.666652200E-2,-2.551875114E1,8.437500596E-1,-5.981250286E0
4.666652200E-2,-2.587500191E1,9.187500477E-1,-5.681250095E0
5.666652200E-2,-2.580000114E1,1.068750024E0,-5.250000000E0
6.666652200E-2,-2.580000114E1,1.012500048E0,-5.250000000E0
7.666652200E-2,-2.576250076E1,9.937500358E-1,-5.156250000E0
8.666652200E-2,-2.581875038E1,1.181250095E0,-5.250000000E0
9.666652200E-2,-2.570625114E1,1.181250095E0,-5.475000381E0
1.066665220E-1,-2.557500076E1,1.293750048E0,-6.056250095E0
1.166665220E-1,-2.553750038E1,1.331250072E0,-6.487500191E0
1.266665220E-1,-2.525625038E1,1.256250024E0,-6.937500477E0
1.366665220E-1,-2.501250076E1,1.162500024E0,-7.668750286E0
1.466665220E-1,-2.493750191E1,1.237500072E0,-7.875000477E0
1.566665220E-1,-2.484375191E1,1.443750024E0,-8.381250381E0
1.666665220E-1,-2.476875114E1,1.368750095E0,-8.775000572E0
1.766665220E-1,-2.454375076E1,1.462500095E0,-9.262500763E0
1.866665220E-1,-2.463750076E1,1.518750072E0,-9.393750191E0
1.966665220E-1,-2.420625114E1,1.575000048E0,-9.693750381E0
2.066665220E-1,-2.413125038E1,1.612500072E0,-9.806250572E0
2.166665220E-1,-2.401875114E1,1.687500119E0,-9.862500191E0
2.266665220E-1,-2.381250000E1,1.575000048E0,-1.033125019E1
2.366665220E-1,-2.388750076E1,1.462500095E0,-1.066875076E1
2.466665220E-1,-2.364375114E1,1.387500048E0,-1.053750038E1
2.566665220E-1,-2.371875000E1,1.406250000E0,-1.042500019E1
2.666665220E-1,-2.343750000E1,1.350000024E0,-1.051875019E1
2.766665220E-1,-2.332500076E1,1.293750048E0,-1.053750038E1
2.866665220E-1,-2.311875153E1,1.256250024E0,-1.080000019E1
2.966665220E-1,-2.315625000E1,1.331250072E0,-1.098750019E1
3.066665220E-1,-2.321250153E1,1.631250024E0,-1.113750076E1
3.166665220E-1,-2.291250038E1,1.612500072E0,-1.143750000E1
3.266665220E-1,-2.289375114E1,1.856250048E0,-1.168125057E1
3.366665220E-1,-2.268750000E1,1.687500119E0,-1.203750038E1
3.466665220E-1,-2.253750038E1,1.856250048E0,-1.211250019E1
3.566665220E-1,-2.268750000E1,1.931250095E0,-1.218750095E1
3.666665220E-1,-2.285625076E1,2.081250191E0,-1.211250019E1
3.766665220E-1,-2.291250038E1,1.987500072E0,-1.224375057E1
3.866665220E-1,-2.274375153E1,1.818750024E0,-1.228125095E1
3.966665220E-1,-2.283750153E1,1.912500024E0,-1.200000000E1
4.066665220E-1,-2.285625076E1,1.837500095E0,-1.211250019E1
4.166665220E-1,-2.293125153E1,1.893750072E0,-1.222500038E1
4.266665220E-1,-2.302500153E1,1.856250048E0,-1.218750095E1
4.366665220E-1,-2.302500153E1,1.818750024E0,-1.218750095E1
4.466665220E-1,-2.304375076E1,1.837500095E0,-1.231875038E1
4.566665220E-1,-2.287500000E1,1.856250048E0,-1.209375095E1
4.666665220E-1,-2.289375114E1,2.006250143E0,-1.194375038E1
4.766665220E-1,-2.283750153E1,2.025000095E0,-1.171875000E1
4.866665220E-1,-2.289375114E1,2.175000191E0,-1.170000076E1
4.966665220E-1,-2.283750153E1,2.118750095E0,-1.173750019E1
5.066665220E-1,-2.257500076E1,2.081250191E0,-1.192500019E1
5.166665220E-1,-2.251875114E1,2.231250048E0,-1.192500019E1
5.266665220E-1,-2.238750076E1,2.325000048E0,-1.188750076E1
5.366665220E-1,-2.253750038E1,2.568750143E0,-1.218750095E1
5.466665220E-1,-2.265000153E1,2.512500048E0,-1.220625019E1
5.566665220E-1,-2.266875076E1,2.493750095E0,-1.243125057E1
5.666665220E-1,-2.251875114E1,2.250000000E0,-1.261875057E1
5.766665220E-1,-2.265000153E1,2.043750048E0,-1.261875057E1
5.866665220E-1,-2.285625076E1,2.025000095E0,-1.245000076E1
5.966665220E-1,-2.302500153E1,1.912500024E0,-1.248750019E1
6.066665220E-1,-2.334375000E1,1.818750024E0,-1.235625076E1
6.166665220E-1,-2.349375153E1,1.631250024E0,-1.224375057E1
6.266665220E-1,-2.368125153E1,1.331250072E0,-1.235625076E1
6.366665220E-1,-2.390625000E1,1.275000095E0,-1.246875095E1
6.466665220E-1,-2.401875114E1,1.200000048E0,-1.245000076E1
6.566665220E-1,-2.407500076E1,1.162500024E0,-1.250625038E1
6.666665220E-1,-2.426250076E1,9.937500358E-1,-1.243125057E1
6.766665220E-1,-2.422500038E1,9.375000596E-1,-1.254375076E1
6.866665220E-1,-2.386875153E1,8.437500596E-1,-1.239375019E1
6.966665220E-1,-2.355000114E1,6.937500238E-1,-1.211250019E1
7.066665220E-1,-2.334375000E1,7.687500119E-1,-1.203750038E1
7.166665220E-1,-2.321250153E1,8.250000477E-1,-1.186875057E1
7.266665220E-1,-2.311875153E1,1.012500048E0,-1.196250057E1
7.366665220E-1,-2.317500114E1,1.237500072E0,-1.186875057E1
7.466665220E-1,-2.310000038E1,1.275000095E0,-1.194375038E1
7.566665220E-1,-2.308125114E1,1.200000048E0,-1.175625038E1
7.666665220E-1,-2.317500114E1,1.200000048E0,-1.209375095E1
7.766665220E-1,-2.317500114E1,1.068750024E0,-1.235625076E1
7.866665220E-1,-2.310000038E1,1.181250095E0,-1.235625076E1
7.966665220E-1,-2.291250038E1,1.218750000E0,-1.260000038E1
8.066665220E-1,-2.308125114E1,9.187500477E-1,-1.267500019E1
8.166665220E-1,-2.300625038E1,9.187500477E-1,-1.252500057E1
8.266665220E-1,-2.313750076E1,9.187500477E-1,-1.265625095E1
8.366665220E-1,-2.293125153E1,1.068750024E0,-1.280625057E1
8.466665220E-1,-2.306250000E1,9.375000596E-1,-1.288125038E1
8.566665220E-1,-2.296875000E1,7.687500119E-1,-1.303125095E1
8.666665220E-1,-2.295000076E1,6.750000119E-1,-1.308750057E1
8.766665220E-1,-2.304375076E1,3.937500119E-1,-1.327500057E1
8.866665220E-1,-2.270625114E1,1.875000000E-1,-1.336875057E1
8.966665220E-1,-2.270625114E1,-9.375000000E-2,-1.387500095E1
9.066665220E-1,-2.203125000E1,-2.625000179E-1,-1.406250095E1
9.166665220E-1,-2.203125000E1,-6.562500000E-1,-1.428750038E1
9.266665220E-1,-2.154375076E1,-1.050000072E0,-1.453125095E1
9.366665220E-1,-2.175000000E1,-1.068750024E0,-1.483125019E1
9.466665220E-1,-2.173125076E1,-1.237500072E0,-1.541250038E1
9.566665220E-1,-2.135625076E1,-1.237500072E0,-1.578750038E1
9.666665220E-1,-2.107500076E1,-1.275000095E0,-1.582500076E1
9.766665220E-1,-2.058750153E1,-1.612500072E0,-1.605000114E1
9.866665220E-1,-2.060625076E1,-1.893750072E0,-1.668750000E1
9.966665220E-1,-2.028750038E1,-2.043750048E0,-1.702500153E1
1.006666522E0,-2.025000000E1,-1.875000119E0,-1.723125076E1
1.016666522E0,-1.983750153E1,-2.062500000E0,-1.747500038E1
1.026666522E0,-1.938750076E1,-2.231250048E0,-1.770000076E1
1.036666522E0,-1.890000153E1,-2.475000143E0,-1.775625038E1
1.046666522E0,-1.856250000E1,-2.587500095E0,-1.835625076E1
1.056666522E0,-1.831875038E1,-2.700000048E0,-1.856250000E1
1.066666522E0,-1.796250153E1,-2.943750143E0,-1.848750114E1
1.076666522E0,-1.762500000E1,-3.150000095E0,-1.888125038E1
1.086666522E0,-1.717500114E1,-3.600000143E0,-1.961250114E1
1.096666522E0,-1.659375000E1,-3.806250095E0,-1.985625076E1
1.106666522E0,-1.620000076E1,-3.862500191E0,-2.006250000E1
1.116666522E0,-1.593750095E1,-4.181250095E0,-2.036250114E1
1.126666522E0,-1.571250057E1,-4.443750381E0,-2.049375153E1
1.136666522E0,-1.515000057E1,-4.443750381E0,-2.064375114E1
1.146666522E0,-1.483125019E1,-4.462500095E0,-2.086875153E1
1.156666522E0,-1.440000057E1,-4.575000286E0,-2.103750038E1
1.166666522E0,-1.385625076E1,-4.443750381E0,-2.116875076E1
1.176666522E0,-1.346250057E1,-4.350000381E0,-2.148750114E1
1.186666522E0,-1.291875076E1,-4.781250000E0,-2.171250153E1
1.196666522E0,-1.245000076E1,-4.875000000E0,-2.206875038E1
1.206666522E0,-1.171875000E1,-4.856250286E0,-2.236875153E1
1.216666522E0,-1.134375000E1,-5.100000381E0,-2.289375114E1
1.226666522E0,-1.074375057E1,-5.268750191E0,-2.323125076E1
1.236666522E0,-1.031250000E1,-5.325000286E0,-2.358750153E1
1.246666522E0,-9.993750572E0,-5.475000381E0,-2.371875000E1
1.256666522E0,-9.731250763E0,-5.981250286E0,-2.400000000E1
1.266666522E0,-9.318750381E0,-6.168750286E0,-2.437500191E1
1.276666522E0,-8.925000191E0,-6.468750477E0,-2.454375076E1
1.286666522E0,-8.625000000E0,-6.693750381E0,-2.463750076E1
1.296666522E0,-8.343750000E0,-7.012500286E0,-2.448750114E1
1.306666522E0,-7.762500286E0,-7.031250477E0,-2.443125153E1
1.316666522E0,-7.218750477E0,-7.312500477E0,-2.422500038E1
1.326666522E0,-6.712500095E0,-7.875000477E0,-2.424375153E1
1.336666522E0,-5.775000095E0,-8.193750381E0,-2.407500076E1
1.346666522E0,-5.231250286E0,-8.325000763E0,-2.394375038E1
1.356666522E0,-4.706250191E0,-8.625000000E0,-2.385000038E1
1.366666522E0,-4.143750191E0,-9.093750000E0,-2.358750153E1
1.376666522E0,-3.337500095E0,-9.356250763E0,-2.334375000E1
1.386666522E0,-2.718750000E0,-1.008750057E1,-2.328750038E1
1.396666522E0,-2.062500000E0,-1.042500019E1,-2.332500076E1
1.406666522E0,-1.293750048E0,-1.083750057E1,-2.295000076E1
1.416666522E0,-8.062500358E-1,-1.083750057E1,-2.302500153E1
1.426666522E0,-1.500000060E-1,-1.128750038E1,-2.280000114E1
1.436666522E0,3.562500179E-1,-1.173750019E1,-2.248125076E1
1.446666522E0,1.106250048E0,-1.213125038E1,-2.238750076E1
1.456666522E0,2.025000095E0,-1.243125057E1,-2.229375076E1
1.466666522E0,2.531250000E0,-1.261875057E1,-2.208750153E1
1.476666522E0,3.187500238E0,-1.299375057E1,-2.178750038E1
1.486666522E0,3.525000095E0,-1.303125095E1,-2.165625000E1
1.496666522E0,4.068750381E0,-1.350000095E1,-2.131875038E1
1.506666522E0,4.556250095E0,-1.366875076E1,-2.122500038E1
1.516666522E0,5.137500286E0,-1.357500076E1,-2.105625153E1
1.526666522E0,5.475000381E0,-1.361250019E1,-2.088750076E1
1.536666522E0,5.531250000E0,-1.380000019E1,-2.090625000E1
1.546666522E0,6.000000000E0,-1.395000076E1,-2.098125076E1
1.556666522E0,6.206250191E0,-1.406250095E1,-2.103750038E1
1.566666522E0,6.918750286E0,-1.428750038E1,-2.100000000E1
1.576666522E0,7.200000286E0,-1.449375057E1,-2.088750076E1
1.586666522E0,7.612500191E0,-1.438125038E1,-2.062500000E1
1.596666522E0,7.875000477E0,-1.449375057E1,-2.062500000E1
1.606666522E0,8.306250572E0,-1.473750019E1,-2.051250076E1
1.616666522E0,8.868750572E0,-1.471875095E1,-2.041875076E1
1.626666522E0,9.431250572E0,-1.462500095E1,-2.017500114E1
1.636666522E0,9.825000763E0,-1.471875095E1,-1.989375114E1
1.646666522E0,1.010625076E1,-1.458750057E1,-1.951875114E1
1.656666522E0,1.055625057E1,-1.453125095E1,-1.959375000E1
1.666666522E0,1.093125057E1,-1.501875019E1,-1.976250076E1
1.676666522E0,1.128750038E1,-1.539375019E1,-1.989375114E1
1.686666522E0,1.130625057E1,-1.546875095E1,-1.972500038E1
1.696666522E0,1.155000019E1,-1.552500057E1,-1.953750038E1
1.706666522E0,1.130625057E1,-1.569375038E1,-1.953750038E1
1.716666522E0,1.141875076E1,-1.580625057E1,-1.929375076E1
1.726666522E0,1.160625076E1,-1.606875038E1,-1.944375038E1
1.736666522E0,1.162500000E1,-1.616250038E1,-1.923750114E1
1.746666522E0,1.160625076E1,-1.616250038E1,-1.884375000E1
1.756666522E0,1.188750076E1,-1.606875038E1,-1.850625038E1
1.766666522E0,1.216875076E1,-1.616250038E1,-1.871250153E1
1.776666522E0,1.235625076E1,-1.651875114E1,-1.875000000E1
1.786666522E0,1.284375095E1,-1.704375076E1,-1.852500153E1
1.796666522E0,1.327500057E1,-1.725000000E1,-1.854375076E1
1.806666522E0,1.350000095E1,-1.740000153E1,-1.839375114E1
1.816666522E0,1.378125095E1,-1.768125153E1,-1.826250076E1
1.826666522E0,1.404375076E1,-1.794375038E1,-1.818750000E1
