"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.913918000E-3,-2.546542585E-1,1.031139731E0,-1.070540547E-1
1.476412600E-2,-2.118937224E-1,1.219286084E0,-1.553123742E-1
1.961443900E-2,-1.782961637E-1,1.361006737E0,-1.834121495E-1
2.446464700E-2,-1.660788655E-1,1.463631988E0,-1.980729103E-1
2.931485500E-2,-1.837939471E-1,1.528383732E0,-2.005163580E-1
3.416516800E-2,-2.222784162E-1,1.564424753E0,-1.956294477E-1
3.901537600E-2,-2.766453922E-1,1.583972335E0,-1.846338809E-1
4.386568900E-2,-3.426187932E-1,1.595578790E0,-1.748600453E-1
4.871589700E-2,-4.208094776E-1,1.601076603E0,-1.693622619E-1
5.356610500E-2,-5.044979453E-1,1.604130864E0,-1.693622619E-1
5.841641800E-2,-5.900190473E-1,1.590080976E0,-1.577558219E-1
6.326662600E-2,-6.792052984E-1,1.556483507E0,-1.388190240E-1
6.811693900E-2,-7.769436240E-1,1.513722897E0,-1.266017258E-1
7.296714700E-2,-8.814015388E-1,1.477681875E0,-1.217148080E-1
7.781735500E-2,-9.785290360E-1,1.449582100E0,-1.235474050E-1
8.266766800E-2,-1.057941437E0,1.436753988E0,-1.327103674E-1
8.751787600E-2,-1.115973592E0,1.453247309E0,-1.553123742E-1
9.236818900E-2,-1.150792837E0,1.489899158E0,-1.754709035E-1
9.721839700E-2,-1.163621068E0,1.527772784E0,-1.999054998E-1
1.020686050E-1,-1.159955859E0,1.560759544E0,-2.273944169E-1
1.069189180E-1,-1.145295143E0,1.586415887E0,-2.573267817E-1
1.117691260E-1,-1.122082233E0,1.593746185E0,-2.799287736E-1
1.166194390E-1,-1.088484645E0,1.580307126E0,-2.848156989E-1
1.214696470E-1,-1.055498004E0,1.592524529E0,-2.976438701E-1
1.263199600E-1,-1.020067811E0,1.618791699E0,-3.135263622E-1
1.311701680E-1,-9.742529392E-1,1.634063244E0,-3.165806830E-1
1.360203760E-1,-9.217185974E-1,1.646280527E0,-3.104720116E-1
1.408706890E-1,-8.728494048E-1,1.656054378E0,-3.037525117E-1
1.457208970E-1,-8.282563090E-1,1.661552191E0,-2.976438701E-1
1.505712100E-1,-7.885500789E-1,1.655443549E0,-2.878700197E-1
1.554214180E-1,-7.561742663E-1,1.632230639E0,-2.774853408E-1
1.602716260E-1,-7.274636030E-1,1.596189618E0,-2.689332068E-1
1.651219390E-1,-7.048615813E-1,1.549763918E0,-2.609919906E-1
1.699721470E-1,-6.847030520E-1,1.493564367E0,-2.518289983E-1
1.748224600E-1,-6.675988436E-1,1.430645347E0,-2.402225733E-1
1.796726680E-1,-6.547706723E-1,1.348178625E0,-2.182314396E-1
1.845228760E-1,-6.529380679E-1,1.278540015E0,-2.084576041E-1
1.893731890E-1,-6.682097316E-1,1.249218464E0,-2.151771188E-1
1.942233970E-1,-6.865356565E-1,1.235779405E0,-2.225074917E-1
1.990737100E-1,-6.969203353E-1,1.212566614E0,-2.212857604E-1
2.039239180E-1,-7.066941857E-1,1.191186309E0,-2.188423127E-1
2.087742300E-1,-7.225766778E-1,1.178969026E0,-2.188423127E-1
2.136244390E-1,-7.427352071E-1,1.172249556E0,-2.200640440E-1
2.184746470E-1,-7.641154528E-1,1.157588720E0,-2.194531709E-1
2.233249600E-1,-7.818305492E-1,1.133154154E0,-2.133445293E-1
2.281751680E-1,-8.068760037E-1,1.091615319E0,-2.109010667E-1
2.330254800E-1,-8.471930623E-1,1.034194112E0,-2.261726856E-1
2.378756890E-1,-8.862884641E-1,9.981530309E-1,-2.426660359E-1
2.426325120E-1,-9.149990678E-1,9.920443892E-1,-2.542724609E-1
2.473876680E-1,-9.333250523E-1,1.001207352E0,-2.628245652E-1
2.521428760E-1,-9.412662387E-1,1.001207352E0,-2.652680278E-1
2.568980330E-1,-9.437097311E-1,9.981530309E-1,-2.713766694E-1
